sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
536269	baseball	quit	5	5	4	4	In 1936 , Byrd quit baseball to pursue a career in professional golf .
536456	job	quit	7	7	5	5	In 1936 , Dan Gordman quit his job at a Bloomingdale ' s in New York City and decided to move west in hopes of finding his own calling in life .
542090	job	quit	6	6	4	4	In 1936 , Zuse quit his job in airplane construction in order to build the Z1 .
542722	job	quitting	45	45	43	43	In 1937 , at the height of the Great Depression , she left Knoxville and her husband -LRB- whom she later divorced -RRB- and headed to Manhattan despite the lack of any pre-planned prospects for work and wired her editor that she was quitting her job .
543931	Tour	quit	7	7	5	5	In 1937 he had to quit the Tour because of a fall , in which he broke a finger .
544300	RAF	quit	5	5	3	3	In 1937 he quit the RAF for the growing commercial sector of aviation .
546776	school	quit	9	9	8	8	In 1953 , at age 16 , Fender quit school , and when he turned 17 he enlisted for three years in the United States Marine Corps .
549192	job	quit	14	14	12	12	In 1953 , he worked in the garment district , but he quit the job after a short period of time .
551211	touring	quit	39	39	38	38	In 1953 , the Clark Sisters made the decision to leave the Dorsey organization , primarily due to Dorsey ' s failure to pay them what they felt they were worth , as well as their desires to quit touring and devote themselves to family , and to recording .
557578	job	quit	17	17	15	15	In 1975 , McAuliffe found a rental property outside of Sonoma , California , and quit his job in order to start a brewery there .
561822	party	quit	11	11	9	9	In 1975 , USNO ' s secretary-general Harris Salleh quit the party and teamed up with UPKO to create a new party called BERJAYA .
562553	practice	quit	18	18	15	15	In 1976 , after 25 years , she resigned her position at the hospital and quit her medical practice .
562561	job	quit	10	10	8	8	In 1976 , after a divorce , he quit his job and toured Europe in an RV for three years .
562584	modelling	quit	13	13	12	12	In 1976 , after five years as a cover girl , Basinger quit modelling and moved to Los Angeles to act .
562642	band	quit	13	13	11	11	In 1976 , after the release of Savage Eye , May quit the band before a major London gig , and the band split up .
571596	work	quit	5	5	3	3	In 1962 he quit the work there and went to Marlborough Sounds camp instead .
571805	racing	quit	20	20	18	18	In 1962 , he shut down the operation , leased the California facilities to Carroll Shelby , and quit auto racing altogether .
571807	speedway	quitting	19	19	18	18	In 1962 he signed for Leicester Hunters but after one match for the team announced that he was quitting speedway to concentrate on motor racing .
577755	skating	quit	10	10	9	9	In 1976 however , he was almost forced to quit skating because the cost of training was too high , and he enrolled in college .
578214	college	quit	6	6	4	4	In 1976 , Jimmy quit medical college to join Kerala Police where he remained a member of the police team until his death .
580239	job	quit	8	8	5	5	In 1976 , Shiv Nadar quit his executive job with DCM , and along with five of his friends , started a new company which later became Hindustan Computers .
584205	group	quit	16	16	14	14	In 1977 , as a result of lacklustre sales , Van Day decided to quit the group .
586878	job	quit	6	6	4	4	In 1977 , he quit his job at Harris to devote his full attention to his City Council responsibilities .
587926	Gentlemen	quit	6	6	3	3	In 1970 Eddie quit The Country Gentlemen and moved to California , where he formed a country-rock band called The Clinton Special .
588776	job	quit	13	13	11	11	In 1970 , he began to write his first novel and quit his job .
589642	job	quit	9	9	4	4	In 1970 , he quit his low paying teachers job and became an insurance salesman .
592874	party	quit	7	7	4	4	In 1970 , she quit the communist party and joined the Czech dissident movement ; she was blacklisted as a writer , her completed novels were removed from library shelves , and two screenplays she was developing were put on hiatus .
598063	surfing	quit	16	16	14	14	In 1971 , fed up with increased competition for the perfect angle , Grannis quit shooting surfing and soon found himself involved in hang gliding .
600007	business	quit	7	7	6	6	In 1963 , he decided to quit business and start acting in movies .
600008	teaching	quit	7	7	6	6	In 1963 , he decided to quit teaching and devote his life to writing .
600621	job	quit	5	5	3	3	In 1963 he quit his job and was picked up by another dealer , Muriel Werner , who sold forty paintings for him during that year .
600622	job	quit	5	5	3	3	In 1963 he quit his job at Messerschmitt to start the Lusser Binding Company .
601890	job	quit	6	6	3	3	In 1963 Kandel quit his military job and became a professional freelance writer .
605995	group	quit	11	11	9	9	In 1964 , after hearing The Beatles , Jacobsen quit the group , intending to form a new band which combined folk music with electric instruments .
606594	career	quit	8	8	4	4	In 1964 , Axell quit her promising acting career to pursue painting .
610088	priesthood	quit	5	5	4	4	In 1971 , he quit priesthood and enrolled at the Faculty of Medicine in Ljubljana , where he graduated in 1978 .
610927	magazine	quit	15	15	12	12	In 1971 , he was the co-founder of Tempo weekly magazine but quit the new magazine in 1973 .
611230	game	quit	11	11	9	9	In 1971 , in his early 30s , he quit the game to set up a highly successful sports outfitters in Bury St Edmunds .
616084	staff	quit	6	6	4	4	In 1971 , Wells quit the staff of WJW to free-lance in New York and Chicago , although he continued to do weekend weather and Hoolihan and Big Chuck .
616367	smoking	quit	27	27	26	26	In 1971 , years before reality programming became the staple diet of the TV schedules , World in Action challenged the Staffordshire village of Longnor to quit smoking , a forerunner of many of the popular-challenge documentaries which enjoyed success in the 21st Century reality television boom .
618408	business	quitting	15	15	13	13	In 1972 Eustache had begun to doubt his career in films and contemplated quitting the business .
618606	job	quit	6	6	4	4	In 1972 , Gacy quit his job as a cook and started his own construction business , PDM Contractors -LRB- PDM being the initials for ' Painting , Decorating and Maintenance ' -RRB- .
619726	position	quit	7	7	4	4	In 1973 , he quit his teaching position to follow an opportunity to build a wilderness log cabin in Montana .
621675	popularity	quit	27	27	3	3	In 1973 Matthews quit playing tennis and tried his hand in the business world , selling air bubbles to cover tennis courts ; however , the growing popularity of squash meant that there were fewer and fewer outdoor courts .
628336	job	quit	10	10	8	8	In 1974 , Geppi announced his intention to quit his job and `` open a comic book store .
629628	teaching	quit	4	4	3	3	In 1974 he quit teaching and increasingly turned his energies to painting and printmaking .
631919	practice	quit	7	7	4	4	In 1979 , Onyulo quit his law practice and decided to embrace theatre , a decision that was denounced by his friends and his family .
632482	job	quit	29	29	27	27	In 1979 Saltram was sold to Canadian multinational spirit producer Seagram which informed Peter that he could no longer make wine on the side , so he quit his job at Saltram and worked fully for Masterson .
640451	affiliate	quit	13	13	7	7	In 1977 , however , he suddenly quit the Phillies ' Carolina League affiliate after fighting with management , and went home to Belvidere to play softball .
646137	job	quit	17	17	15	15	In 1978 , a grant from the National Endowment for the Arts allowed him to quit his job and live in Italy where Amy studied singing at the University of Perugia .
646439	job	quit	21	21	19	19	In 1978 and with the full support of his wife , Verlie , and their four children , Floyd quit his job as manager of the weekly Diocesan Catholic newspaper to become a full-time pen-and-ink artist .
656796	party	quit	12	12	10	10	In 1979 , a Labour MP , Matiu Rata , quit the party to form his own group , saying that M a ori could not succeed if they were simply a component of a larger group .
658431	group	quit	17	17	15	15	In 1979 , Exodus International ' s co-founder Michael Bussee and his partner Gary Cooper quit the group and held a life commitment ceremony together .
659289	drinking	quit	6	6	5	5	In 1979 , he completely quit drinking .
664498	group	quit	10	10	8	8	In 2006 , the founding member , Ben quit the group to pursue a solo music career just as DJ A-What was beginning his tenure as man on the decks for the band .
666793	PP	quit	37	37	36	36	In 2006 , the newspaper El Peri o dico de Catalunya revealed that Rivera was a member of the Conservative People ' s Party -LRB- PP -RRB- between 2002 and 2006 , and that he had quit PP just three months before running for elections with the Citizen ' s Party However , Rivera denied having been a full member of the party , and only admitted having participated in some of the actions of the youth section of the party .
678615	job	quit	16	16	13	13	In 2003 , the site was successful enough that webmaster Brian Briggs `` quit his day job '' and made the site his full-time vocation .
680730	band	quit	23	23	21	21	In 2003 Two Lane Blacktop disbanded when their lead singer , Matt Harrop , and drummer , Phil Smiley , both quit the band two days prior to a scheduled tour of Australia with Modey Lemon , after which they were due to play at SXSW in Austin , Texas .
683505	badminton	quit	7	7	5	5	In 2006 he decided to quit playing badminton at a professional level .
685326	party	quit	6	6	3	3	In 2006 he quit his former party and in October 2007 , he was elected president of the newly formed party Zares , formed mostly by former members of the Liberal Democracy .
685327	team	quit	8	8	4	4	In 2006 , he quit the Fiji national team as he wanted his eligibility changed from Fiji to New Zealand .
685328	job	quit	6	6	4	4	In 2006 , he quit the job and became an ambulant vendor , selling food out of a bicycle cart in Tondo .
688391	skiing	quit	18	18	16	16	In 2006 he was the Swiss Junior Bronze medalist in the slalom discipline , however he quit alpine skiing in 2007 .
694124	job	quit	7	7	4	4	In 2006 , Trisha quit her part-time job as a graphic artist and went into film production full-time , making several shorts and features including Christian films , foreign films , thrillers and comedies .
696262	cycling	quit	7	7	4	4	In 2006 , Zabelinskaya quit the competitive cycling , but returned in 2009 .
697977	role	quit	18	18	16	16	In 2007 , after just one year on the show , Merrells announced that he had quit the role , and made his final appearance on the show in series three , and the role of head teacher has since been taken over by Eva Pope as Rachel Mason -LRB- 2007-2010 -RRB- , Amanda Burton as Karen Fisher -LRB- 2010-2011 -RRB- Alec Newman as Michael Byrne -LRB- 2011-2013 -RRB- and now Laurie Brett as Christine Mulgrew -LRB- 2013-present -RRB- .
703230	career	quit	22	22	19	19	In 2007 , Carlsson was caught for drink driving , had his driving license removed , and decided to quit his rally career .
710308	party	quit	37	37	33	33	In 2005 , when the Karunakaran faction of the Indian National Congress party had differences with the party leadership and the United Democratic Front -LRB- UDF -RRB- , some members of the party quit and formed another party named Democratic Indira Congress -LRB- Karunakaran -RRB- -LRB- DIC -LRB- K -RRB- -RRB- .
715316	Agreement	quit	5	5	3	3	In 2006 Armenia quit the Agreement .
728638	team	quit	35	35	33	33	In 2005 , former Portland Trail Blazers coach Maurice Cheeks was fired by the team , and Tim Grgurich , who was then the Trail Blazers ' assistant coach for player development , quit the team in protest .
729984	coaching	quit	5	5	4	4	In 2005 he again quit coaching and concentrated on business and managing .
729995	job	quit	7	7	5	5	In 2005 , he allegedly quit his job at age 30 from American Marine Bank in New York City where he allegedly worked as a bank comptroller .
731534	post	quit	8	8	6	6	In 2005 , he had to quit the post of Rector , when he was indicted on bribery charges .
732853	tour	quit	6	6	3	3	In 2005 he quit the main tour , citing among his reasons the financial problems snooker was facing at the time .
738983	role	quit	11	11	9	9	In 2005 , it was reported that Archer had quit the role , but ABC announced that she had signed a new contract with the show .
750927	show	quit	20	20	18	18	In 2006 , she joined the cast of new sitcom Not Going Out as Kate , but she quit the show after the first series .
751284	teaching	quit	4	4	3	3	In 2006 she quit teaching , took short-term jobs for a year , and then started the theater company in 2007 .
753444	company	quit	19	19	17	17	In 2006 , StormRegion initiated a lawsuit against Mithis Entertainment , claiming that former StormRegion developers who quit the company and joined Mithis have stolen sourcecode from the StormRegion engine .
759253	football	quit	9	9	8	8	In 2005 , Sullo was forced to temporarily quit football because of a B-cell lymphoma , but fully recovered and returned playing within eight months ' time .
765547	job	quit	6	6	4	4	In 1996 , he quit his job at Allied Color , and ran for Chairman of The Republican Party of Cuyahoga County .
767945	job	quit	17	17	14	14	In 1996 , in order to give herself more time to write , Leto quit her teaching job and joined her family ' s manufacturing business .
768952	series	quit	13	13	11	11	In 1996 , Kimberley Davies , who played Annalise Hartman , quit the series .
769002	business	quit	6	6	3	3	In 1996 Klein quit the music business because of complete fatique , illustrated by spontaneous hair loss .
769532	showbiz	quit	16	16	15	15	In 1996 , Mandel revealed in the British newspaper The People , that she had quit showbiz to work as a nurse caring for people dying from AIDS after several of her friends had died from the disease .
771456	band	quit	6	6	4	4	In 1996 Ronnie Drew quit the band , and Paddy Reilly came on to replace him .
