sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
82120	adoption	recommended	9	9	6	6	In 1895 another Parliamentary select committee recommended the compulsory adoption of the metric system after a two-year permissive period , the 1897 Weights and Measures Act legalised the metric units for trade , but did not make them mandatory .
88337	use	recommending	23	23	21	21	In 1908 , spiritist Camilo Chaigneau wrote an article named `` Spiritism and Esperanto '' in the periodic La Vie d'Outre-Tombe recommending the use of Esperanto in a `` central magazine '' for all spiritists and esperantists .
93232	site	recommended	16	16	14	14	In 1909 the station was visited by Frederick Stanley Arnot , who had first recommended the site .
101966	llendorff	recommended	8	8	5	5	In 1882 , Li Hongzhang recommended M o llendorff to the position of the adviser to the Korean government and in December 1882 , he arrived in Seoul for his first audience with King Gojong .
106445	construction	recommended	16	16	14	14	In 1905 , a member of the Health Committee published a report which strongly recommended the construction of cottage baths .
117118	ban	recommending	7	7	4	4	I ' m not recommending an interaction ban at this point , but it might be a good idea to ask both administrators to undertake efforts to avoid each other , at least for the time being .
117119	action	recommending	8	8	4	4	I ' m not recommending any specific admin action , though I think a nice talking to from someone who is not me might help matters .
117120	deletion	recommending	8	8	4	4	I ' m not recommending here a wholesale deletion of every instance of this character .
117122	approach	recommending	6	6	4	4	I ' m not recommending this approach , but it has a certain logic to it !
120186	deletion	recommend	12	12	11	11	I ' m not sure how to handle this but I recommend deletion .
125470	restriction	recommended	39	39	38	38	I ' m not sure where this discussion is to take place , as I seem to be the only one who ' s been online since the posting of the message , but I ' ll be recommended restriction of all automated tools , semi or fully , for a period of time to possibly be discussed , if others are in agreement .
131708	institution	recommended	42	42	40	40	In 1917 , the Chartered Company set up a committee to consider the question of national defence both during the war and thereafter ; its report , released in February 1918 , described reliance on volunteers as inefficient , and recommended the institution of compulsory service , even after the war .
132009	creation	recommended	6	6	4	4	In 1917 the IJC recommended the creation of control boards and the operating conditions they would apply to lake level management .
132547	policy	recommended	7	7	4	4	In 1917 , they recommended a medical-services policy for Tata employees .
137994	nationalisation	recommended	26	26	24	24	In 1919 , as a conciliatory measure , the government appointed a royal commission to investigate the industry under Mr Justice Sankey , which recommended the nationalisation of mining royalties but did not explain how this would be achieved .
142355	system	recommended	8	8	6	6	In 1924 , a German commission recommended Stock system to be adopted with some accommodations .
146669	modernisation	recommended	20	20	18	18	In 1924 , the Imperial Defence Committee ' s Communications Sub-Committee examined Australian coastal radio stations , and recommended the modernisation of the stations at Darwin , Perth , Rabaul , and Townsville .
151836	reduction	recommended	17	17	16	16	In 1925 , the government of the Mysore state amended the 1914 Factory Act which had recommended reduction of working hours , increased wages and better working conditions .
153733	program	recommended	20	20	17	17	In 1919 the Royal Commission on Industrial Relations , sometimes called ' The Mathers Commission ' , recommended a national program of unemployment insurance .
158715	expulsion	recommended	16	16	14	14	In 1920 Stevenson served as counsel to the committee of the State Assembly that recommended the expulsion of its five Socialist members .
160956	conversion	recommending	13	13	11	11	In 1921 a Royal Commission into rail gauge was delivered , recommending gauge conversion of large areas of the country .
162338	fortification	recommending	26	26	22	22	In 1921 he published a series of articles criticizing the new government ' s conduct of the war in Asia Minor , recommending the stabilization and fortification of the then-held lines instead of an advance into the interior of Turkey .
162621	survey	recommended	26	26	24	24	In 1921 he was appointed commissioner of the Department of the North-West -LRB- of Western Australia -RRB- based in Broome ; as commissioner he recommended a survey of agricultural land at the Ord River , the planting of cotton and the development of the Kimberley region .
163992	oil	recommended	19	19	17	17	In 1912 , he reported a review of treatments of leprosy ; among various drugs , he recommended chaulmoogra oil based on his experience .
170954	program	recommended	35	35	33	33	In 1913 , the legislature appointed a Commission for the Care of the Feeble-Minded which stated that the disabled were unfit for citizenship and posed a menace to the peace , and thus recommended a program of custodial care .
172428	recruitment	recommended	24	24	17	17	In 1914 , Charles Alfred Bell , a British civil servant who was posted to Tibet , recommended the militarization of Tibet and the recruitment of 15 , 000 soldiers to guard against `` foreign foes and internal disturbances '' .
177376	use	recommended	18	18	16	16	In 1926 , Henry Watson Fowler -LRB- of A Dictionary of Modern English Usage fame -RRB- recommended the use of teacheress , doctoress , singeress and danceress .
180137	rebuilding	recommended	11	11	8	8	In 1926 the Royal Commission on Cross-River Traffic recommended demolition and rebuilding of the bridge to carry four lanes of traffic , but the plan was not carried out because of a shortage of funds in the Great Depression .
180229	abolition	recommended	9	9	7	7	In 1926 , the special finance committee recommended the abolition of the tramway but was rejected by the Government in 1928 .
180662	tolerance	recommended	27	27	25	25	In 1926 , when the Special Commission appointed to deal with New York Presbytery ' s ordination of two men who denied the virgin birth recommended a tolerance in the spirit of the Auburn Affirmation , Macartney was the leading voice calling for stricter adherence to the Five Fundamentals .
183659	set	recommended	10	10	7	7	In 1927 Keppel toured sub-Saharan Africa and recommended the first set of grants to establish public schools in East and southern Africa .
186513	creation	recommended	7	7	5	5	In 1921 the Athlone Committee recommended the creation of an institute of state medicine , which built on a proposal by the Rockefeller Foundation to develop a London-based institution that would lead the world in the promotion of public health and tropical medicine .
188075	formation	recommended	19	19	17	17	In 1922 a cabinet committee under Winston Churchill , then Secretary of State for the Colonies , recommended the formation of the College .
189822	power	recommended	10	10	4	4	In 1922 , he recommended King Victor Emmanuel III grant power to Benito Mussolini and the National Fascist Party .
192111	abbreviation	recommended	9	9	7	7	In 1922 , the IAU designated its recommended three-letter abbreviation , `` Aur '' .
194517	literature	recommending	20	20	18	18	In 1923 , he entered the First Normal School of Shandong , and was arrested later because of recommending left-wing literature .
201732	construction	recommended	10	10	8	8	In 1915 , the Drama League of America recommended the construction of Shakespeare gardens to commemmorate the 300th anniversary of the playwright ' s death .
202908	building	recommending	24	24	22	22	In 1916 , a Parliamentary Standing Committee on Public Works inquired into the need for major remodelling of the Gaol , instead recommending the building of a new gaol .
205253	property	recommended	22	22	16	16	In 1916 Scout Executive Donald North , after inspecting some twenty ponds in Rhode Island , recommended the deserted Joseph Palmer farm property on Yawgoog Pond as a permanent reservation for Scouting .
205687	legislation	recommended	8	8	7	7	In 1916 the Chief of Coast Artillery recommended legislation militarizing these vessels .
213713	reserve	recommended	13	13	11	11	In 1928 , the Tasmanian Advisory Committee for Native Fauna had recommended a reserve to protect any remaining Thylacines , with potential sites of suitable habitat including the Arthur-Pieman area of western Tasmania .
214717	removal	recommending	12	12	10	10	In 1929 , a resolution was passed by the Ministerialists recommending the removal of restrictions on Brahmins joining the organization .
218304	creation	recommended	11	11	9	9	In 1929 , the Aird Commission on public broadcasting recommended the creation of a national radio broadcast network .
221079	man	recommended	14	14	13	13	In 1910 , he returned to China , he achieved the degree `` recommended man '' -LRB- juren 举 人 -RRB- on the imperial examination for students who studied abroad .
223659	coach	recommend	12	12	10	10	In 1910 , the University of Texas asked Yost to recommend a coach for the Texas varsity football team , and Wasmund was hired on Yost ' s recommendation .
224225	adoption	recommended	6	6	5	5	In 1911 , a commission recommended adoption of the semi-automatic .
224916	removal	recommending	29	29	27	27	In 1911 , during the discussions of the draft of the new Statute on Military Service he launched an attack on Jews in the military service , recommending the removal of Jews from the military He became URP leader in 1910 following the departure of Aleksandr Dubrovin and his followers and took over editorship of the pro-Vladimir Purishkevich journal Vestnik Soyuza Russkogo Naroda .
227255	increase	recommended	28	28	26	26	In 1911 , Tanaka was promoted to major general , and was made director of the Military Affairs Bureau at the Army Ministry , where he recommended an increase in the strength of the standing army by two additionalinfantry divisions .
229002	liberalisation	recommended	9	9	7	7	In 1912 , a Royal Commission had recommended further liberalisation , and the feminist-allied National Union of Societies for Equal Citizenship promoted a more equitable treatment of divorce law which made it easier for women to seek divorce when it considered the matter in 1923 .
229396	hull	recommended	45	45	49	49	In 1912 , Curtiss produced the two-seat `` Flying Fish '' , a larger craft that became classified as a flying boat because the hull sat in the water ; it featured an innovative notch -LRB- known as a `` step '' -RRB- in the hull that Porte had recommended for breaking clear of the water at takeoff .
233746	use	recommended	22	22	20	20	In 1945 , he served , along with Lawrence , Oppenheimer , and Fermi , on the Scientific Panel which recommended military use of the atomic bomb against Japan .
247373	foundation	recommended	25	25	23	23	In 1943 , the Minister for External Affairs , HV Evatt -LRB- who at that time had responsibility for the Northern Territory -RRB- recommended the foundation of a Legislative Council , arguing that Northern Territorians should have the same self-governing rights as those living in Australian administered New Guinea .
249790	program	recommended	13	13	8	8	In 1944 he formed a Resistance Charter that recommended an extensive post-war reform program .
257841	construction	recommended	8	8	6	6	In 1948 the Bureau of Reclamation recommended the construction of a new dam to raise the level of Eklutna Lake to an elevation of above sea level with a tunnel intake at .
257914	site	recommend	14	14	11	11	In 1948 , the city retained an architectural engineering firm to recommend an airport site .
259033	establishment	recommend	16	16	14	14	In 1948 , the State University of New York was created and authorized to recommend the establishment of community colleges .
263341	jet	recommended	18	18	13	13	In 1949 , Jones visited the UK with a team of advisors and recommended the English Electric Canberra jet to replace the RAAF ' s Avro Lincoln piston-engined bombers .
263743	use	recommended	15	15	13	13	In 1949 , Neel chaired a board that tested , evaluated , and recommended the use of the helicopter in medical evacuation roles .
265814	yard	recommended	8	8	6	6	In 1946 the Commonwealth Science Congress recommended a yard of exactly 0 .
267153	site	recommend	13	13	11	11	In 1946 Westlake was appointed by the British Colonial Office to recommend a site for a hydroelectric power station in Uganda .
268663	partition	recommended	15	15	13	13	In 1947 , during a United Nations session , General Assembly Resolution 181 recommended the partition of British Mandate Palestine into one Jewish and one Arab state .
268845	partition	recommending	32	32	31	31	In 1947 , following World War II and the Holocaust , the British Government announced its desire to terminate the Mandate , and the United Nations General Assembly adopted a resolution recommending partition into an Arab state , a Jewish state and the Special International Regime for the City of Jerusalem .
268947	percussionist	recommend	12	12	9	9	In 1947 , Gillespie asked Mario Bauz a to recommend a Cuban percussionist for his big band .
270976	resolution	recommend	23	23	21	21	In 1947 Iran was one of the eleven nations selected to form a Special Committee on Palestine -LRB- UNSCOP -RRB- to recommend a resolution to the issue of the Palestine Mandate .
272590	construction	recommending	21	21	19	19	In 1947 , Sir Charles Redvers Westlake , an English engineer , reported to the Colonial Government of Uganda recommending the construction of a hydroelectric dam at Owen Falls near the city of Jinja .
272909	replacement	recommended	22	22	19	19	In 1947 the British government had established the Dalgleish Commission to investigate the colour bar , and the Commission recommended the gradual replacement of European workers with Africans , initially in low-skilled occupations , but gradually filling other positions after training .
276485	formula	recommending	9	9	7	7	In 1974 it produced the Sheffield Report recommending a formula to calculate what proportion of available clergy each diocese should receive , known as the Sheffield Number .
281975	change	recommending	19	19	16	16	In 1975-1976 he was the most influential member of the Asprey Committee on tax reform , recommending a dramatic change from a complicated system of income taxes to a broad-based consumption tax .
289875	establishment	recommending	17	17	15	15	In 1972 Robert Trueblood , Chairman of Touche Ross , led the committee responsible for recommending the establishment of the Financial Accounting Standards Board .
291490	land	recommended	24	24	18	18	In 1972 , the Division of Parks and Recreation surveyed a five-county area for a suitable site and recommended Medoc Mountain and the surrounding land .
299018	protection	recommended	22	22	20	20	In 1985 , the Tep Satit Forestry Department first surveyed the area , long popular with the locals , and recommended its protection .
300725	end	recommended	7	7	5	5	In 1986 a government-appointed commission recommended an end to the moratorium .
302643	re-release	recommended	20	20	18	18	In 1986 , due to glasnost policies , the `` Conflict Commission '' of the Soviet Film-makers Union recommended the re-release of the movie but Goskino refused to act .
302644	re-release	recommended	18	18	16	16	In 1986 , due to glasnost policies , the Conflict Commission of the Soviet Film-makers Union recommended the re-release of the movie , but Goskino refused to act .
310379	replacement	recommend	29	29	27	27	In 1982 , In 1988 , Lane had become so frustrated with Warner ' s handling of the Executives ' contract that when Claypool asked him to recommend a replacement for Primus ' recently departed drummer Tim `` Curveball '' Wright , Lane accepted the position himself .
314588	transfer	recommended	10	10	8	8	In 1982 , the Local Government Boundary Commission recommended the transfer of the southern part of Send parish to West Clandon parish .
314659	design	recommended	39	39	36	36	In 1982 the Minister for Finance , Ray MacSharry , announced that a twenty or twenty-five pence coin might be designed , in August 1984 the twenty pence was chosen , the Arts Council of Ireland recommended the horse design .
317571	confectionery	recommended	16	16	7	7	In 1983 , a WHO working group recommended that the consumption of non-cariogenic `` toothfriendly '' confectionery should be encouraged .
318681	use	recommending	11	11	9	9	In 1983 , ethologist Nikolas Tinbergen published a book recommending the use of holding therapy by parents as a treatment or `` cure '' for autistic children .
322912	pair	recommended	16	16	10	10	In 1983 , NASA ' s Solar System Exploration Committee recommended the same Orbiter and Probe pair as a core NASA project .
328971	overhaul	recommended	19	19	17	17	In 1987 , he presented a report to the legislature , Toward a New Ontario , which recommended an overhaul of the existing social assistance system .
329325	establishment	recommended	11	11	10	10	In 1987 he set up a committee that in 1988 recommended establishment of what became the Ladoke Akintola University of Technology .
334436	purchase	recommended	14	14	9	9	In 1987 , the Canadian White Paper on Defence recommended the Canadian Armed Forces purchase 10 to 12 Rubis - or Trafalgar-class submarines under a technology transfer programme .
334437	purchase	recommended	11	11	9	9	In 1987 , the Canadian White Paper on Defence recommended the purchase of 10 to 12 Rubis or Trafalgar class submarines under technology transfer .
339149	merger	recommended	25	25	15	15	In 1956 , a planning committee of the North Carolina Conference of the Methodist Church recommended the establishment of two co-educational senior colleges and the merger of Louisburg College into one of the institutions .
342670	decriminalization	recommended	19	19	17	17	In 1956 , Longford launched the first Parliamentary debate in support of the Wolfenden Report , which recommended the decriminalization of homosexuality .
344681	retention	recommended	13	13	11	11	In 1956 , the Joint Committee of the House and Senate recommended the retention of capital punishment as the mandatory punishment for murder , which opened the door to the possibility of abolition In 1961 , legislation was introduced to reclassify murder into capital or non-capital offences .
345197	creation	recommended	11	11	10	10	In 1956 , the SRC -LRB- States Re-organisation Committee -RRB- recommended creation of linguistic states of Andhra Pradesh , Kerala and Karnataka but recommended a bi-lingual state for Maharashtra-Gujarat , with Mumbai as its capital but vidarbha outside Maharashtra .
345197	state	recommended	26	26	23	23	In 1956 , the SRC -LRB- States Re-organisation Committee -RRB- recommended creation of linguistic states of Andhra Pradesh , Kerala and Karnataka but recommended a bi-lingual state for Maharashtra-Gujarat , with Mumbai as its capital but vidarbha outside Maharashtra .
345215	state	recommended	10	10	7	7	In 1956 , the States Reorganisation Committee recommended a bi-lingual state for Maharashtra-Gujarat with Bombay as its capital .
346696	creation	recommending	28	28	26	26	In 1957 a Royal Commission on Local Government in Greater London had been set up under Sir Edwin Herbert , and this reported in 1960 , recommending the creation of 52 new London boroughs as the basis for local government .
350231	demolition	recommended	10	10	9	9	In 1940 , the University ' s Sports Union recommended demolition of the Blackwattle Bay clubhouse which was carried out in 1941 .
356000	creation	recommended	8	8	6	6	In 1941 , the university faculty recommended the creation of a School of Business and Public Administration , and it was unanimously approved on 10 December 1941 , three days after Pearl Harbor .
363048	construction	recommended	31	31	29	29	In 1937 , the Ministry of Transport published The Highway Development Survey by Sir Edwin Lutyens and Sir Charles Bressey , which reviewed London ' s road needs and recommended the construction of many miles of roads and the improvement of junctions at key congestion points .
363541	acceptance	recommended	30	30	29	29	In 1937 the United Steel Companies , which had coal mining interests at Orgreave and Treeton , made an offer for the Sheffield Coal Company of which the directors recommended acceptance , the deal being finalised on 24 June .
365332	actor	recommend	22	22	20	20	In 1938 , Ford gave Wayne a copy of the film ' s script by Nichols with a request to recommend an actor to play the Ringo Kid .
369534	construction	recommended	7	7	5	5	In 1938 the Navy Board recommended the construction which began in July 1940 .
370124	approach	recommended	11	11	4	4	In 1938 , Thiede recommended a `` below the tail '' approach tactics for night fighters attacking enemy bombers , but it was rejected , only to be revived during the Second World War .
370247	someone	recommend	16	16	15	15	In 1938 , US President Franklin Roosevelt asked his physician , Ross McIntire , to recommend someone for the position of Naval Aide .
370716	park	recommended	14	14	12	12	In 1939 , a forest ranger near Clearwater , Bill Noble , recommended a park and on November 28 , 1939 , Gray passed an Order-in-Council creating a huge park around most of the drainage basin of the Clearwater River .
375332	change	recommended	7	7	5	5	In 1939 the Birkett Committee recommended a change to abortion laws but the intervention of World War II meant that all plans were shelved .
375927	union	recommended	10	10	8	8	In 1939 , the majority of the Commission recommended a union of Northern Rhodesia and Nyasaland , whose African populations would remain under British trusteeship .
377372	construction	recommended	7	7	6	6	In 1940 , Admiral William Halsey recommended construction of naval auxiliaries for pilot training .
382151	merger	recommended	8	8	6	6	In 1940 , the Community Fund recommended a merger of four agencies .
384695	increase	recommended	8	8	6	6	In 1967 , a government-appointed commission recommended an increase in wages , which was then implemented by the government .
397248	merger	recommended	6	6	4	4	In 1968 , he recommended the merger of the thirty little university medical institutions in London into six large enough to be viable .
401284	creation	recommending	34	34	32	32	In 1968 the Declaration of Perth policy document committed the Conservatives to Scottish devolution in some form , and in 1970 the Conservative government published Scotland ' s Government , a document recommending the creation of a Scottish Assembly .
405701	adoption	recommended	8	8	5	5	In 1964 , Justice Hall recommended the nationwide adoption of Saskatchewan ' s model of public health insurance .
410641	closure	recommended	8	8	6	6	In 1965 , a transport study recommended the closure of the entire suburban railway network except for an electrified corridor between Darra and Zillmere .
414249	alumnus	recommended	17	17	11	11	In 1965 Joseph Kaminetzky , then head of Torah Umesorah , recommended Rabbi David Rebibo , an alumnus of Yeshivat Chachmei Tzarfat in Aix-les-Bains , France , and the Mir Yeshiva in Brooklyn , New York , Since most of the student body did not come from Orthodox homes , Rebibo calmed parents ' fears that their children would be `` converted '' to Orthodoxy by setting a policy accepting children from all streams of Judaism .
420199	building	recommending	18	18	16	16	In 1966 Fukushima City released the results of a study on predicted future water demand , recommending the building of a dam on the upper portion of the Surikami River .
432409	appointment	recommended	17	17	12	12	In 1961 , following the sudden death of Lord Dunrossil , Menzies recommended De L'Isle ' s appointment as Governor-General of Australia .
439153	creation	recommended	10	10	8	8	In 1969 he served on the commission that recommended the creation of the University of Papua New Guinea .
440262	system	recommended	5	5	3	3	In 1969 it recommended a system of single-tier unitary authorities for the whole of England , apart from three metropolitan areas of Merseyside , Selnec -LRB- Greater Manchester -RRB- and West Midlands -LRB- Birmingham and the Black Country -RRB- , which were to have both a metropolitan council and district councils .
443289	scheme	recommended	20	20	14	14	In 1969 the Food and Agriculture Organization -LRB- FAO -RRB- issued a report that recommended a small dam and irrigation scheme at Talata Mafara , with further upstream dams for flood control .
443821	development	recommended	12	12	10	10	In 1969 , the Oklahoma State Regents for Higher Education recommended the development of a state-supported junior college which would be separate from the local high school .
446040	electrification	recommended	7	7	5	5	In 1970 , another study recommended the electrification of the entire network with the 1 .
446090	development	recommended	11	11	9	9	In 1970 , a report from the Carnegie Commission recommended the development of a nationwide system of Area Health Education Centers .
455121	programme	recommended	12	12	10	10	In 1931 he undertook an economic survey of Canada which recommended a programme of works for its port system .
458234	announcer	recommend	27	27	23	23	In 1933 , when the station manager or sports director of Birmingham ' s radio station WBRC asked Alabama coach Frank Thomas to recommend a new play-by-play announcer , he suggested the 20-year-old Israel .
459306	graduate	recommended	13	13	9	9	In 1934 , Dartmouth College president Ernest Martin Hopkins recommended a fellow Dartmouth graduate for the job of headmaster of Vermont Academy .
481757	fluoridation	recommended	14	14	13	13	In 1957 , the Department of Health established a Fluorine Consultative Council which recommended fluoridation at 1 .
482275	creation	recommended	12	12	10	10	In 1957 , the new commissioner , Albert Trueman , recommended the creation of a separately funded French production wing .
482408	replacement	recommended	15	15	12	12	In 1957 the President ' s Advisory Commission on Presidential Office Space recommended demolition and replacement with a modern office building .
484000	suitability	recommended	12	12	10	10	In 1958 , an inspection team from the Wilderness Society recommended the suitability of Rich Hole as a wild area based almost exclusively on its large bear population .
484827	program	recommending	26	26	22	22	In 1958 , Eggers headed up the Manned Satellite Team , which was to design a practical system for a satellite while recommending a suitable research program .
490147	shift	recommended	20	20	18	18	In 1958 , the Santa Clara County Board of Supervisors approved a study conducted by Emerson Greenaway that recommended a shift from a rural library system to an urban system .
491878	B	recommended	4	4	3	3	In 1951 he recommended B a n a thy as a Hungarian language instructor , and B a n a thy was invited to teach at the U .
494991	preservation	recommended	22	22	20	20	In 1951 , the Ontario Department of Planning and Development released its `` Don Valley Conservation Report '' , which recommended the preservation of the valley , including an artificial reservoir where Lawrence Avenue crossed the Don River .
496487	trialling	recommended	6	6	4	4	In 1952 a report recommended the trialling of lightweight diesel multiple units , and a memo to the Board suggested diesel railcars could replace push-pull steam trains on 168 routes .
499895	fluoridation	recommended	15	15	13	13	In 1952 , Maxcy chaired the committee of the National Resource Council that recommended the fluoridation of drinking water .
500136	orthography	recommended	20	20	17	17	In 1952 , O verland and Riksm a lsforbundet published the so-called `` blue list '' that recommended more conservative orthography and forms than most of the 1938 reforms .
505853	formation	recommended	8	8	6	6	In 1955 , an inter-departmental conference recommended the formation of an official heraldic authority , and a committee appointed in 1956 recommended adopting the Swedish model , of a nominated council and an executive bureau , under the auspices of the state archives service .
510614	closing	recommended	8	8	6	6	In 1955 , the city officials recommended the closing of Como Zoo because the zoo and city did not have the funds to support the zoo .
512014	creation	recommended	20	20	18	18	In 1955 , Van Leer had appointed Boyd to Georgia Tech ' s Nuclear Science Committee , which recommended the creation of a Radioisotopes Laboratory Facility and a large research reactor .
522685	Nationalization	recommended	25	25	22	22	In 1951 , as the chairman of Trading and Industry Commission of DPRS -LRB- People ' s Representative Council -RRB- , he recommended Oil Companies Nationalization in Indonesia and other mining companies .
525019	creation	recommended	17	17	15	15	In 1959 , Edward Pritchard Gee undertook a survey of the Chitwan Valley , and recommended the creation of a protected area north of the Rapti River and of a wildlife sanctuary south of the river for a trial period of 10 years .
525068	dam	recommended	12	12	9	9	In 1959 , extensive studies were carried out and recommended an embankment dam with a gravity section .
529992	programme	recommending	39	39	33	33	In 1959 , the People ' s Action Party came to power , and in September 1965 the Minister for Health , Yong Nyuk Lin , submitted a white paper to Parliament , recommending a Five-year Mass Family Planning programme that would reduce the birth rate to 20 .
530113	development	recommended	13	13	11	11	In 1959 , the Rhode Island Commission to Study Higher Education recommended the development of the institution into a general college which was approved by the General Assembly .
531357	construction	recommended	7	7	5	5	In 1960 a government-appointed committee recommended the construction of project Q3 , a conventional 75 , 000 GRT liner to replace Queen Mary .
534615	plant	recommended	16	16	12	12	In 1935 , the research stage of the study was complete and recommended a hydroelectric power plant at the top of the Angara for industrial consumption .
546895	adoption	recommended	9	9	8	8	In 1953 , Baskin-Robbins hired Carson-Roberts Advertising who recommended adoption of the number 31 as well as the pink -LRB- cherry -RRB- and brown -LRB- chocolate -RRB- polka dots and typeface that were reminiscent of the circus .
559573	sactuary	recommended	12	12	9	9	In 1975 , the California Coastal Zone Conservation Commission recommended a marine sactuary , and in 1976 Santa Cruz County and Monterey County joined the lobbying effort .
559714	course	recommending	22	22	17	17	In 1975 , the College of Law submitted proposals which changed the face of legal education , recommending a 36-week Final Examination course for aspiring solicitors and a Common Professional Examination -LRB- CPE -RRB- or law conversion course for non-law graduates .
560601	development	recommended	28	28	12	12	In 1975 the National Governor of the time , Lady Avonside , recommended to the Annan Committee on broadcasting that there should be more Scottish material , the development of community radio .
561333	program	recommend	27	27	25	25	In 1975 the United Nations established a subsidiary organ , the Committee on the Exercise of the Inalienable Rights of the Palestinian People , to recommend a program of implementation to enable the Palestinian people to exercise national independence and their rights to self-determination without external interference , national independence and sovereignty , and to return to their homes and property .
567500	construction	recommended	20	20	18	18	In 1961 the Library Association of Portland -LRB- LAP -RRB- examined library use compared to population demographics and recommended the construction of five additional branch buildings .
