sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
1360291	system	hate	20	20	18	18	In a featurette on the season three DVD , Wilson describes Dwight as `` someone who does not hate the system , but has a deep and abiding love for it '' .
1360383	abortion	hate	16	16	14	14	In a February 2007 interview with Sean Hannity , Giuliani said , `` I hate -LSB- abortion -RSB- .
1366416	layout	HATE	8	8	5	5	In all honesty I purely HATE this new layout !
1382951	Part	Hate	7	7	5	5	In addition to `` I Hate This Part '' , which peaked at number one for two consecutive weeks , The Pussycat Dolls also topped the chart with `` Bottle Pop '' , a collaboration with Snoop Dogg , and `` Hush Hush '' , featuring Nicole Scherzinger .
1393122	Game	Hates	12	12	8	8	In 2008 , the The CW moved Everybody Hates Chris and The Game to the Friday night death slot .
1404494	value	hates	32	32	30	30	In a late October 2001 Wall Street Journal op-ed piece he wrote , `` America is under attack by a depraved , malevolent force that opposes our every interest and hates every value we hold dear .
1455370	bomb	hate	15	15	12	12	In an interview , he said , `` The reason that I hate the atomic bomb is because of what it does to the dignity of human beings .
1455714	Nun	hated	23	23	20	20	In an interview included on the Season One DVD release , Field said that she thoroughly enjoyed Gidget , but hated The Flying Nun , because she was not treated with respect by the show ' s directors .
1457665	job	hated	21	21	19	19	In an interview with 3 Doors Down , it was revealed that a later idea was that the girl hated her job as a stripper .
1458202	style	hate	18	18	16	16	In an interview with Candida Baker , Astley quotes Helen Garner as saying `` I simply hate her style '' In her review of An Item from the Late News , Garner wrote `` Great story , great characters .
1459045	character	hated	32	32	30	30	In an interview with Ignition Entertainment ' s Director of Business Development Shane Bettehausen , Alex Lucard from Die Hard Game Fan stated that SNK fans from the Pacific simply hated the character and complained about his inclusion in The King of Fighters XII when the title did not have a storyline related to him while they wanted other popular characters from the series to star there .
1462563	fun	hates	31	31	30	30	In an issue of the LEGO Club Magazine , it was explained that this was due to him representing the exact opposite of LEGO -LRB- LEGO is fun , Ogel hates fun , etc .
1491146	way	hating	14	14	12	12	In a recent ITV documentary on Spitting Image , Norman admitted initially hating the way his puppet looked on the programme -LRB- mostly because it had a large inexplicable wart on its forehead -RRB- , but later somewhat moderated his attitude and felt flattered that the series found him famous enough to include him in its sketches .
1498718	Homeland	Hates	9	9	7	7	In a sketch called `` Conan O'Brien Hates My Homeland '' , Conan mocked every nation in the world to see which ones he gets letters from .
1507751	wife	hated	38	38	34	34	In a talking-head interview from that episode , Susan states -LRB- when referring to the staff ' s instructed dislike of her -RRB- , that the last time she was employed , she `` hated the boss ' wife '' as well , revealing that the woman she is referring to was one of Robert ' s ex-spouses .
1513095	crime	hate	32	32	31	31	In April 2011 the administrative court at Schwerin confirmed the order of the head official of Amt Grevesm u hlen-Land , that the sign corresponds to the definition of Volksverhetzung -LRB- hate crime -RRB- and has to be removed .
1541046	injustice	hate	24	24	23	23	In and , the awe of YHWH is called the beginning or foundation of wisdom while declares `` To fear YHWH is to hate injustice '' .
1541417	world	hates	32	32	30	30	In an early 1980s track called ' Ne c u da z ivim u Bloku 65 ' , popular Serbian band Riblja c orba sings about a depressed individual who hates the world because he ' s surrounded by the concrete of New Belgrade , while a more recent local cinematic trend sees New Belgrade presented somewhat clumsily as the Serbian version of New York ghettos like those found in Harlem , Brooklyn and The Bronx .
1557280	style	hated	9	9	6	6	In academic mode , I always hated the numbered style , because I always had to interrupt my train of comprehension to flip to the back to see if it was a reference I knew .
1570589	Laughter	Hated	34	34	33	33	In addition , the Katzenjammer Kids had cameo roles -LRB- along with a lot of other King Features comic strip stars -RRB- in Filmation ' s TV special Popeye Meets the Man Who Hated Laughter -LRB- 1972 -RRB- .
1600611	Everyone	Hate	15	15	14	14	In 2011 The Killjoys were featured on a compilation entitled , `` Today I Hate Everyone - Perfect Songs For A crappy Day '' , alongside The Ramones , Ween and Husker Du .
1619126	voice	hate	15	15	13	13	In addition , her page is targeted by vandalism because of people who hate her voice acting .
1632992	pink	hating	13	13	12	12	In a Daily Mail opinion piece , novelist Amanda Craig confessed to hating pink , but argued that `` you ca not ' liberate ' young girls by banning it .
1750240	recast	Hate	13	13	9	9	In 2010 , Tesco reformed Tesco Vee ' s Hate Police and eventually recast and toured with The Meatmen .
1773972	Daughter	Hate	31	31	28	28	In 2011 , he landed the role of Gary Miller , the ex-husband of Nikki Miller and father of manipulative daughter Mackenzie in the Fox television sitcom I Hate My Teenage Daughter , which debuted in the fall of 2011 .
1962500	album	hated	19	19	17	17	In a 2005 interview for Record Collector magazine , McCulloch said , `` Will -LSB- Sergeant -RSB- hated the album , and I can understand why .
1967934	sex	hate	14	14	12	12	In a bitter confrontation , Alphonso tells the Queen , `` I hate thy sex ; of all thy sex , thee worst .
1987171	movie	hate	12	12	10	10	In 2012 , co-screenwriter Annie Nocenti blogged , `` I hate this movie .
2000931	Daughter	Hate	13	13	10	10	In 2012 , she co-starred in the Fox sitcom I Hate My Teenage Daughter .
2034095	List	Hate	19	19	18	18	In 2008 , men ' s magazine Zoo Weekly placed Toadie on their annual Top 50 People We Hate List .
2046302	tree	hate	10	10	9	9	And it is free , you just have to hate tree ' s .
2049020	start	hated	5	5	8	8	And it seems from the start that Claude hated Frisky , possibly due to Frisky ' s hyper active self .
2050961	raven	hated	8	8	6	6	And it was evident that Noah hated the raven because Noah had left in the Ark the species of which there were seven pairs , and sent one of which there were only two .
2071424	husband	hating	24	24	22	22	And I loved playing that because that was a range of emotions between loving your child , being scared to death , hating your husband for not being responsible , etc .
2075737	name	hated	18	18	16	16	And I never intended to bring him back , because , among other things , I hated the name !
2076321	life	hating	4	4	2	2	And in hating all life , he managed to nearly destroy every Jedi .
2080134	notification	hate	6	6	3	3	And I particularly hate the intrusive notification of your new message .
2080636	skin	hate	7	7	4	4	And I really really hate the vector skin .
2088752	article	hate	19	19	17	17	And the above broke my AfD helper and killed the auto sig , so now I really hate this article .
2100818	smoking	hates	11	11	10	10	And she , a tall , young movie buff who hates smoking , is certain that SWM -LRB- a .
2105781	band	hate	6	6	4	4	And some people who hate the band will love it .
2115596	garment	hating	26	26	23	23	And on some have compassion , making a distinction ; but others save with fear , pulling them out of the fire , hating even the garment defiled by the flesh .
2115597	garment	hating	31	31	28	28	And on some have compassion , who are doubting ; but others save , pulling them out of the fire , and on some have mercy with fear hating even the garment defiled by the flesh .
2125516	anger	hate	11	11	8	8	Andrew ; all Andrew needs to do is hate away his anger at Dave and things will be back to normal .
2130740	mother	hating	10	10	8	8	Andrew , however , does not give up hating his mother or trying to hurt her .
2165128	work	hated	13	13	10	10	Among his many posted grievances , he stated that he hated school and work .
2173955	job	hate	23	23	21	21	And if people feel loyal to something , like a business or company they will always try harder than if they hate their job .
2174632	suck	hate	21	21	19	19	And if the answer to this question is some derivation of `` Jossi sucks '' or `` People who hate Jossi suck '' this will end poorly for that commentator .
2178979	longing	hate	4	4	2	2	And I hate my longing to help on AfD as it now reminded me of this thing .
2178980	luck	hate	4	4	2	2	And I hate my luck for it .
2178987	idea	hate	4	4	2	2	And I hate the idea of BLPs stagnating without the help of IP editors .
2178988	idea	hate	4	4	2	2	And I hate the idea of putting in unsourced information with a tag .
2178989	mbox	hate	4	4	2	2	And I hate the mbox , essentially a giant dongle .
2178990	rain	hate	5	5	2	2	And I hate this freezing rain , It always happens in Montreal .
2178991	skin	hate	4	4	2	2	And I hate this skin and now I ca not change it back because when I hover over the link to `` skins '' in the preference section .
2179059	music	hated	9	9	7	7	And I have a good friend who hated electronic music but subsequently became a DJ after hearing it on E .
2186250	opposition	hating	28	28	23	23	Any decent well-meaning person would thus sincerely work to the advantage of the regime , and feel good about it , while really hating its enemies and any opposition to it .
2219825	speech	hate	24	24	23	23	Antonia Feitz has protested against the use of the expression in a 1999 essay in the Australian Daily Issues Paper , calling it hate speech .
2220697	husband	hates	3	3	1	1	Antonina hates her husband because Proclus , the slave of Belisarius , has confessed on his deathbed , that upon command of his master he had exposed her son on the shore of the ocean , thus causing his death .
2223011	modernism	hated	7	7	3	3	Antonio de Zayas hated foreignizing and decadent modernism for patriotic , moral and religious reasons .
2260287	relationship	hate	5	5	4	4	An unwilling love - hate relationship built up between them .
2294615	verifiability	hate	7	7	6	6	And Carthago must be deleted I hate verifiability as the only deletion argument , no matter how you phrase it it comes across as a cop-out .
2298405	character	hated	13	13	11	11	Although the test audience indicated they liked the actress , they hated the character because they could not relate to a female who was so `` cold '' .
2306743	correctness	hate	6	6	4	4	And God , I hate political correctness .
2309553	evil	hated	3	3	2	2	And he hated evil in his country so much that , if anyone committed some harm , theft or robbery or a lye or an injustice , none of those remained alive .
2309554	war	hates	3	3	2	2	And he hates war , even telling his friends in the beginning of the book who are eager to start fighting the North that `` most of the misery in the world has been caused by war '' , though he fights because of his loyalty to Georgia .
2316125	label	Hate	8	8	7	7	Andi also used his Man ' s Hate label to distribute International Sound Communication , a series of compilation cassettes .
2326465	layout	hate	16	16	13	13	And , finally , ignore all the emails you get from people who hate the two-column layout .
2331765	establishment	hate	6	6	4	4	And - again - hate the establishment for giving up our sovereignty to the EU .
2338055	death	hating	77	77	76	76	And amongst the causes of weakness and the enemies overpowering us , is differing and dissenting , and being far from the legislation of Allaah and referring to it and implementing it , and from ordering the good and forbidding the evil , and the absence of striving against the enemies of Allah , the occupiers of the lands of the Muslims and their sanctities - as well as being attached to the world , and hating death - all of which makes to inherit weakness and leads to becoming scum .
2338399	communism	hate	25	25	24	24	And an editorial in the Rutland Herald stated , `` the effect of the speech was to hearten that vast majority of Americans who hate communism but who also revere the Constitution .
2431988	father	hates	12	12	10	10	Amudha -LRB- Nikitha -RRB- , Krishnasamy ' s daughter , hates his father because she thinks that he is a killer .
2443028	father	hates	16	16	14	14	Ananthu requests Kishen to return home , however Kishen refuses as he still strongly hates his father .
2443726	person	hate	29	29	27	27	An anti-Semite or racist does not speak hatefully to a Jew or member of another race because of an edit conflict ; they speak hatefully because they hate the person .
2462470	propaganda	hate	9	9	8	8	An Act to amend the Criminal Code -LRB- hate propaganda -RRB- , popularly known as Bill C-250 , its title during the second and third sessions of the 37th Canadian parliament , was a Canadian Private Member ' s Bill that amended the Criminal Code of Canada to add penalties for publicly inciting hatred against or encouraging the genocide of people on the basis of sexual orientation and added a defence for the expression of good-faith opinions based on religious texts .
2493950	album	Hate	10	10	8	8	Anal Cunt ' s 40 More Reasons to Hate Us album .
2507797	freedom	hate	7	7	6	6	And they give political cartoonists who hate freedom and are probably from Canada anyway great material .
2517953	talk	hate	6	6	5	5	And trust me , I hate talk about yourself prompts .
2524108	Jew	hating	5	5	4	4	And yes ' Self hating Jew ' is another repulsive term used by Zionists who try and make their political agenda a Jewish issue to throw out the race card .
2529802	assault	hate	24	24	21	21	Andy McPhee as Helmut Bruggerman -LRB- Germany -RRB- Helmut was sentenced to death for crimes that include murder , rape , hate crimes and assault .
2530490	idiot	hates	5	5	8	8	And you are a racist idiot who everyone hates .
2570849	noise	hates	9	9	7	7	An elderly , lonely woman , she hates the noise that comes along with living in the city .
2577081	mother	hated	9	9	7	7	An emotional Ashley told the judge she hated her mother `` for ruining so many people ' s lives '' but still loved her for the bond she originally had with her .
2578307	feeling	hate	9	9	7	7	An emulation of the memories and sometimes hate the feeling of loneliness , longing for past times , glorious , agonizing memories and hopeless .
2602340	boss	hates	19	19	17	17	Amongst other members of the team is Julie -LRB- Judy Flynn -RRB- , the fiery-tongued secretary who hates her boss and refuses to do any work .
2617117	country	hates	10	10	8	8	And Walker does this not as one who hates the country but rather as one who hates the institutions which disfigure it and make it a hissing in the world .
2626060	county	hate	11	11	9	9	And who is willing to buy one if they hate the county the falg belongs to .
2659257	Voltage	hated	14	14	9	9	Anthony frequently mentioned on the air that they always hated the title `` High Voltage '' , which was selected by one of the company lawyers .
2659945	type	hated	3	3	1	1	Anthony hated this type of work .
2711066	mind	hate	32	32	38	38	Another show was called It Stands To Reason - The Thoughts Of Chairman Alf ; one reviewer concluded that `` Speight and Mitchell are to be congratulated for understanding so well the mind of a man who they hate '' .
2746013	series	hate	9	9	7	7	Anime fanatics tend to either love or hate the series as it is considered either wildly funny , or tasteless and depraved .
2749268	slavery	hates	7	7	6	6	An independent , strong waif who hates slavery with a burning passion .
2770071	crime	Hate	20	20	18	18	An inscription near the mean entrance reads `` Odia el delito , compadece al delincuente '' -LRB- `` Hate the crime , pity the criminal '' -RRB- , a quotation from Concepci o n Arenal .
2806273	husband	hating	27	27	26	26	Anita , a middle aged woman who spends all her time caring for stray animals , finds her life turned inside out when her annoyed pet hating husband begins a new hobby .
2816133	confrontation	hates	21	21	19	19	Annabel has a hard time telling her mother this , who wants her to continue modeling , as she hates any confrontation of any kind .
2819193	idea	hates	13	13	11	11	Anna is determined to make Ken her partner but he always hates the idea of performing comedy .
2819501	character	hate	31	31	29	29	Anna Johns from TV Squad was unhappy at the prospect of Ana Lucia ' s death , feeling Ana Lucia was important because she was a `` love to hate '' character , she disrupted the Jack-Kate-Sawyer love triangle , and created conflicts , which make the show interesting .
2854622	wine	hates	14	14	12	12	A new opening sequence was added where the male hero says he hates red wine and has to be dragged to a tasting but he says it did not work .
2859477	broccoli	hates	20	20	19	19	Angela then faces the prospect of becoming `` Keeper of the Broccoli '' when , in fact , she hates broccoli .
2869419	pineapple	hated	11	11	1	1	Anger hated foreigners , yoga , whales , speed limits and pineapple on pizza ; he liked flogging , electrocutions and beer .
2872833	mail	hate	33	33	32	32	A newspaper under Grand ' s control first begins to add foreign language passages and perverse commentary to articles , then changes to reporting simply dry facts , then to printing only hate mail received by subscribers .
2876422	Everything	Hate	6	6	5	5	A new track , I Hate Everything , was also included , and became his 51st overall Number One in 2004 .
2882454	Love	Hate	6	6	5	5	An example was `` I Hate Love '' , criticizing `` the commercialized idea of love and what pain that puts us through '' along with `` knowing that there will be no more torture in your life than really , truly loving somebody who does not love you back .
2923221	comic	hated	8	8	5	5	Anez has stated that he hated the hand-drawn comic .
2937275	game	hated	30	30	28	28	An example of this was the 2005 review of We Love Katamari ; while Lucas enjoyed the gameplay and pointed out the good of the game , Tallarico hated the game , particularly its music .
2976260	company	hating	27	27	25	25	Abbott and Costello attempt to deliver straw hats to the Susquehanna Hat Company , but everyone they meet along the way has a reason for hating that company and each of them destroys a hat until there are none left .
2983403	living	hates	15	15	14	14	A 15 year old girl attending the same school as Natsuno , Megumi also hates living in the village and longs for city life .
2991664	ice	hates	16	16	12	12	A 21-year-old ice road rookie , Tilcox is vocal about how he hates the cold and ice , and explains that he is driving on the ice road for the experience , not the money .
3041142	mother	hated	3	3	1	1	Aaron hated his mother , feeling that she had abandoned him .
3074318	Rain	Hated	22	22	21	21	Ainda Havia Sol -LRB- The Sun was still Shining -RRB- , O Homem que Odiava a Chuva -LRB- The Man who Hated Rain -RRB- , As Vidas de Elisa Antunes -LRB- The Lives of Elisa Antunes -RRB- , O que Houver de Morrer -LRB- He who will have to Die -RRB- and Como um Rio sem Pontes -LRB- Like a Bridgeless River -RRB- .
3138303	Purse	Hate	30	30	28	28	A highlight derived from Ephron ' s book and that was consistently praised was the O'Donnell portrayal of the role of the purse in the scene `` I Hate My Purse !
3176636	regime	hate	16	16	11	11	Ahmadinejad also stated that `` They should know that regional nations hate this fake and criminal regime and if the smallest and briefest chance is given to regional nations they will destroy -LRB- it -RRB- '' .
3224575	language	hate	15	15	13	13	I should have used more subtle language to express my views , I hate gulgar language anyway for anyone who knows me .
3226461	anything	hate	10	10	6	6	I should not have said I hate gay people or anything like that .
3227309	everybody	hate	18	18	17	17	I should probably withdraw from this entire area , since it is becoming increasingly obvious that I hate everybody .
3230999	opine	hate	6	6	2	2	I similarly hate the word `` opine '' because it sounds stupid and intentionally presumptuous .
3238778	fact	hates	6	6	4	4	I sense that he hates the fact that I do a good job at being civil -RRB- .
3240143	name	hate	4	4	2	2	I seriously hate this name , and I made it years ago .
3243335	wikipedia	hate	23	23	22	22	I shall never block users for no reason at all because if you block a person for absolutely no reason he might hate wikipedia and tell his friends to stop using wikipedia thus lowering the monthly average of views .
3335377	anyone	hated	50	50	47	47	After breaking with the CPUSA in 1940 , Costigan noted that he had run against `` the line that DeLacy and the rest of the Executive Committee of the Communist Party '' were promoting until by the time of the 1946 elections Costigan found himself `` probably hated more than anyone in the Pacific Northwest by the Communist Party .
3361327	humanity	hate	16	16	15	15	After being betrayed by his friends and the people he loves , he grew to hate humanity and wishes to wipe out all existence .
3386949	mother	hates	7	7	5	5	After he discovers that Lily hates his mother , Marshall starts to think that some things are better left unsaid .
3389425	husband	hates	10	10	8	8	After he leaves , Bianca declares that she hates her husband and wishes him dead .
3405235	freedom	hates	10	10	9	9	After echoing previous criticisms and wondering why Burns `` hates freedom , '' Kluwe stated that making gay marriage legal `` wo not magically turn you into a lustful cockmonster '' and that he himself has been very vocal in supporting marriage equality , despite Burns ' claim to the contrary .
3413769	JJ	hate	18	18	17	17	After finding out that JJ is a son of Mickey from another woman , she grew to hate JJ and wanted him dead , and after Shirley regains her sanity , Hillary wanted her dead as well .
3424001	dirt	hated	20	20	19	19	After growing up in Oklahoma during the Depression , son of a dirt-poor sharecropper and an obsessive mother who hated dirt in all its forms , Ray was shuffled among relatives and foster homes , later spending time on an Arizona ranch .
3425782	father	hating	14	14	12	12	After Harper tells Miranda that Taggert is dead , Miranda admits to hating her father .
3443040	living	hates	5	5	4	4	After discovering that Sally hates living in her house with her mother , Glen breaks in with a friend and vandalizes it , but leaves Sally ' s room untouched and leaves a secret gift on her bed .
3457786	everybody	hates	22	22	21	21	After being repeatedly confronted by Sweets about his behavior in the lab , Hodgins explained during a session that he `` hates everybody '' .
3472064	name	hates	7	7	4	4	African American , who hates his code name , and wishes to stop jumping out of planes and become a pilot one day .
3476112	sense	hated	4	4	7	7	Africans in the same sense that Hitler hated the Jews .
3494441	circus	hates	48	48	40	40	After an appearance on The Tonight Show with Jay Leno -LRB- February 6 , 2006 -RRB- Bradshaw stated that the reason why he did not attend the MVP parade was that he was spending time with family , that he hates the crowds and the Super Bowl media circus , and also that the only way he would attend a Super Bowl is when Fox is broadcasting the game -LRB- it was ABC who broadcast Super Bowl XL -RRB- , though Bradshaw attended several press conferences in Detroit days earlier .
3531491	war	hate	13	13	2	2	Afghanistan , hate crimes , the 2000 and 2004 elections , and the war in Iraq .
3544912	family	hates	10	10	13	13	After a confrontation with Carol , Ivy states that the family that Carol hates has been kinder to her than her own and that everything in New York ' sparkles ' and she refuses to give that up and that the van der Woodsens would have a problem should it ever come out that Carol had hired her to impersonate Charlie in order to gain access to her trust fund .
3552903	Company	hates	18	18	16	16	After a heated battle on a train , he captures Meredith and asks her why she hates the Company .
3577260	priest	hates	20	20	18	18	Adam psychologically attacks the priest by quoting the Book of Job , reasoning that it is god who hates the priest , not the devil , and in the face of Adam ' s brutal confrontation , Ivan finally breaks down and renounces his faith .
3591357	style	hate	7	7	5	5	Added footnotes -LRB- though I hate the style and think it makes editing the article cumbersome -RRB- , added references where there were any missing would be useful , etc .
3644542	taste	hating	21	21	19	19	Add in the gene for colorblindness - now you have 16 possible children , add in the gene for hating the taste of broccoli and you have 32 .
3648298	revival	Hate	46	46	25	25	Additional credits include The Mystery of Edwin Drood , The House of Blue Leaves , City of Angels , Lend Me a Tenor , I Hate Hamlet , Crazy for You , Titanic , 45 Seconds from Broadway , Birds of Paradise , and the 2008 revival of Pal Joey .
3653834	Graduation	Hates	15	15	14	14	Additionally , Alexander directed two episodes for the series Everybody Hates Gambling and Everybody Hates Graduation .
3664851	group	hate	4	4	3	3	ACTUAL and NOTABLE hate group , and followed the rules of Wikipedia -LRB- NPOV , civility , no legal threats , etc .
3676660	mail	hate	24	24	23	23	Adam Hyman , who was blocked from my blog for spewing hate speech several years ago , and who has repeatedly sent me hate mail , has chimed in on the discussion about deleting the Wikipedia entry on me .
3704776	convention	hated	14	14	13	13	About Miller , Ashley Mallett wrote , `` He loved tradition , but hated convention .
3735680	shit	hates	6	6	4	4	Above all he `` hates bull shit '' .
3763689	organisation	hating	18	18	13	13	A case of anyone who disagrees with the user being part of X hating group or Y secret organisation .
3770568	officer	hate	12	12	10	10	Abused and manipulated by the adjutant , she grows to hate the officer and seeks solace in Mikami ' s arms .
3848292	father	hated	11	11	9	9	Ad e le ' s son Thomas de Marle hated his father and joined the enemies against his father .
3920593	song	hates	11	11	9	9	According to the Check your Head commentary , Ad-Rock hates this song .
3982412	character	hated	22	22	20	20	According to Kricfalusi , Liquor only appeared in a few episodes because those in charge of Nickelodeon at the time hated the character .
3990199	number	hated	8	8	6	6	According to Plutarch , the Pythagoreans hated the number 17 because it separates the 16 from its Epogdoon 18 .
3991917	song	hated	13	13	11	11	According to producer Billy Sherrill and Jones himself , the singer hated the song when he first heard it .
3995334	society	hated	5	5	4	4	According to reports they hated society and were introverted .
4009768	part	hate	47	47	45	45	According to the storyline , Sabu , who at that time often arrived to the ring by his handler 911 , was an uncontrollable madman strapped to a gurney and with a Hannibal Lecter-style face mask while trying to break free -LRB- he claimed to hate this part of his gimmick as he was normally tired before he started his match -RRB- .
4010432	Part	Hate	8	8	6	6	According to The Sun `` I Hate This Part '' was recognized as `` the album ' s best number .
4022907	fact	hates	10	10	8	8	Accuracy is not really the issue , he hates the fact that the article exists and the insertion of some facts , and the editing of the article by some individuals he considers `` stalkers '' , cause him quite disproportionate distress .
4047341	roll	hates	29	29	25	25	According to the script line , Harris , an old-time music publisher , has made his daughter a partner in the business , but he hates burgeoning rock and roll , which presumably might bring him prosperity .
4063092	song	hated	8	8	6	6	According to Warren , `` Toni hated the song .
4063126	movie	hates	13	13	11	11	According to Washington Post ' s Rita Kempley , `` Koontz hates the movie so much he tried to force TriStar to remove his name from the credits .
4063675	music	hates	34	34	29	29	According to what can be gathered on the show , he is 41 years old , loves prostitutes , heavy metal music and seeing people get hurt , and hates indie music , emo music , Elton John , skaters and `` cocksuckers '' .
4102288	industry	hated	10	10	7	7	According to Anthony Palmer , he `` hated the Nachlass industry and thought that he had destroyed everything of his that he had not chosen to publish himself so that there would be no Ryle Nachlass .
4121166	smell	hated	20	20	18	18	According to Daphne , Billy rejected the family ' s traditional fishing background by announcing that he `` hated the smell of fish , and was going to teach ballroom dancing .
4122082	series	hate	15	15	12	12	According to Dean Motter , the notoriously critical McGoohan `` did not hate '' the series while McKern was flattered to be a `` comic book villain '' for the first time .
4126296	character	hated	8	8	6	6	According to Englehart , an editor hated the character and ordered the Beyonder `` removed '' from the Marvel Universe .
4127036	mother	hate	29	29	24	24	According to Etna ' s diary , Krichevskoy loved her very much , but this made Etna very jealous , causing her to secretly hate both Laharl and his mother .
4158928	prick	hate	24	24	22	22	According to British newspaper The Guardian he said , `` I would not call Mickelson a great player , ' cause I hate the prick '' .
4160718	mail	hate	11	11	10	10	According to Casale , fans of Korn thereafter sent him hate mail .
4173386	video	hated	29	29	26	26	According to a Joe Elliott statement on the `` Rock of Ages '' , `` Best Of '' and `` Vault '' compilation albums , he hated the music video .
4175559	Men	hated	11	11	8	8	According to a magazine article , Peter Jackson hated the Dead Men ; he thought it was too unbelievable .
4179268	n	Hate	17	17	14	14	According to an interview in Alternative Press magazine , Jim said that `` I Hate Rock ' n ' Roll '' was written by his brother `` out of sheer frustration with the kind of crap we have to deal with in the music business .
4220267	sight	hates	13	13	11	11	A computer nerd who has a crush on Velma , who hates the sight of him .
4270993	kin	hated	41	41	38	38	A couple of years later when Arbogastes had seized power and the West Roman army was nearly completely in the hands of Frankish mercenaries , he crossed the Rhine with a Roman army into Germania , because he hated his own kin .
4270994	kin	hated	40	40	37	37	A couple of years later when Arbogastes had seized power and the West Roman army was nearly completely in the hands of Frankish mercenaries he crossed the Rhine with a Roman army into Germania , because he hated his own kin .
