sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
2100116	time	desire	13	13	9	9	And second , the fact that seldom-used substitutes usually desire more future playing time means that when those players do play , they are often more concerned with making an individual impression than with executing team play at its best ; this is especially true during garbage time because at that point , the matter of which team will win has already been decided anyway .
2107320	repentance	desired	6	6	5	5	And so , those who desired repentance ate the unleavened bread with bitter herbs ; they first ate bitterness over their old and unendurable life , and then ate the opposite of boastful arrogance in meditation on humility .
2176100	peace	desire	20	20	19	19	And if today , peace is an overriding concern for us , it is only because our people genuinely desire peace in our country , in our region and elsewhere in the world .
2187331	approval	desiring	4	4	2	2	Any diver desiring the approval to use a dive computer as a means of determining decompression status must apply to the Diving Control Board , complete an appropriate practical training session and pass a written examination .
2294997	dinnerware	desiring	9	9	7	7	And changes in aesthetics resulted in people desiring simpler dinnerware that was easier to clean .
2304089	immersion	desire	6	6	4	4	And for those who desire full immersion in the Bottega Veneta lifestyle , St .
2306180	request	desire	10	10	8	8	And Gideon said unto them , I would desire a request of you , that ye would give me every man the earrings of his prey .
2319143	closure	desired	23	23	21	21	Anderson ' s voice over narration towards the end of the episode was inserted after complaints from Fox executives , who desired more closure .
2330854	life	desired	3	3	13	13	And after a life of defeat and despair , what the Rag Doll desired was revenge .
2344741	chastity	desire	13	13	12	12	And do not compel your slave girls to prostitution , if they desire chastity , to seek -LSB- thereby -RSB- the temporary interests of worldly life .
2504656	freedom	desired	19	19	18	18	An annulment of a marriage might result from the appearance of only one of the married couple who desired freedom to enter upon a new marriage , while the other was apathetic and conniving at the annulment , or at times unable or indisposed to incur expense to uphold the marriage-tie , especially if it implied an appeal to a higher court .
2523854	article	desire	7	7	5	5	And yes notable fighter pilots desire an article .
2624863	coverage	desire	11	11	7	7	And while I understand some editors always desire the same substantive coverage as we might find for a big-budget studio blockbuster with the financing for a promotions blitz , Wikipedia is not a popularity contest and does not expect nor demand that same big-budget coverage for a low-budget independent horror film , and it is not a guideline mandate .
2692619	title	desired	9	9	7	7	Another theory is that his mother actually desired a title of nobility for herself and , indeed , she is referred to as the `` Duchess of Baltimore '' in many texts written about the amendment .
2728975	end	desired	5	5	3	3	Anne of Austria desired an end to hostilities between her native country of Spain and her adopted one , France .
2749189	education	desiring	26	26	23	23	An independent school , it is based on theoretical foundations laid down by Rudolf Steiner and adheres to the principle that any child desiring a Steiner education -LRB- referred to as Waldorf education in North America -RRB- should receive one .
2826257	lifestyle	desired	13	13	18	18	Anna was , in her own way , now carrying out a semi-monastic lifestyle which she had long desired .
2839647	something	desired	22	22	21	21	A new cast aluminum wheel design -LRB- not available with the Touring Suspension package -RRB- was optional for those customers who desired something different than the standard `` snowflake '' alloy wheel on the base Eldorado .
2954702	constitution	desired	30	30	28	28	Abolhassan Banisadr , Ebrahim Yazdi , and Sadegh Ghotbzadeh , and the Ayatollah Mahmoud Taleghani favoured a democratic government , while Khomeini , Beheshti , and other clerics desired a constitution with a planning council but no elected parliament , as law would be based on Sharia law interpreted by mujtahid .
2978501	move	desired	16	16	14	14	Abby , however , saw the town as a symbol of their poverty and desired a move to the city of Boston to be closer to friends , relatives , and potential work .
2990414	society	desire	20	20	18	18	A 2012 report from The Nordic Council of Ministers connects antifeminism with rightwing extremism , claims that antifeminists desire a society where women have no rights and are oppressed and that antifeminism and political terrorism is related .
3064698	stability	desired	6	6	4	4	AIDS era , and desired the stability that could be provided by a permanent funding source .
3202089	consistency	desiring	12	12	11	11	I seeking any particular method of resolution , but I was desiring consistency in the statistics .
3227094	peace	desiring	14	14	13	13	I should probably be blocked as well for holding contrarian views and for desiring peace and quiet on the noticeboard .
3248433	addition	desired	9	9	8	8	I should also note that Scientom ' s desired addition would effect neutrality of the article .
3252401	peace	desire	14	14	13	13	Israel is sincerely interested in pursuing a dialogue with those Arab states that desire peace with Israel , this in order to promote a process of normalization and cooperation .
3258093	reunion	desiring	13	13	11	11	ISRR is a free mutual consent adoption reunion registry for persons desiring a reunion with next-of-kin .
3296107	position	desired	10	10	7	7	After completing her thesis in 1913 Taft desired an academic position but women of this era were mostly excluded from that life .
3311728	allegiance	desired	28	28	42	42	After a successful campaign Manuel I and Andronikos returned together to Constantinople -LRB- 1168 -RRB- ; but a year later , Andronikos refused to take the oath of allegiance to the future king B e la III of Hungary , whom Manuel desired to become his successor .
3333188	career	desire	25	25	23	23	After being overlooked for the role of Chief of Staff of the New Zealand Military Forces , Stevens decided that he did not desire a career in the peacetime army and retired from the army .
3463055	self-determination	desired	68	68	67	67	After Bismarck excluded Austria and the Austrian Germans from Germany in the German war and following a few other events over the next few years , the unification of Germany , created the Prussian-dominated German Empire -LRB- `` Second Reich '' -RRB- in 1871 following the proclamation of Wilhelm I as head of a union of German-speaking states , while disregarding millions of its non-German subjects who desired self-determination from German rule .
3483852	mascot	desire	10	10	7	7	After 1960 , student body began to desire a different mascot to represent Friends University .
3523440	Ulster	desired	51	51	48	48	After a reasonable showing in the Upper Bann by-election , 1990 , the group stepped up its campaigning in the aftermath of the Downing Street Declaration and enjoyed a period of increased support immediately after the Belfast Agreement -LRB- also absorbing the Ulster Movement for Self-Determination , which desired a historical Ulster as the basis for independence , along the way -RRB- .
3543749	role	desired	11	11	9	9	After achieving her professorship , Cathy realised that she desired a role `` where the metric of success is completely clear '' , and decided to move into the finance industry .
3554968	introduction	desiring	33	33	30	30	After a lay version is created , a lay version link from a normal Wiki page would be available for anyone considering the current main page too complex , and desiring a simplified introduction .
3557012	element	desiring	49	49	45	45	After a deadly shootout and a high speed chase on a cat-walk , Sarah is intercepted by another `` handler '' like Sandrine , who tells her the same story , claiming to be from a different country and a different agency , but still desiring the same unknown element .
3570893	return	desiring	22	22	20	20	According to the New York Times , the Movement ' s mainly underground leadership includes socialists , Islamists and individuals desiring a return to the perceived benefits of the People ' s Democratic Republic of Yemen .
3612194	front	desired	7	7	4	4	Actually , the Soviets desired a common front of the Bulgarian communist agriculturists and the Bulgarian-Macedonian societies to destabilize the Balkan Peninsula .
3736349	happiness	desire	11	11	8	8	Above all things -LRB- I advise if you desire ease and happiness -RRB- marry .
3822333	RfB	desire	15	15	13	13	Additionally , the note regarding Thanksgiving is presented as a primary motivation to desire an RfB , and the answers at the bottom are somewhat cursory and colloquial .
3847673	nomination	desired	16	16	14	14	A delegate from Louisiana placed his name before the convention , and although Breckinridge desired the nomination , he declined , citing his deference to fellow Kentuckian Linn Boyd , who was supported by the Kentucky delegation .
3890211	location	desired	35	35	33	33	A description of the survey in 1892 cast suspicion on an assistant surveyor named Jenkins who was supposed to have altered the survey line to favor his employer , Peter Ryckman , who desired the location of present-day Geneva .
3923628	death	desired	18	18	14	14	According to the contemporary screed Leicester ' s Commonwealth -LRB- 1584 -RRB- , Leicester desired Doughty ' s death because Doughty could incriminate him in the alleged murder of Walter Devereux , Earl of Essex .
3926749	devotion	desired	17	17	16	16	According to Sr Marie of St Peter , in her visions Jesus told her that He desired devotion to His Holy Face in reparation for sacrilege and blasphemy .
3928491	epistle	desired	18	18	15	15	According to Suetonius , the second book of Epistles was prompted by Augustus , who desired a verse epistle to be addressed to himself .
3937930	power	desire	7	7	6	6	According to Nietzsche , all humans desire power .
3967356	abolition	desired	34	34	32	32	According to several scholars and Reagan biographers , including Paul Lettow , John Lewis Gaddis , Richard Reeves , Lou Cannon , and Reagan himself in his autobiography , Ronald Reagan earnestly desired the abolition of all nuclear weapons .
3968608	parley	desire	23	23	21	21	According to Sir James Turner , who was Leslie ' s Adjutant-General , `` after some fighting inexorable thirst made them desire a parley .
3968669	devotion	desired	17	17	16	16	According to Sister Marie of St Peter , in her visions Jesus told her that He desired devotion to His Holy Face in reparation for sacrilege and blasphemy , which He described as being like a `` poisoned arrow .
4010195	mass	desire	9	9	7	7	According to the study , western men desire muscle mass over that of Asian men by as much as 30 pounds .
4048134	offspring	desiring	17	17	16	16	According to these sources the genesis saw Zurvan as an androgynous deity , existing alone but desiring offspring who would create `` heaven and hell and everything in between .
4048555	liberation	desired	50	50	48	48	According to the Sicilian Mafia pentito Tommaso Buscetta , several Italian state organizations tried to obtain information about Moro ' s location from the Mafia , but later Giuseppe Cal o asked boss Stefano Bontate to stop the search , since the highest members of DC no longer desired the liberation of their fellow politician .
4051663	application	desired	4	4	1	1	Acland desired a modified application of the principle .
4112776	price	desire	20	20	15	15	According to informed observers , OPEC , meeting in early December 2007 , seemed to desire a high but stable price that would deliver substantial needed income to the oil producing states , but avoid prices so high that they would negatively impact the economies of the oil consuming nations .
4118834	justice	desire	15	15	14	14	According to Cone , if God is not just , if God does not desire justice , then God needs to be done away with .
4125663	d	desire	45	45	43	43	According to Eisenstein , Beth Hamedrash Hagodol provided an atmosphere that was `` socially religious '' , in which Jews `` combine -LSB- d -RSB- piety with pleasure ; they call -LSB- ed -RSB- their shule a shtibl or prayer-club room ; they desire -LSB- d -RSB- to be on familiar terms with the Almighty and abhor -LSB- red -RSB- decorum ; they want -LSB- ed -RSB- everyone present to join and chant the prayers ; above all they scorn -LSB- ed -RSB- a regularly ordained cantor .
4134408	alliance	desired	6	6	4	4	Accordingly , both countries desired an alliance with the United States and in 1951 the ANZUS Treaty was signed between the three countries .
4150849	figure	desiring	52	52	49	49	According to Freud , when the infantile male becomes aware of differences between male and female genitalia he assumes that the female ' s penis has been removed and becomes anxious that his penis will be cut off by his rival , the father figure , as punishment for desiring the mother figure .
4152411	daughter	desired	14	14	7	7	According to Georgian sources , the khagan desired to marry the beautiful Shushan , daughter of Prince Archil of Kakheti -LRB- r .
4153009	feel	desired	20	20	15	15	According to Glamsham , `` AISHA is sassy , stylish cool album and has that desired `` feel-good '' musical feel to strike chords with pop-genre listeners .
4161824	assistance	desire	40	40	39	39	According to Charles MacPherson , vice chairman of the International Guild of Professional Butlers , the proximate cause is that the number of millionaires and billionaires has increased in recent years , and such people are finding that they desire assistance in managing their households .
4167670	form	desire	19	19	22	22	According to him , this will only yield an inferior `` sensible form '' , and not the universal form which we desire .
4187386	number	desired	6	6	3	3	Abu Bakr thereupon desired the same number for his own shroud .
4226523	realism	desire	8	8	6	6	A common practice for those who desire more realism is to play Panzer Blitz with the Panzer Leader spotting rules .
4231392	show	desires	46	46	42	42	A company can successfully dub over 100 episodes in as little as a two-year period , a length of time that has confused some fan groups due to the speed that fansubs can provide the same material -LRB- considering that the fanbase desires the unaltered Japanese show , simply with their native language subtitles -RRB- .
4232252	logo	desire	11	11	9	9	A company that use logotypes -LRB- wordmarks -RRB- may desire a logo that matches the firm ' s Internet Address .
4263189	power	desiring	21	21	18	18	A cold , ruthless sorceress , who was exiled by her own race for practising evil magic and desiring too much power .
4273040	anything	desired	10	10	9	9	A cousin visited her and asked her if she desired anything from her old home .
4304489	evidence	desire	9	9	8	8	Cleanup taskforce as well , for those who desire evidence of encyclopedia-building .
4318564	constitution	desired	25	25	23	23	Constitutionalists , or Carranzistas were the third faction in the Mexican Revolution consisting of mainly middle-class urbanites , liberals , and intellectuals who desired a constitution under the guidelines `` Mexico for Mexicans '' .
4407386	child	desiring	4	4	2	2	Constance , desiring the child , visits Vivien in the ward , expressing her support for her .
4412154	martyrdom	desiring	8	8	7	7	Constantly sought by the authorities , and desiring martyrdom , he was captured on July 1633 and interned in the prison of Nagoya .
4459741	education	desired	10	10	7	7	Despite objections from his father , he desired a better education than the rudimentary courses he received in the local school , so he studied surveying and then began a career as a schoolmaster .
4460289	knowledge	desire	39	39	36	36	Despite of the apparent image of `` the official Pakistani point of view '' intended to be used as textbook for undergraduate students , the volume should have been able to offer more for those who desire more rudimentary knowledge of sultanate period .
4468802	route	desired	18	18	12	12	Despite the Hoverspeed passenger service , a conventional passenger-vehicle freight service was desired for the Dieppe - Newhaven route .
4504417	success	desired	11	11	10	10	Despite these opportunities in athletics and commercial art , Bellows desired success as a painter .
4514910	university	desired	12	12	9	9	Despite UCT ' s success , local citizens still desired a state-supported university , so then-Governor George W .
4525230	bridge	desired	19	19	16	16	By the 1860s , the Louisville and Nashville Railroad and the Jeffersonville and Indianapolis Railroad both desired a railroad bridge across the river .
4527540	establishment	desired	8	8	6	6	By the 1930s , district residents desired the establishment of a district high school rather than continuing to send district high school students to Tucson High School in the Tucson Unified School District located near the University of Arizona in central Tucson .
4527879	space	desired	25	25	22	22	By the 1930s , the Department of State squeezed the War Department from its office space , and the White House also desired additional office space .
4586244	protection	desired	10	10	9	9	By the late 1880s , residents of southern Arizona desired protection for the Catalinas , and the U .
4645272	access	desiring	12	12	11	11	December 2009 -LRB- UTC -RRB- Current name is confusing to readers desiring access to the donation .
4700455	statue	desire	9	9	6	6	Deckhands Grogan , Fenn and Jacko desire the gold statue for themselves and hatch a scheme to steal it .
4771604	research	desired	3	3	9	9	Despite his ongoing research in Guiana , what Beebe desired most was to return to the Gal a pagos , this time with a properly fitted-out scientific research vessel that possessed the ability to dredge animals from beneath the ocean .
4772466	career	desired	9	9	7	7	Despite his professional training , Sarmi still desired a career in fashion .
4774755	happiness	desiring	24	24	22	22	Despite his wealth , he is a kind and caring King who wishes to have the dragon terrorizing his kingdom slain , desiring the happiness of his daughter Princess Abigail above everything else .
4804309	knowledge	desire	9	9	6	6	Depart from us ; for we desire not the knowledge of Your ways .
4823019	country	desired	11	11	9	9	Despite its changed status , India ' s leaders desired the country to remain a member of the Commonwealth .
4845861	structure	desire	6	6	2	2	Designers often desire an open-ended data structure that allows for future extension without modifying existing code or data .
4850070	length	Desired	2	2	0	0	Desired minimum length is less than 36 with stock collapsed .
4850365	Passion	Desire	17	17	0	0	Desire '' is a song by English recording artist Geri Halliwell from her third studio album , Passion -LRB- 2005 -RRB- .
4850608	coin	Desiring	3	3	0	0	Desiring a beautiful coin to sell , Palmer asked artist Kenyon Cox to produce sketches .
4850609	body	Desiring	2	2	0	0	Desiring a body with which to survive the Overlords ' destruction -LRB- since the Thinker is also a product of the Change -RRB- , he betrayed the children , bartering them and the knowledge of their Change talents in exchange for Overlord body technology -LRB- his Thinker is destroyed by an Overlord later -RRB- .
4850610	boulevard	Desiring	2	2	0	0	Desiring a boulevard that would exceed the aesthetic value of all other streets in Kansas City , Nichols hired landscape architect George Kessler , who had designed several other luxurious boulevards throughout Kansas City , Missouri .
4850611	power	Desiring	7	7	0	0	Desiring a certain title , and the power , fortune , and recognition that comes with it , Sylne placed an illegal Human Spell on the Imp , Junael , forcing him t spy on her old student , Maeve , expecting the girl ' s nature would cause the younger succubus to slip just enough to use for her own selfish purposes .
4850612	change	Desiring	2	2	0	0	Desiring a change in life , he moved to the Dominican Republic to begin a windsurfing business .
4850613	change	Desiring	2	2	0	0	Desiring a change of location after directing three films set in icy locales , Saldanha ' s next project was the 2011 film Rio , which is set in Saldanha ' s hometown of Rio de Janeiro .
4850614	child	Desiring	2	2	0	0	Desiring a child of her own , she left her native village , because according to Simbani custom , she was not allowed to be both a warrior and a wife .
4850615	road	Desiring	3	3	0	0	Desiring a free road to the markets in the county , the county government purchased the road in 1921 and made it part of U .
4850616	start	Desiring	3	3	0	0	Desiring a fresh start , the owners replaced Stein with Gary Bettman in February 1993 .
4850617	dwelling	Desiring	3	3	0	0	Desiring a grander dwelling , Saunders demolished this earlier house and began building Rocky Hill Castle in 1858 .
4850618	hospital	Desiring	2	2	0	0	Desiring a hospital to undertake the great work , one evening she went to the present site of the hospital and prayed to God for a hospital being built .
4850619	building	Desiring	6	6	0	0	Desiring a larger and more elegant building to reflect the growth of the congregation , church members voted to construct yet another facility .
4850620	actor	Desiring	4	4	0	0	Desiring a lesser known actor , Lucas persuaded Spielberg to help him search for a new talent .
4850621	life	Desiring	4	4	0	0	Desiring a more eremitical life , he moved to Saint Laurence Monastery near Vicovu de Sus , where he became Daniil .
4850622	system	Desiring	5	5	0	0	Desiring a more liberal economic system , Atat u rk forced I n o n u to resign from the Prime Ministry and appointed Cel a l Bayar , the founder of the first Turkish commercial bank T u rkiye I s Bankas i , as Prime Minister .
4850623	name	Desiring	4	4	0	0	Desiring a more modern name , American Yogo Sapphire Limited changed its name to Intergem Limited in early 1982 .
4850624	existence	Desiring	4	4	0	0	Desiring a more stable existence in Portsmouth , the Slyes purchased land on which to build a home , but the flood of 1913 allowed them to move the houseboat to their property and continue living in it on dry land .
4850625	institution	Desiring	2	2	0	0	Desiring an institution that would `` rank among the best in the United States , '' the college built more classrooms , dormitories , and recreational facilities , and bought instructional equipment .
4850626	relationship	Desiring	3	3	0	0	Desiring an open relationship is also often claimed to be a phase that a person is passing through before being ready to `` settle down '' .
4850627	overhaul	Desiring	2	2	0	0	Desiring an overhaul of the territorial legal code , the session authorized creation of a commission `` to revise the laws and eliminate therefrom all crude , improper and contradictory matter and also to insert such new provisions as they may deem necessary and proper .
4850628	move	Desiring	3	3	0	0	Desiring a permanent move , Bentley was linked with a number of clubs including Wolverhampton Wanderers , before returning on a further season ' s loan , to Blackburn Rovers in August 2005 .
4850634	depiction	Desiring	3	3	0	0	Desiring a realistic depiction of vulpine behavior and habits , Mannix spent more than a year studying the behaviors of a mated pair of foxes that he kept at his home .
4850635	reunion	Desiring	2	2	0	0	Desiring a reunion with loved ones , mourners may project the idea that the recently dead must in return yearn the same .
4850636	seat	Desiring	2	2	0	0	Desiring a seat of great power and influence , Son Hyeok joined Athena some years later in attempts to fulfill his ambition and share his glory with Hye-in .
4850638	observance	Desiring	3	3	0	0	Desiring a stricter observance to the rule than they were living , and hearing that there were two monasteries of his order which had returned to primitive discipline near Siena , he set out for Italy .
4850639	career	Desiring	3	3	0	0	Desiring a teaching career , he entered for examination at the E cole Normale Sup e rieure , but failed , and the outbreak of war in 1870 prevented him trying again .
4850640	power	Desiring	3	3	0	0	Desiring a weak power on the throne , they had been eyeing the king ' s eldest son , Roger , Duke of Apulia , as a possible replacement for his father .
4850641	experience	Desiring	2	2	0	0	Desiring broader experience , he went to Kazan , where he met de Courtenay .
4850642	peace	Desiring	2	2	0	0	Desiring everlasting peace between England and her people , she travels to London as a diplomat , falling in love with John Rolfe on the way .
4850643	repertoire	Desiring	2	2	0	0	Desiring expanded repertoire , he wrote to nearly 400 composers around the world commissioning appropriate compositions for the new group .
4850644	rule	Desiring	2	2	0	0	Desiring extended rule , Clea repeatedly attacked Venturia ' s flourishing sister city of Aurania unsuccessfully .
4850645	racing	Desiring	3	3	0	0	Desiring fame and racing against his own increasing weakness , Clerval came to believe the solar route would be a quicker and simpler way to accomplish the same goal .
4850649	weather	Desiring	2	2	0	0	Desiring good weather for his advance , which would permit close ground support by U .
4850650	influence	Desiring	3	3	0	0	Desiring greater political influence , Reade offered his expertise to the South Australian government and was appointed as advisor in 1915 .
4850651	experience	Desiring	3	3	0	0	Desiring head coach experience , Walsh looked to Stanford University in 1977 .
4850652	education	Desiring	2	2	0	0	Desiring higher education , he left his parents and his native place and went to Smyrna , to study at the Greek school of that city .
4850654	family	Desiring	2	2	0	0	Desiring his family long to remain here he wished his bones to be deposited in this place '' .
4850655	access	Desiring	11	11	0	0	Desiring his own Face Dancer servants , axlotl tanks , and access to the ship ' s systems , Scytale has held back the secret to creating artificial melange for future negotiations .
4850656	support	Desiring	2	2	0	0	Desiring his support in obtaining a divorce from the Pope so that Henry VIII of England can marry Anne Boleyn , Wolsey chastises More for being the only member of the Privy Council to argue against him .
4850658	immortality	Desiring	1	1	0	0	Desiring immortality to learn every jutsu , Orochimaru developed a forbidden jutsu to steal his victim ' s body .
4850661	control	Desiring	3	3	0	0	Desiring more creative control , Cort e s formed the Joaqu i n Cort e s Flamenco Ballet company and launched his first international tour ' Cibay i ' in 1992 .
4850662	life	Desiring	6	6	0	0	Desiring more money and a better life , Andreas sold the rights to the Byzantine crown which he possessed since the death of his father .
4850663	involvement	Desiring	3	3	0	0	Desiring more political involvement , in 1904 , M u hsam withdrew from Neue Gemeinschaft and relocated temporarily to an artists commune in Ascona , Switzerland where vegetarianism was mixed with communism and socialism .
4850664	death	Desiring	6	6	0	0	Desiring more than just a quick death for his nemesis , Holtz repeatedly squandered his chances to kill Angelus .
4850669	security	Desiring	3	3	0	0	Desiring position and security she marries her weak and insipid cousin Laurence .
4850671	revenge	Desiring	1	1	0	0	Desiring revenge as he resumes his Fake Skull Eye operation , Toppogi searches the user of Kinsachi to counter Gousan while having his men abduct Saori and Kaori with three other girls through a clothing store for slave trading .
4850672	revenge	Desiring	1	1	0	0	Desiring revenge for losing Sergei , she used her powers to drive Spidey and Aloysha into fighting each other .
4850673	revenge	Desiring	1	1	0	0	Desiring revenge , he battles wandering swordsmen and steals their weapons , while searching for the cursed sword Soul Edge .
4850674	revenge	Desiring	1	1	0	0	Desiring revenge , he engineers an elaborate plot with a man named Petrov to get revenge by capturing a wraith and using it to assassinate the Emperor .
4850676	power	Desiring	3	3	0	0	Desiring smooth-sided passenger power , the railroad ordered the first cowl units from both GE and GM-EMD .
4850677	something	Desiring	1	1	0	0	Desiring something more , he began studying acting in Paris , Milan , and Los Angeles .
4850678	stability	Desiring	1	1	0	0	Desiring stability , the Austro-Hungarian and German forces welcomed the coup ; Skoropadskyi co-operated with them , making him unpopular among many Ukrainian peasants .
4850679	power	Desiring	3	3	0	0	Desiring still more power , he made pacts with beings of the outer planes , eventually contacting Graz'zt .
4850680	seclusion	Desiring	2	2	0	0	Desiring stricter seclusion than that offered at La Camarzia , they withdrew to Monte Senario , eleven miles north of Florence .
4850681	competition	Desiring	2	2	0	0	Desiring stronger competition , Hunter ' s Oil Kings competed in the Alberta Senior Hockey League rather than the Alberta Junior Hockey League .
4850684	opportunity	Desiring	3	3	0	0	Desiring the best opportunity for playing time , Aardsma signed with the Miami Marlins , and was assigned to their Class AAA team .
4850685	fact	Desiring	2	2	0	0	Desiring the fact that he stands in apex of the Mini-4WD boundaries , he tries to walk the road of loneliness , but fou running with in fight and interchange it awakes in friendship , participates in the dash corps .
4850686	stadium	Desiring	4	4	0	0	Desiring their own home stadium , in 1973 , the Giants reached an agreement with the New Jersey Sports and Exposition Authority to play their home games at a new , state-of-the-art , dedicated football stadium .
4850687	stadium	Desiring	4	4	0	0	Desiring their own home stadium , in the early 1970s the Giants reached an agreement with the New Jersey Sports and Exposition Authority to play their home games at a brand-new , state-of-the-art , dedicated football stadium .
4850688	job	Desiring	2	2	0	0	Desiring the job for himself , Lerroux became alienated , and his Radical Party switched to the opposition , Meanwhile , several agricultural strikes were harshly put down by the authorities .
4850689	world	Desiring	3	3	0	0	Desiring the living world he is now able to see , but being too large to pass through the rift , Nekron recreates Krona as an undead being of enormous power instead .
