sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
701447	colleague	preferring	40	40	22	22	In 2007 , a Writers Guild of America arbitration vote decided not to award Clooney a screen credit for the film , preferring to credit only the original writers , longtime Sports Illustrated columnist Rick Reilly and his former magazine colleague , Duncan Brantley .
708476	visibility	prefer	21	21	16	16	In 2005 this legal restriction was lifted , but most taxicab drivers associations and companies still prefer the unified look and visibility of beige .
772451	name	prefers	17	17	14	14	In 1996 , she returned to Thailand and also went to Myanmar -LRB- she prefers the older name , Burma -RRB- seeking material for another book .
805026	speaking	prefer	25	25	16	16	In 1996 , following the Bosnian War , he stated to friends that he would `` prefer to die than go to jail '' , speaking of how he almost lost his wife and newborn son .
807629	interest	preferred	68	68	66	66	In 1994 , the biopic Ed Wood , directed by Tim Burton , alleged that Wood and the filmmakers stole the mechanical octopus -LRB- previously used in the film Wake of the Red Witch -RRB- from the Republic Studios backlot , while failing to steal the motor which enabled the prop to move realistically , although , by the director ' s admission , the film preferred narrative interest over historical accuracy .
807666	title	preferred	28	28	27	27	In 1994 the book was reissued under the original title The Love of the Last Tycoon , which is now agreed to have been Fitzgerald ' s preferred title .
898586	print	prefer	40	40	39	39	In 2004 , market research by LexisNexis indicated that most attorneys and librarians conduct the majority of their research online , but `` that there are a number of experienced attorneys , principally in smaller firms , who still prefer print and who are extremely unlikely to change their ways .
922866	Assault	preferring	22	22	19	19	In 2002 , the film inspired Florent Emilio Siri ' s 2002 quasi-remake The Nest , with many critics preferring the original Assault to the remake .
1026598	radio	prefers	16	16	15	15	In 1993 Doolan co-presented the live and local TV talk show Central Weekend Live but prefers radio to television .
1054388	purity	preferred	20	20	17	17	In 1980 Larson moved to Southern California , and there began painting solely with pastels because he preferred their pigment purity .
1070408	punk	preferred	24	24	20	20	In 1987 , conflicts emerged among the band members as some of them wanted to pursue heavier hardcore while others preferred a more melodic punk .
1084604	seagrass	prefer	5	5	4	4	In comparison , Pipefish prefer seagrass over algae and sand habitats .
1085199	rock	preferring	21	21	16	16	In comparison to his bandmates , Ijichi is fairly indifferent towards British alternative rock , instead preferring American and Japanese punk rock .
1100914	security	prefer	11	11	9	9	Increasingly , integrationists are acknowledging that most counselors will prefer the security of one foundational theory as they begin the process of integrative exploration .
1106686	predicate	preferring	24	24	18	18	In consequence , Romanian does not have terms for the English noun phrase , or verb phrase , preferring the more commonly understood term predicate for the latter .
1108945	candidate	prefer	13	13	10	10	In contentious elections with large groups of organized voters who prefer their favorite candidate vastly over all others , approval voting may revert to plurality voting .
1109150	set	prefers	10	10	8	8	In contexts where the Manual of Style explicitly prefers one set of units such as to override the general rule that the most appropriate unit is put first -LRB- for example for all nominal or defined units -RRB- , put that unit first .
1110633	offer	prefer	11	11	8	8	In contrast , a risk averse person would prefer the first offer , while a risk seeking person would prefer the second .
1112644	version	prefer	9	9	3	3	Incidentally , I prefer the Mark V Shaney ish version here .
1113895	interface	prefer	27	27	25	25	Incidentally , the awkwardness of changing this and other style behaviours in MS Word is one of the reasons why I have come to actively prefer the interface of OpenOffice .
1124305	living	prefers	23	23	5	5	In coastal waters the species prefers sandy and rocky substrates , including protected bays , lagoons Larger individuals are often solitary , and living in deeper offshore environments .
1126126	theology	preferred	8	8	6	6	In college and early adulthood he preferred trinitarian theology , and from 1818 to 1848 he served as vice president of the American Bible Society .
1131262	style	prefer	21	21	18	18	In commissioning a new home , the County Council held an open architectural competition , instructing competitors to prefer `` the style of architecture will be left to the competitors but the Queen Anne or Renaissance School of Architecture appears suited to an old town like Wakefield '' .
1134032	reading	preferred	29	29	25	25	In contrast , Krauth and his collaborators -LRB- who eventually included his own father and Beale Melanchthon Schmucker , the son of Samuel Simon -RRB- preferred a more literal reading of the Lutheran Confessions .
1135965	model	prefer	21	21	17	17	In contrast , software engineers , users , testers , analysts , or software system architects will prefer a fine-grained process model where the details of the model can provide them with instructions and important execution dependencies such as the dependencies between people .
1138317	scheme	prefer	12	12	9	9	In contrast , the Russians and many Chinese scientists prefer a different scheme ; since the most significant exposure of Cambrian strata lies in these countries , they are arguably better placed to determine subdivisions .
1140856	relationship	preferred	23	23	20	20	In contrast to Karavelov ' s earlier opinions , the new group favoured a free hand in foreign policy but preferred a closer relationship with the western European powers rather than Russia .
1142052	ghazal	preferred	10	10	8	8	In contrast to Persian poets , who had preferred the ghazal for poetic expression , Punjabi Sufi poets tended to compose in the Kafi .
1142053	ghazal	preferred	9	9	7	7	In contrast to Persian poets who had preferred the ghazal for poetic expression , Punjabi Sufi poets tended to compose in the Kafi .
1142054	ghazal	preferred	10	10	8	8	In contrast to Persian poets , who had preferred the ghazal for poetic expression , Punjabi Sufi poets tended to compose kafi .
1144866	freedom	prefer	57	57	55	55	In contrast to the rest of the musical , `` The Farmer and the Cowman '' does not further the plot but does allow the audience to witness the tension between the farmers and the cowmen , a tension that comes from the farmers ' desire to protect their crops with fences while the cowmen prefer the freedom to move cattle over a wide open range .
1145252	growth	prefer	15	15	14	14	In contrast to the T6 temper , these eta particles are much larger and prefer growth along the grain boundaries .
1145291	approach	prefers	20	20	17	17	In contrast to The Tick ' s rather direct way of dealing with evil , American Maid prefers a clandestine approach , at least at first , and has been known to go undercover as a caterer and a tourist to get close to rival super-villains and their schemes .
1150156	intimacy	preferred	10	10	6	6	In creating music , Gould much preferred the control and intimacy provided by the recording studio .
1153926	article	prefer	11	11	9	9	Incubation would be better than deletion but I would prefer the article to be fully restored to public view with an intro rewrite .
1154208	soil	prefer	12	12	8	8	In cultivation , Agave attenuata is said to prefer relatively moist loamy soil , although it can cope with poor soil and dry conditions .
1154273	sunlight	prefers	6	6	4	4	In cultivation , it prefers bright sunlight but not hot temperatures .
1154274	soil	prefers	9	9	4	4	In cultivation , it prefers full sun , loose soil , good drainage , and regular watering .
1154275	sun	prefers	8	8	4	4	In cultivation , it prefers good drainage , sun , and dry weather .
1154325	water	prefer	15	15	5	5	In cultivation , the plants prefer light well-drained soil , not too rich and adequate water .
1154334	situation	prefers	7	7	5	5	In cultivation , the species prefers a situation in part shade and with some moisture .
1154335	position	prefers	8	8	5	5	In cultivation , the species prefers a sunny position with good drainage .
1154336	situation	prefers	8	8	5	5	In cultivation , the species prefers a well-drained situation in full sun or light shade .
1187004	yogourt	preferring	14	14	12	12	In Canada , '' yogurt '' prevails , despite the Canadian Oxford preferring '' yogourt '' , which has the advantage of satisfying bilingual -LRB- English and French -RRB- packaging requirements .
1188358	food	prefer	8	8	6	6	In captivity , most individuals will prefer hunting food themselves .
1188472	water	prefer	7	7	5	5	In captivity , these fish prefer soft water and are omnivorous ; pictus cats eat bloodworms , beef heart , insects , vegetables , and prepared fish foods .
1197548	use	prefer	40	40	38	38	In Australian rules football , the kick has become less common since the 1980s , as modern tactics have meant that accuracy has become typically more important than distance in field kicking ; as such , coaches now prefer the use of the drop punt , and discouraging the use of the torpedo in general field play as a comparatively low percentage kick .
1197549	use	prefer	37	37	35	35	In Australian rules football , the kick has become less common since the 1980s , as modern tactics have meant that accuracy has become typically more important than distance in field kicking ; coaches now prefer the use of the drop punt in general field play .
1204987	Winner	prefer	25	25	22	22	In cases where there is a Condorcet Winner , and where IRV does not choose it , a majority would by definition prefer the Condorcet Winner to the IRV winner .
1209346	woodland	preferring	11	11	9	9	In central Europe it is an upland species , preferring deciduous woodland .
1214031	relationship	preferring	20	20	18	18	In charge of taking reservations for the restaurant , Nicole is dating both Duncan and Udo , clearly preferring her relationship to Duncan .
1215732	erudition	preferred	11	11	10	10	In chess as in his other activities , `` he preferred erudition to performance '' .
1219779	rehabilitation	preferred	22	22	21	21	In Chinese philosophy , capital punishment was supported by the Legalists but its application was tempered by the Confucianists , who preferred rehabilitation over punishment , let alone capital punishment .
1219782	rehabilitation	preferred	23	23	22	22	In Chinese philosophy , the death penalty was supported by the Legalists but its application was tempered by the Confucianists , who preferred rehabilitation over punishment , let alone capital punishment .
1220471	choice	prefer	11	11	9	9	In choosing the head of a time-span T , prefer a choice that results in more stable choice of metrical structure .
1220472	choice	prefer	11	11	9	9	In choosing the head of a time-span T , prefer a choice that results in more stable choice of prolongational structure .
1220484	ek	prefer	15	15	13	13	In choosing the prolongationally most important region -LRB- ei - ej -RRB- , prefer an ek that attaches to as to form a maximally stable prolongational connections with one of the endpoints of the region .
1221827	episcopacy	preferring	10	10	7	7	In church politics he followed Baxter , preferring a reformed episcopacy to either the presbyterial or the congregational model , but laying most stress on the need of a well-ordered parish .
1227953	offensive	preferred	9	9	7	7	In Brussels the Cardinal-Infante actually would have preferred an offensive against the Dutch , but reluctantly agreed to take part in the three-pronged invasion of France that summer -LRB- the other invasions would come from Catalonia and Lombardy -RRB- .
1232471	retreat	prefers	6	6	5	5	In Book XII , he prefers retreat in the face of the omen of a hawk .
1243137	rahu	preferred	7	7	5	5	In Awadh river fish are preferred particularly rahu -LRB- carp -RRB- , fish kababs -LRB- cooked in mustard oil -RRB- are preferred .
1244267	approach	prefer	14	14	10	10	In a well-developed wiki like Wikipedia , some people might prefer a more orderly approach to organizing our pending work .
1263540	successor	prefer	47	47	45	45	In Berlin , B u low first spoke to Holstein who advised him that although he would have preferred the present Secretary , Adolf Marschall von Bieberstein , to stay in the job , Wilhelm was determined to replace him , and that he would prefer the successor to be B u low .
1263681	freedom	preferred	20	20	18	18	In Berlin he was on close personal terms with Kaiser Wilhelm , but American gossip held that he preferred his freedom and for that reason refused the post of director of the royal opera in Munich in 1911 .
1269243	meat	prefers	23	23	21	21	In Blaze Union , Gulcasa is depicted as having a voracious appetite , willing to eat almost anything edible ; he prefers grilled meat and is bad with sweets and dairy .
1273526	chance	prefer	28	28	22	22	In a nutshell , multivariate testing can be seen as allowing website visitors to vote with their clicks for which content they prefer and will stand the most chance of their proceeding to a defined goal .
1277175	wording	prefer	6	6	4	4	In any case I prefer existing wording .
1278639	admin	prefer	10	10	7	7	In any case , I would much prefer a new admin to start by being over-cautious than the opposite .
1285413	correction	prefer	7	7	4	4	In any event I prefer a global correction to avoid these odd-looking -LRB- IMO -RRB- textural variations across the image .
1301255	look	prefer	9	9	4	4	In appearance , breeders prefer a `` natural '' look , allowing all possible colors and letting the hair grow long .
1316353	sham	preferred	14	14	19	19	In April 1994 the French weekly tabloid Voici said that the marriage was a sham , that Gere `` preferred men '' , that Crawford `` played at ambiguity with her female pals '' and that their union of convenience was about to end .
1337924	rock	preferred	41	41	39	39	In an interview for Johnnie Walker ' s Sounds of the Seventies on BBC Radio 2 in 2013 , Rothery revealed that his musical tastes always differed from his friends , who were getting into punk rock while he preferred progressive rock , which he had been introduced to through the Alan Freeman show on BBC Radio 1 .
1338019	studio	preferred	32	32	29	29	In an interview for the anthology , Signed , Sealed and Delivered-True Life Stories of Women In Pop , Golden stated that performing live was OK , but she preferred the recording studio , `` that wonderful world of sound -LSB- where -RSB- anything was possible .
1338085	charisma	preferred	45	45	42	42	In an interview for the magazine Lyon Capitale in January 2002 , he described `` the Jews '' as `` a sect , a fraud , which is the worst of all , because it was the first '' and said he preferred `` the charisma of bin Laden to that of Bush '' .
1344408	saliency	prefer	19	19	15	15	In another study , 3 children diagnosed with ADHD and demonstrating impulsivity were trained to prefer reward rate and saliency more than immediacy through manipulation of the quality of the reinforcers and by systematically increasing the delay with a changing-criterion design .
1350909	love	prefer	30	30	28	28	In A Great and Terrible Beauty , Felicity is the only girl to know what a `` Sapphist '' is , explaining to the others that `` Sapphists prefer the love of women to men .
1359850	technique	preferred	26	26	25	25	In a Famitsu Weekly interview with Kitase , Nomura , and Yuusuke Naoi , the team agreed that Final Fantasy VIII reflects Nomura ' s preferred technique , as opposed to Final Fantasy VII , which featured characters that `` were not really his style '' .
1366414	way	prefer	7	7	5	5	In all honesty , I prefer the way it was previously , but I think you ' re the better judge here .
1371340	History	preferring	39	39	35	35	In all the other great Shakespearean characters he was , according to the best critics , inferior to them , least so in Lear -LRB- though he never played Shakespeare ' s tragic Lear , preferring the happy ending History of King Lear as adapted by Nahum Tate -RRB- , Hamlet and Wolsey , and most so in Shylock and Richard III .
1388795	convention	preferring	25	25	19	19	In 2008 , the Industry consortium BIU announced not to back a Games Convention in 2009 in Leipzig , preferring a newly to be established convention held in Cologne under the name of Gamescom .
1407092	living	prefer	17	17	16	16	In a letter reprinted in Yours , Isaac Asimov , he states that although he would prefer living in `` no danger whatsoever '' than near a nuclear reactor , he would still prefer a home near a nuclear power plant than in a slum on Love Canal or near `` a Union Carbide plant producing methyl isocyanate '' -LRB- referring to the Bhopal disaster -RRB- .
1407092	home	prefer	35	35	33	33	In a letter reprinted in Yours , Isaac Asimov , he states that although he would prefer living in `` no danger whatsoever '' than near a nuclear reactor , he would still prefer a home near a nuclear power plant than in a slum on Love Canal or near `` a Union Carbide plant producing methyl isocyanate '' -LRB- referring to the Bhopal disaster -RRB- .
1408954	shaabi	prefer	17	17	16	16	In Algeria itself , ra i remains the most popular , but the older generation still prefer shaabi , as performed by for instance Dahmane El Harrachi .
1410956	feeling	preferred	12	12	9	9	In all art , especially in music , he preferred soul , feeling , and taste , to pedantic knowledge and automatic mechanism , however wonderful and brilliant .
1419603	solution	preferred	19	19	14	14	In a move away from the contemporary popularity of electromechanical air conditioning , Haferkamp preferred a structural-physical , self-regulating solution that needed only little additional climate technology .
1420806	finder	preferred	26	26	9	9	In an 1884 article , Rau stated that he preferred cameras with Euryscope lenses and cherry or mahogany cases , oxalate-developed plates , and a Loring finder -LRB- for capturing moving subjects -RRB- .
1432277	maqama	preferred	18	18	21	21	In addition to zajal , of which Bayram el-Tunsi was considered a master , he was proficient with maqama which he preferred in much of his later output .
1435547	wine	prefer	38	38	34	34	In addition , while still expensive for the average Indian , I expect cheap house brands etc are a big proportion of the market in some places and I suspect some discerning drinkers would prefer a quality rice wine to that sort of stuff .
1451157	citation	prefer	20	20	18	18	In an article on the work of a philosopher , I think it borders on the ridiculous to prefer a citation to a biography of the thinker over a citation to his work .
1451567	sound	preferred	21	21	19	19	In an article written by Bob Doerschuk in the October 1980 issue of Contemporary Keyboard she outlines why she preferred the sound of the 1960s Pianets and why she eventually replaced them .
1452811	cohort	prefers	15	15	12	12	In an attempt to control for this bias , modern study design prefers a prospective cohort -LRB- the patients in the study are chosen before therapy begins -RRB- in which the results are presented for all patients regardless of whether they started or completed the treatment -LRB- known as intent-to-treat analysis -RRB- .
1455846	food	preferred	25	25	24	24	In an interview in Marie Claire magazine Huskey described her surprise that when she first met with Guantanamo clients , like al-Odah , they preferred food brought from Guantanamo fast food outlets to the Arabic delicacies she and her colleagues had brought from the Continental US .
1455879	member	preferred	26	26	23	23	In an interview in November that year , as a prominent member of the PDP board of trustees Ogbedmudia said he would have preferred a PDP member to have won .
1456750	version	preferred	22	22	19	19	In an interview Ozzy himself stated that while he was happy that the Canadian broadcasts were uncensored , he preferred the censored version because the cursing was more noticeable due to the bleeps .
1457911	material	prefers	29	29	27	27	In an interview with Art for the Ears , Slechtvalk founder Shamgar said that while he liked his song `` Storms '' from the release , he prefers the material found on The War That Plagues the Lands , Slechtvalk ' s follow-up album .
1459302	regime	preferred	17	17	13	13	In an interview with La Repubblica in March 2004 , he said he preferred the harsh incarceration regime of 41-bis over being a collaborator of justice .
1462111	principle	prefers	26	26	21	21	In An Introduction to the Principles of Morals and Legislation he talks of ' the principle of utility ' but later prefers `` the greatest happiness principle '' .
1462266	music	prefer	47	47	45	45	In an ironic approach to the conceptual pair , M u mim Sekman wrote in his 2001 book `` T u rk Usul u Ba s ar i '' that , among other things , Black Turks listen to Arabesque music , while White Turks prefer western music ; Black Turks would have arranged marriages , while White Turks chose their own partners ; White Turks would meet at airports , while Black Turks used bus terminals .
1489889	shade	prefers	23	23	17	17	In areas outside its natural environment , it is commonly grown as an indoor plant where it prefers good morning sun , then shade in the hotter part of the day .
1491420	term	prefer	17	17	15	15	In a recent study , most Spanish-speakers of Spanish or Latin American descent do not prefer the term `` Hispanic '' or `` Latino '' when it comes to describing their identity .
1498529	primogeniture	prefer	48	48	47	47	In a situation where representatives from any later generation are not allowed to succeed until the last ones of the earlier generation die , plenty of dynasts , usually from more senior branches , will die before their turn on the throne -LRB- no wonder they would prefer primogeniture -RRB- .
1500920	woman	preferred	28	28	26	26	In a speech on 22 January 1853 , Napoleon III , after having become emperor , formally announced his engagement , saying , `` I have preferred a woman whom I love and respect to a woman unknown to me , with whom an alliance would have had advantages mixed with sacrifices '' .
1501069	newspaper	prefer	27	27	23	23	In a speech to the National Press Club in 1997 , Heston said , `` Now , I doubt any of you would prefer a rolled up newspaper as a weapon against a dictator or a criminal intruder .
1507825	courage	preferred	21	21	19	19	In a tape dated 10 April 2012 , he described mainstream Muslim leaders as cowards and argued that he preferred the courage of armed robbers .
1509372	candidate	prefer	15	15	12	12	In a three-party election where voters for both the left and right prefer the centrist candidate to stop the `` enemy '' candidate winning , those voters on the left and right who care more about defeating the `` enemy '' than electing their own candidate may cast a tactical first preference vote for the centrist candidate .
1522335	pop	preferred	12	12	9	9	In a Turkish study , researchers found that extraverts preferred rock , pop , and rap because these genres facilitated dance and movement .
1529981	book	prefers	39	39	35	35	In a review for The New York Times , Janet Maslin said the two books `` make many of the same points and touch on many of the same biographical details '' , although Maslin prefers Heller ' s book for its greater detail .
1533587	style	prefer	17	17	15	15	In articles about religious topics , however , I believe there are valid reasons to prefer one style or the other .
1533667	attendance	prefer	10	10	8	8	In articles on individual attendees , I would prefer their attendance to be only included if it is subsequently mentioned in the mainstream media , otherwise it seems a bit too much like investigative journalism .
1533926	alcohol	prefer	13	13	12	12	In artificial selection studies , specific strains of rats were bred to prefer alcohol .
1564271	count	preferred	23	23	22	22	In a close-run contest , the cricketer defeated the sitting ALP member Bob Pettiona by only 14 votes on the two party preferred count .
1568580	policy	preferred	8	8	6	6	In addition , the government has preferred a policy of environmentally hazardous development program which mainly consist of building concrete structures in these places , thus harming their natural beauty and the ecological balance .
1573503	shooter	preferred	48	48	46	46	In addition , the number of targets in trap and skeet had been reduced from 200 to 125 , and the final rules for all events were changed so that any post-final ties would be broken by shoot-offs , as opposed to the previous rule that preferred the shooter with worse qualification score and better final score .
1623441	regime	preferred	12	12	5	5	In addition , if she preferred the totalitarian -LRB- Nazi German -RRB- regime over the democratic -LRB- Swedish -RRB- regime just because of the language barriers , that also speaks for itself .
1719890	angle	preferred	8	8	6	6	In addition , I would have preferred an angle that was a tad more front-on so you can see the face better .
1720745	material	preferred	7	7	4	4	In addition , Kendricks preferred the ballad material from the earlier days and was uncomfortable with the psychedelic soul material the group was now performing .
1723462	shot	prefer	16	16	14	14	In addition many people would feel that the subject is cut off and would prefer a shot of the entire building .
1724329	style	preferred	15	15	11	11	In addition , Mehul ' s friend Napoleon told him he preferred a more comic style of opera .
1731718	defense	preferred	25	25	20	20	In addition , for most of his coaching career Rupp ' s defensive philosophy was largely exclusive , as he preferred only a tight man-to-man defense .
1740139	Comedian	Prefer	37	37	34	34	In 2009 , Watson appeared in adverts for Magners Pear Cider -LRB- which became the subject of an extended routine by fellow comic Stewart Lee as part of his 2009 , `` If You Prefer A Milder Comedian , Please Ask For One '' live show -RRB- .
1829459	beverage	preferred	35	35	34	34	In 2009 , Honest Tea US got an unpaid endorsement when The New York Times revealed that the White House is now stocking Honest Tea , as it is President Barack Obama ' s preferred beverage - specifically , the `` Black Forest Berry '' and `` Green Dragon '' flavors .
1880934	struggle	preferred	32	32	29	29	In 2001 , when several SIMI leaders urged the organisation to renounce terror and return to academic and religious activities , he became the leader of the faction that preferred an armed struggle .
1948673	version	prefer	13	13	10	10	In 2008 Hodgkinson said that `` In retrospect I far prefer the Cow version to the later studio version .
1959463	workshop	preferring	30	30	26	26	In 2008 Davies opened his own factory in the hills outside Hong Kong -LRB- although he feels the word ' factory ' is too industrial , preferring the term ' workshop ' -RRB- .
1963610	term	preferred	14	14	12	12	In a 2008 biography , Queen Sofia of Spain revealed that she preferred the term `` civil union '' to `` marriage '' for committed same-gender relationships .
1973741	analog	prefer	13	13	12	12	In 2013 Hiilesmaa addressed his preference for analog recording , `` I prefer analog these days .
1985114	holiday	preferred	18	18	16	16	In 2012 , a two-week consultation process was held in order to determine if British Columbians preferred the holiday to fall on the second or third Monday in February .
2017102	term	preferred	38	38	41	41	In 2009 , McPherson wrote an article for the British Medical Journal in support of a change in the law to allow terminally ill patients the option of assisted suicide or ' assisted dying ' which was the term that Ann preferred .
2045198	anonymity	prefer	18	18	16	16	And I think those who fear an invasion of privacy of major Wikipedia figures who might prefer more anonymity have a point .
2046147	value	prefer	18	18	8	8	And it is clear to me that you prefer the vanity of the article rather than its encyclopedic value .
2047222	infobox2	prefer	17	17	14	14	And it is somewhere between inconsistent and downright hypocritical to claim that users who prefer the disputed infobox2 should be allowed to change the -LRB- undisputed -RRB- infobox1 to infobox2 as they choose , but users who prefer infobox1 should be barred from restoring it .
2047222	infobox1	prefer	38	38	37	37	And it is somewhere between inconsistent and downright hypocritical to claim that users who prefer the disputed infobox2 should be allowed to change the -LRB- undisputed -RRB- infobox1 to infobox2 as they choose , but users who prefer infobox1 should be barred from restoring it .
2049144	approach	prefer	23	23	18	18	And it seems there are people who are in favor of a five-day source-it-now-or-kill-it AfD , while others prefer a 30-day prove-notability-and-thou-shall-be-spared discussion approach -LRB- with the option to resurrect the article -RRB- .
2054395	broadside	prefer	4	4	3	3	And I would prefer broadside because that is the historical term more familiar to me for the meaning , and the other meaning of broadsheet - a large format of newspaper - brings in inappropriate connotations , because until the last decade or so it implied quality papers as opposed to the tabloids .
2054397	someone	prefer	4	4	3	3	And I would prefer someone with understanding in earth sciences , such as geology .
2054398	something	prefer	4	4	3	3	And I would prefer something quite direct about the road to banishment , e .
