9598425	commotion	Fearing	3	3	0	0	Fearing a political commotion , the Primera Junta ordered Juan Jos e Castelli to intercept the party before the arrival , take command of the army and shoot the prisoners .
9598427	outcome	Fearing	3	3	0	0	Fearing a poor outcome , First City then offered Downsview Nominees all moneys owing under the first debenture -LRB- so it would be redeemed and First City could take charge -RRB- , or alternatively to sell its second debenture to Downsview on similar terms , but this offer was declined .
9598433	renewal	Fearing	3	3	0	0	Fearing a possible renewal of the Terror , he became an active member of the plot for the overthrow of the Directory in November 1799 .
9598469	reprimand	Fearing	2	2	0	0	Fearing a reprimand , I softened my attack on Skehan .
9598517	fate	Fearing	3	3	0	0	Fearing a similar fate , Mathieu had his wife locked up a few months later in the castle of Bramevaque and governed Comminges alone .
9598539	attack	Fearing	1	1	0	0	Fearing attack , many citizens of Ray County moved their wives and children across the Missouri River for safety .
9598563	backlash	Fearing	1	1	0	0	Fearing backlash , he left Vilna and moved to Kovno , Lithuania , where he established another yeshiva at the Nevyozer Kloiz .
9598661	discovery	Fearing	1	1	0	0	Fearing discovery by the Spanish , Captain Herbert had the 9-pounder and 6-pounder guns moved to the island from the ship and installed on newly constructed gun platforms .
9599227	invasion	Fearing	2	2	0	0	Fearing Japanese invasion , Government of India requests Ramjibhai to shift his factory from Calcutta to a safe place Ramjibhai re-establishes W .
9599355	action	Fearing	2	2	0	0	Fearing quick action by Meng Da , Sima Yi sent him a letter saying `` Long ago , you surrendered to our state , and we put you in charge of the defence of our borders against Shu .
9600166	season	Fearing	4	4	0	0	Fearing the approaching hurricane season , the British fleet decided to sail north for safer waters .
9600300	influence	Fearing	2	2	0	0	Fearing the influence of king Eric II of Norway , her father , and another endless civil war , the Scottish nobles appealed to Edward I of England .
9600370	therapy	Fearing	4	4	0	0	Fearing the painful conventional therapy , the parents consulted Hamer .
9600453	spread	Fearing	2	2	0	0	Fearing the spread of the Catholicism , in 1798 Emperor Canh Thinh restricted the practice of Catholicism in the country .
11328919	prosecution	feared	28	28	27	27	He resigned that office in 1912 to return to the United States ; his son believed that this was because he had taken a second wife and feared prosecution under Canadian polygamy laws .
11482044	death	fear	49	49	48	48	As he begins to hate his family for avoiding the subject of his death , for pretending he is only sick and not dying , he finds his only comfort in his peasant boy servant Gerasim , the only person in Ivan ' s life who does not fear death , and also the only one who , apart from his own son , shows compassion for him .
11840074	power	feared	6	6	4	4	But Conrad , who feared his power , refused to assent to this on the pretext that it was unlawful for two duchies to be in one hand .
11880550	wrath	feared	4	4	2	2	But they feared the wrath of our God , so they made a pact to keep us safe .
12104098	elimination	fearing	20	20	19	19	Because Marriott took control and eliminated all of the company-owned restaurants , the owners of the franchised restaurants , fearing elimination , banded together in 1986 while Marriott was selling the motor lodges to Prime Motors Inns .
12484714	attack	fear	12	12	10	10	Bruce Feldman , Trojans ' defense respects but does not fear Illini attack , ESPN the Magazine , December 31 , 2007 .
13051894	power	fearing	29	29	26	26	In 1038 Liparit was on the verge of capturing the Georgian city of Tbilisi , which had been under the Muslim sway for centuries ; but fearing his growing power the Georgian nobles thwarted the plan and persuaded the king to make peace with the emir of Tbilisi .
15675918	prosecution	fearing	8	8	7	7	As a result , many doctors , fearing prosecution , ceased performing the ritual .
16613561	man	fearing	32	32	29	29	A monk was hired to indoctrinate the boy to the beliefs of the Roman Catholic Church but Fosca proudly proclaims never caring for anything beyond this Earth and never fearing God or man .
17385298	inactivity	fear	12	12	10	10	I fear German power less than I am beginning to fear German inactivity .
17385567	someone	fear	2	2	1	1	I fear someone who actively avoid heated discussions might disappear from a discussion of his action if a discussion becomes heated .
18941795	agreement	fearing	6	6	4	4	At one stage , fearing an agreement between the ADN and MIR , the MNR called for the annulment of the elections .
21561708	chaos	feared	18	18	16	16	German public opinion was supported by the British military governor Hugh Vivian Champion de Crespigny wo feared the chaos that would arise in view of the doubled German population within the area after ingesting expellees of former German territories handed to Poland .
21784491	future	feared	3	3	1	1	Grant feared a future with `` patriotism and intelligence on one side and superstition , ambition and greed on the other '' and called for public schools that would be `` unmixed with atheistic , pagan or sectarian teaching .
23310990	vitality	fear	6	6	4	4	Besides , experience should fear the vitality of youth .
23433749	invasion	feared	38	38	37	37	Both the Liao and the Goryeo saw each other as posing a military threat ; the Liao feared that the Goryeo would attempt to foment rebellions among the Bohai population in Liao territory , while the Goryeo feared invasion by the Liao .
23561414	takeover	feared	4	4	1	1	He feared a Communist takeover in El Salvador but opposed sending military assistance , believing such weapons would strengthen repressive elements in security forces .
23561418	raid	feared	4	4	1	1	He feared a government raid on their home and spoke highly of the Jewish defenders of Masada in ancient Israel who showed total resistance to the Roman Empire .
23742507	fate	feared	25	25	23	23	Even though Hindus , Christians and Muslims suffered under Sri Lankan military , Muslims did not support a separate Tamil Eelam as they feared similar fate as in India .
26121109	take-over	fearing	35	35	32	32	By July 1945 , Stalin ' s troops effectively controlled the Baltic States , Poland , Czechoslovakia , Hungary , Bulgaria and Romania , and refugees were fleeing out of these countries fearing a Communist take-over .
27728709	attack	fearing	5	5	2	2	However , fearing a second attack , he became cautious and limited his appearances at public events .
27728711	separatism	fearing	5	5	2	2	However , fearing East Pakistani separatism , Bhutto demanded Mujib to form a coalition government .
28401646	breakdown	feared	12	12	10	10	His overt political activities earned Reitz criticism from those who feared a breakdown of relations with the British .
29878492	assault	fearing	21	21	18	18	For several decades following , Senators often carried walking canes and even revolvers in the Senate Chamber , fearing a similar assault .
33012579	massacre	fearing	27	27	25	25	Just hours before the Turkish Army and the Greek Cypriot Army met in military combat on the streets of Famagusta , the entire population , fearing a massacre , fled .
33777555	mercury	fearing	28	28	21	21	I thought about heating the lamps with a hair dryer to see if they glow or not , then gave up fearing they ' ll break and spill mercury .
33845619	wrath	feared	14	14	10	10	It is known that in 450 , the imperial court feared Zeno ' s wrath if he were to know the treaty with Attila .
35754644	wrath	feared	46	46	41	41	Li Shimin tried to summon his strategists Fang Xuanling and Du Ruhui , who had been demoted out of his mansion based on accusations by Li Jiancheng and Li Yuanji , and when Fang and Du initially resisted -LRB- as they feared Emperor Gaozu ' s wrath -RRB- , Li Shimin sent Yuchi to summon them , with the direction that if they refused , that they be killed .
36067926	revival	feared	30	30	28	28	His policy of seeking a Spanish Match for his son , Charles , prince of Wales , produced widespread opposition , particularly in the Commons , where members feared a revival of Catholic power in the country and a threat to the Protestant monarchy and state .
37196691	possibility	fearing	18	18	16	16	Keith Taylor , President of the Student Association , was vehemently opposed to the EU , fearing the possibility that the organization rendering aid would result in death or other situations in which the institute would be liable .
37524262	god	fear	15	15	12	12	Lars told them , that the Christian priests had told him to fear the Christian god , who made the cattle , above all else both publicly and privately , but the old gods had done him much better than the priests ever had .
39915559	power	feared	20	20	16	16	Marshal Zhukov was rewarded for his support with full membership in the Presidium , but Khrushchev feared his popularity and power .
40043146	retribution	fear	12	12	10	10	Many converts may find the conversion procedures overly cumbersome or fear government retribution .
40050310	loss	feared	16	16	14	14	Many doctors disapproved of the scheme , some on principle , others because they feared a loss of income and a fear of becoming a kind of civil servant , referring to the plan as `` socialised medicine '' .
40379925	influence	feared	10	10	8	8	Marat and Robespierre opposed him , because they feared the influence of militarism , which might be turned to the advantage of the reactionary forces .
40414994	willingness	feared	19	19	17	17	Men of these groups had been hired as strikebreakers , and American and ethnic working men also feared their willingness to work for low wages .
42363477	influence	feared	13	13	10	10	The Army hierarchy , supported by King Constantine II , feared the growing influence of the left , particularly after the Apostasy of July 1965 and the rising anti-palace sentiment among the populace .
45978638	strain	fear	27	27	26	26	Proponents emphasize increased revenue for the state and the tribe , as well as 2000 new jobs for all members of the community , while opponents fear strain on its police and fire services , a major impact on the local water supply , and argue that a 15-story building will permanently change the town ' s character .
47177055	advent	feared	3	3	1	1	Queensland feared the advent of national legislation -LRB- see White Australia Policy -RRB- , which would restrict the importation of kanakas labourers and jeopardise its sugar cane industry .
49139096	sexuality	feared	17	17	16	16	O'Faolain described her early life as growing up in a Catholic country which in her view feared sexuality and forbade her even information about her body .
49476642	arrival	fearing	15	15	13	13	On 28 March 1814 , Porter determined to gain the open sea , fearing the arrival of British reinforcements .
49558281	skill	feared	25	25	28	28	November 1709 , in which Rich , depicted under the name of Divito , is said to `` have wounded all adversaries with so much skill that men feared even to be in the right against him '' .
50967217	disruption	fearing	20	20	18	18	Neighboring residents around the proposed property were asked for their opinion on the new shopping center , and fearing a disruption in their community , rejected the idea , and in turn the zoning board did the same .
52581349	future	feared	21	21	19	19	Roger Ebert refers to it as `` ' a film that rebukes the past when it might also have feared the future .
52956241	might	feared	8	8	6	6	Russian government because he no longer feared their might .
53490770	popularity	fearing	17	17	12	12	Saffah on more than one occasion to have Abu Muslim killed , fearing his rising influence and popularity .
56159718	persecution	feared	20	20	19	19	These included officials of the legitimate Norwegian government , political activists , especially Communists , and some Jews who feared persecution .
56616183	arrival	fearing	4	4	2	2	Statius , fearing the arrival of the other Roman army if he delayed , came out of the Valley and offered battle which Rullianus duly accepted .
57051113	influence	feared	7	7	1	1	Stalin feared the unpredictable movement and disruptive influence of such foreign market forces as demand and price fluctuations .
59506884	squadron	fearing	25	25	22	22	The Marquis of Fuentes , military governor of the town , categorically ordered Miguel de Horna to sail without delay , not fearing the Dutch squadron because of its smaller strength .
60251449	foreclosure	feared	4	4	3	3	Taubman , who feared foreclosure of the property , finally ave it back to its lender , Bank of America , in 2011 .
63297297	loss	fearing	11	11	9	9	The Saxons were concerned about union with Hungary , fearing the loss of their traditional privileges .
63470113	wrath	fearing	7	7	5	5	The girl initially refused , fearing the wrath of the pious Hindu king , however later she complied with the queen ' s request .
64244626	spread	fearing	7	7	5	5	The Iranian military , also fearing a spread of the greater Baloch resistance in Iran , also aided the Pakistani military .
64492333	persecution	fear	11	11	10	10	Those who have been persecuted in Cuba , or who fear persecution -LRB- on the basis of race , religion , nationality , membership in a particular social group , or political opinion -RRB- , may apply for U .
65904269	influence	feared	6	6	1	1	They feared the potential power and influence of African-Americans , southern Europeans , Roman Catholics , Jews , Bolsheviks -LRB- communists -RRB- , and labor unions .
65922148	punishment	feared	20	20	19	19	They did this after mistakenly firing on one of the other vehicles in their convoy , for which they feared punishment .
66237611	displeasure	feared	9	9	6	6	They visited Aleamotu a , who feared the likely displeasure of King George of Ha'apai and Ulukalala , King of Vava'u who had rejected the Catholic faith .
66717869	influence	fearing	32	32	29	29	They were initially successful , and created the company Ente industria agraria albanese with an agricultural school , but the regime of King Zog expelled them in 1931 , fearing excessive Italian influence in Albanian society and politics .
68400588	cult	feared	24	24	14	14	The Presidium , which had grown to resent Khrushchev ' s leadership style and feared Mao Zedong ' s one-man dominance and the growing cult of personality in the People ' s Republic of China , began an aggressive campaign against Khrushchev in 1963 .
69279604	invasion	fearing	15	15	13	13	The prince of Gandhara Shakuni was against this wedding but accepted it , fearing an invasion from Hastinapur .
69682773	discipline	feared	17	17	14	14	The provincial soldiers had enlisted to serve only under their own officers , and feared the hard discipline , with floggings and hangings , that was part of the regular army .
71313864	alliance	feared	54	54	47	47	Wang Chucun ' s neighboring military governors Wang Rong the military governor of Chengde Circuit -LRB- 成 德 , headquartered in modern Shijiazhuang , Hebei -RRB- and Li Keju the military governor of Lulong Circuit -LRB- 盧 龍 , headquartered in modern Beijing -RRB- , however , feared Li Keyong ' s expansion and alliance with Wang Chucun , and therefore decided to destroy Wang Chucun and divide Yiwu among themselves .
72447329	force	fears	19	19	16	16	The Vicar says that `` he '' claims it is his son , but The Vicar fears a darker force .
73089667	return	feared	17	17	15	15	Unlike the revolutionary soldiers of November , these troops were monarchist-minded officers and men who feared the return into civil life .
73444718	coup	fearing	12	12	10	10	Unbeknownst to Ohmen , Darian was a paranoid man , fearing a coup from his own men and had rigged their stones to explode if his own was destroyed .
73559609	trouble	fearing	10	10	9	9	Two weeks after her arrival , the Donahos , fearing trouble as the native population of Santa Fe was in virtual rebellion , fled some to Independence , Missouri , with Rachel with them .
73752763	attack	fearing	9	9	6	6	Two nights later Lough and , fearing a similar attack , sank two friendly PT boats which approached without identifying themselves .
74045511	train	fear	10	10	8	8	This is a song about how much they fear the train .
75195706	evil	fear	18	18	16	16	Yea , though I walk through the valley of the shadow of death , I will fear no evil ; For You are with me ; Your rod and Your staff , they comfort me .
76066901	loss	fearing	6	6	4	4	W a chtler , fearing the loss of influence , complained that the NSLB was essential for the war effort in long rambling memos to Bormann , to no avail .
76487324	release	feared	34	34	32	32	When it became a box office hit , the decision was taken to completely destroy the film Hung Niang in which Ling Po acted in a female role , as it was feared the release of the film would detract her popularity as a male impersonator .
76607247	backlash	fearing	14	14	12	12	When the brothers were presented with the song , they protested initially fearing a backlash from their minister father , Friendly Womack .
