sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
2112180	page	disliking	9	9	7	7	And of course there are comments about disliking the page as-is or wanting to change it is racist , that it shows no respect to African-American culture , etc .
2125425	wording	dislike	6	6	4	4	Andrewa , I also dislike the wording of your reply .
2149597	boring	dislike	9	9	7	7	And really , even Family Guy fans dislike these boring , rambling articles .
2169476	concept	dislike	4	4	2	2	And I dislike the concept of a poll to de-admin someone .
2169477	idea	dislike	4	4	2	2	And I dislike the idea of anything that sets up some editors as , de facto , better than other editors .
2169478	canvassing	dislike	5	5	2	2	And I dislike the IRC canvassing .
2207827	process	dislike	15	15	11	11	Anybody is free to request arbitration at any time if they dislike the result or process .
2286241	eye	disliked	11	11	9	9	And as said in the introduction , I personally disliked the eye a bit myself ; I would vote for the V for the time being , with the option that someone comes up with a n even brighter idea .
2286319	clutter	dislike	14	14	11	11	And , as small potatoes as this sounds , I also dislike the visual clutter of the orange underlines .
2296552	song	disliked	5	5	3	3	Although The Supremes disliked the song , the producers coerced them into recording it .
2303414	idea	disliked	7	7	5	5	Although the William McKinley administration disliked the idea of becoming involved in an international incident with overtones of entangling foreign alliances during an election year , President McKinley agreed to join with the other powers to take steps to rescue their beleaguered nationals .
2335511	fact	dislike	6	6	4	4	And also , I dislike the fact that this is running cross-purposes to the other AfDs .
2336798	guy	dislike	5	5	3	3	And although I dislike the guy , I have a higher opinion of Malleus than to think he needs puppets to do whatever it is he wants .
2347574	appearance	disliked	13	13	9	9	Anders Bj o rkman , famous Swedish TV-critic , disliked Filip and Fredriks appearance in the show to the extent that he wrote the line `` give me a gun and two shells and the problem will be over '' as a comment on the show .
2383080	tyranny	disliking	4	4	2	2	Ancient Judaeans disliking Hellenistic tyranny ; Romans disliking Ancient Greek culture ; Turks disliking Greeks in 1950s Istanbul ; Western media critical of Greek expansion in the early 20th century ; Romanians disliking their Greek Phanariot overlords in the early 19th century ; Latins disliking Byzantines in the Middle Ages ; 20th-century Americans giving preference to their Turkish allies over their Greek ones ; proponents of `` Afrocentrism '' jealous of Greece ' s perceived monopoly of grand cultural heritage .
2383080	culture	disliking	10	10	7	7	Ancient Judaeans disliking Hellenistic tyranny ; Romans disliking Ancient Greek culture ; Turks disliking Greeks in 1950s Istanbul ; Western media critical of Greek expansion in the early 20th century ; Romanians disliking their Greek Phanariot overlords in the early 19th century ; Latins disliking Byzantines in the Middle Ages ; 20th-century Americans giving preference to their Turkish allies over their Greek ones ; proponents of `` Afrocentrism '' jealous of Greece ' s perceived monopoly of grand cultural heritage .
2397590	brother	disliked	18	18	17	17	An argument ensues and it is revealed that the man is The Drake ' s younger and disliked brother , Logan -LRB- Robb Wells -RRB- .
2426757	advantage	disliked	9	9	7	7	An athlete by nature , he also disliked the advantage afforded to him by his Mask of Power , and did not use it in combat unless necessary .
2478285	film	disliked	45	45	43	43	Analyzing the divided response , Geoff Boucher of the Los Angeles Times felt that , like Eyes Wide Shut , The Passion of the Christ , or Fight Club , Watchmen would continue to be a talking point among those who liked or disliked the film .
2498540	something	disliked	8	8	11	11	Anand explains that Dev had crooked ways , something which Dev disliked .
2510559	template	dislike	13	13	10	10	And this is a classic case of why I strongly dislike the underconstruction template .
2519592	consensus	dislike	80	80	77	77	Andy and John - - I understand that the two of you share a desire to beat this dead horse of a conversation to death , and both of you do seem to have a penchant for repeating yourselves here -LRB- which I regret to say I have been guilty of doing as well , in response -RRB- , and both of you think this synagogue is the same as your pub , and both of you dislike the overwhelming consensus at this AfD , and both of you dislike what GNG says .
2523058	fact	disliked	10	10	8	8	And yes , I recognize that some editors disliked the fact that I redacted their incivlities .
2533530	relativism	dislike	25	25	23	23	And then I get aheadache and stop thinking about it , and then realise that that is probably why a lot of people dislike moral relativism - shooting your enemy is a lot easier .
2550045	sycophancy	disliked	29	29	28	28	An eccentric workaholic , Potemkin was vain and a great lover of jewelry -LRB- a taste he did not always remember to pay for -RRB- , but he disliked sycophancy and was sensitive about his appearance , particularly his lost eye .
2559441	artwork	disliking	10	10	8	8	Andy Partridge has gone on record as actively disliking this artwork .
2564038	name	disliked	7	7	5	5	An earlier owner , who disliked the name , attempted to persuade Samuel Johnson and James Boswell that the authentic name was `` Isle of Monk '' .
2633788	AfD	dislike	32	32	29	29	Another problem I have is that I see a little too much IAR ; the common sense arguments in deletion discussions are refreshing , and I admit that I dislike the usual AfD !
2664173	weather	disliked	8	8	11	11	Anquetil won the Dauphin e , despite bad weather which he disliked , at 3pm .
2678050	pregnancy	disliked	27	27	23	23	Another of Valerie ' s nicknames was `` The Hungarian Child '' because her birth had been a concession by Elisabeth , who disliked physical intimacy and pregnancy , in exchange for Franz Joseph ' s conciliation with Hungary , her most favored part of the Empire .
2678480	product	disliked	29	29	26	26	Another one is Jay Presson Allen , whose last film work was her screenplay for the 1990 remake of Lord of the Flies , though she disliked the finished product and insisted that her name be removed from the credits .
2735539	record	disliked	10	10	8	8	Annie Lennox has said in interviews that she disliked the record , as it was too much of a commercial product and was put together by RCA with little involvement from herself and Dave Stewart .
2746293	relationship	disliking	16	16	13	13	AnimeLand regarded the first volume ' s story as ' sordid ' , disliking the non-consensual relationship that Mio is in , but noting that the author is popular with Japanese girls , `` who do not seem affronted by the scenes of domination by horny males '' .
2746629	film	dislike	7	7	5	5	Anime Reviews had expected to dislike the film , and found himself pleasantly surprised that he enjoyed the film .
2806072	hairstyle	disliked	3	3	1	1	Aniston disliked the hairstyle and did not keep it , but the cut was widely imitated and is still popular .
2839521	treatment	disliked	40	40	37	37	A new capital , al-Abbasiyya , was founded outside Kairouan , partly to escape the opposition of the Malikite jurists and theologians , who condemned what they saw as the godless life of the Aghlabids , and disliked the unequal treatment of the Muslim Berbers .
2872602	attention	disliked	13	13	11	11	A newspaper later revealed that Clements left the soap because he disliked the attention he got from being in such a high-profile television series , although during an appearance on Loose Women February 2011 he declared this to be totally untrue and said he simply wanted to move on .
2884329	discipline	disliked	19	19	17	17	An excellent student , he always was a sociable , honest , and ironically inclined person who disliked severe discipline .
2975666	office	disliked	23	23	21	21	Abbott , 103 Sulla , himself a Patrician and thus ineligible for election to the office of Plebeian Tribune , thoroughly disliked the office .
2978993	idea	disliked	18	18	16	16	Abby was certainly pleased and hoped that Will could find happiness with Dale , but Ben disliked the idea .
3060686	article	dislike	5	5	3	3	A and B dislike an article .
3069146	capitulation	disliked	10	10	7	7	Aikake was poisoned by the chiefs who disliked the peaceful capitulation of the Kingdom of Kaua i , under King Kaumuali i , into a vassal state of King Kamehameha .
3070574	presence	disliked	7	7	5	5	Aileen Philby resented him and disliked his presence ; Americans were offended by his `` natural superciliousness '' and `` utter contempt for the whole pyramid of values , attitudes , and courtesies of the American way of life .
3145551	guideline	disliking	23	23	21	21	A guideline is not set in stone , but is supposed to be followed with the `` occasional exception '' ; disliking the guideline may be grounds for seeking a change in the guideline , but it is not a reason to disregard the guideline in any individual case .
3155772	publicity	disliked	13	13	11	11	A judge dismissed the case , but the fast food industry disliked the publicity of its practices , particularly the way it targets children in its advertising .
3166225	auto-mounter	dislike	7	7	5	5	Ah I see , I dislike the auto-mounter in Linux because I keep getting errors .
3191506	change	disliking	10	10	7	7	I see very little chance of anyone disliking such a change , and having a bot perform this repetitive task would be a great improvement .
3231641	existence	dislike	4	4	2	2	I simply dislike the existence of articles .
3233719	layout	dislike	4	4	2	2	I sincerely dislike the layout of the age column .
3239701	hypocracy	dislike	4	4	2	2	I seriously dislike the hypocracy around here , one of many reasons I left .
3248137	fact	dislike	23	23	21	21	I should also add that they are one of the few free images on the page -LRB- however much I might dislike the fact that much Nazi imagery is allowed to maintain copyright and must be used as non-free content -RRB- .
3276906	mystery	disliked	4	4	1	1	Isler disliked the unsolved mystery of Hoffman however , writing the `` story really had the feel of one of those intriguing but ultimately disposable stories in the Fringe library '' .
3277374	way	dislike	4	4	2	2	I slightly dislike the way the references are done -LRB- like Jeronimo , I prefer separating references and notes -RRB- , but as Taxman points out , there is no clear consensus concerning this issue .
3323527	theology	disliked	44	44	40	40	After a while he accepted an engagement to lecture on Sundays at the Beaumont Institution , Mile End ; continued until 31 December 1843 , when it was terminated by John Augustus Beaumont , son of the founder , who disliked Harwood ' s theology .
3360553	teaching	disliked	13	13	12	12	After being a professor for eight years , he decided that he disliked teaching , and quit .
3424740	regime	disliked	15	15	13	13	After Haileybury the young Whistler was accepted at the Royal Academy , but disliked the regime there and was `` sacked for incompetence '' .
3425215	way	disliking	15	15	13	13	After Hamor leaves , Simeon , one of Joseph ' s half-brothers , disliking the way Shechem looked at Dinah , suggests they resist Hamor by force , but Jacob rebukes Simeon ' s irascibility .
3444094	film	disliking	3	3	1	1	After disliking the film , the band decided not to lend the song to the producers ; upon release , the film was a critical and box office disaster .
3456352	party	disliked	30	30	27	27	After Gardiner ' s death he was appointed lord chancellor , probably on Cardinal Reginald Pole ' s recommendation ; for Heath , like Pole himself , disliked the Spanish party in England .
3529923	food	disliked	12	12	10	10	Affronted , Maud enjoined him to tell her whether he disliked the food she purchased and cooked .
3544166	acronym	disliked	21	21	19	19	After a clerical error at West Point entered his name wrongly as Ulysses Simpson Grant , and since he disliked the acronym , Grant went along with the change .
3576978	opposition	disliked	5	5	2	2	Adam particularly disliked the leading opposition figure Charles James Fox .
3582521	idea	dislike	20	20	16	16	Adamson was born in Perth , His father was strong Scottish patriot who was said to dislike `` even the idea of living south of the border '' , but was persuaded by an attractive job offer to do so .
3602630	format	dislike	5	5	2	2	Additionally I dislike the alternative format , and much of the thinking behind it .
3613746	parameter	dislike	8	8	6	6	Actually to be honest , I dislike the parameter completely and my disdain for it is growing .
3631448	form	disliked	11	11	3	3	Additionally , he disliked the revelation of Skaldak ' s true form , claiming it to look like `` a not especially memorable CGI tortoise '' and saying the BBC seems to have forgotten that `` monsters are diminished when they ' re brought into the light '' , as well as worrying that it may have been `` breaking a taboo for the show '' .
3632404	melody	disliked	11	11	9	9	Additionally , he noted that , while he initially disliked the melody , thinking it too simple , the track grew on him when he began to record it .
3644930	reliance	disliked	4	4	1	1	Addison disliked the modern reliance on laboratory and theoretical results favoured by the new generation , and challenged Richard Bright -LRB- who gave his name to Bright ' s disease -RRB- when Bright suggested that the source of the problem in oedema was the kidneys .
3658519	film	disliked	5	5	3	3	Actor John Wayne disliked the film because he felt it was an allegory for blacklisting , which he actively supported .
3662365	work	disliked	17	17	15	15	Actress Kate Winslet initially intended to audition for the role of Marianne but the director disliked her work in Heavenly Creatures , causing her to audition for the lesser part of Lucy Steele .
3670116	living	disliked	2	2	1	1	Adair disliked living in New York City and desired to see the American West .
3671499	poetry	disliking	13	13	10	10	Ada Lovelace , who is represented in the series as disliking poets and poetry and , incidentally , owned a mansion rather close to Porlock where she used to retreat to during summer along with husband Baron William King and family .
3720335	RP	dislike	14	14	13	13	A 2007 survey found that residents of Scotland and Northern Ireland tend to dislike RP .
3774090	injustice	disliked	19	19	18	18	Abu was a freedom fighter for independence in Uganda and Africa , a strong parliamentarian and one who disliked injustice .
3776362	fire	dislike	3	3	1	1	Abyssins dislike blaster fire and space-battles .
3784601	series	disliked	4	4	1	1	Abrams disliked the American series when it first premiered , due to his love for the original British series .
3867401	trend	disliked	10	10	8	8	A disciple of John Ruskin , Sturgis intensely disliked the trend toward neoclassic eclecticism at the end of the 19th century and hailed Louis H .
3883738	establishment	disliked	29	29	23	23	A Democrat , he ran for the United States House of Representatives against conservative incumbent Walter Baring , a fellow Democrat who was disliked by his party ' s establishment .
3938504	employment	disliked	12	12	10	10	According to notes by Martin , dated 1715 , he disliked this employment , and regretted that want of means had prevented him from going to Cambridge University .
3944142	Factory	disliked	23	23	15	15	According to our Charlie and the Great Glass Elevator article , Roald Dahl very much disliked the recent movie Charlie and the Chocolate Factory -LRB- film -RRB- .
3947454	idea	disliked	8	8	6	6	According to the interview , McMahon disliked the idea , but Big Show liked the direction Heyman was heading , and was eager for the opportunity to `` make '' a rising star like Punk .
3956955	type	disliked	19	19	17	17	According to the Encyclop ae dia Britannica Eleventh Edition , Repnin ' s correspondence reveals that he disliked the type of politics he was required to engage in .
3961248	portrayal	disliking	33	33	31	31	According to the Grove Dictionary of Music , `` Constanze bought up and destroyed the entire edition of the Nekrolog -LRB- the publication containing Schlichtegroll ' s obituary -RRB- , apparently disliking its portrayal of her .
3973989	sound	disliked	8	8	6	6	According to Martianus Capella , Appius disliked the sound of the letter Z .
3977492	part	disliked	8	8	19	19	According to Montefiore the Molotov cocktail was one part of Molotov ' s cult of personality which he highly disliked .
3981047	sex	disliked	9	9	8	8	According to Keaton ' s autobiography , Natalie disliked sex and turned him out of their bedroom .
3995267	rifle	disliked	8	8	6	6	According to reports , the Finns disliked the rifle .
4024826	section	disliking	6	6	3	3	Accuses Fordx12 of disliking the controversy section and preferring to leave it a mess so as to render it useless .
4027375	lack	disliking	34	34	30	30	ACE gave the Amiga and ST versions a score of 839 -LRB- out of a possible 1000 -RRB- , praising its fast 3D graphics and sense of scale , but disliking its longevity and lack of depth .
4063983	production	disliked	22	22	14	14	According to WHYS host Ros Atkins , a `` significant number of listeners -LSB- disliked the -RSB- ' tone ' and ' production ' '' of the show , resulting after three years to the removal of the show from OPB ' s schedule .
4094460	way	dislike	14	14	12	12	Acer laptop and desktop machines at work -LRB- except that I really dislike the way they partition the disk with half the space reserved for Norton Ghost backups - I generally repartition that away -RRB- .
4109712	film	disliked	7	7	5	5	According to Bakshi , Crumb disliked the film .
4118222	someone	dislike	24	24	23	23	According to Jones , this form of ingratiation is effective based on the Gestaltian axiom that it is hard for a person to dislike someone that thinks highly of them .
4157113	shift	disliked	12	12	10	10	According to Billy Mumy , Mark Goddard and Guy Williams disliked the shift from serious science fiction .
4166084	song	disliked	10	10	8	8	According to her , someone at her label disliked the song because it was too similar to Benatar ' s music .
4223310	Cord	disliked	15	15	20	20	A condition of owning the mansion was coping with Peyton ' s faithful housekeeper Hannah Cord , who Betty greatly disliked .
4309918	name	dislike	23	23	26	26	Clearly here noone even disputes the fact that such a knife existed and was used in Jasenovac , what you disputed was the name which you dislike for some reason .
4310104	editor	dislike	5	5	3	3	Clearly , I dislike the editor in question , and will make every attempt to ignore the young man in future dealings , but being accused of wiki-stalking is rather serious .
4377995	film	disliked	6	6	4	4	Considering how many people disliked the film at that point , producer Gottlieb ' s recollection of her feelings at the time was , `` I would have only been grateful , if when it was released , people did not yell at me .
4392834	rhetoric	disliked	14	14	11	11	Consequently , Taft lost the support of antitrust reformers -LRB- who disliked his conservative rhetoric -RRB- , of big business -LRB- which disliked his actions -RRB- , and of Roosevelt , who felt humiliated by his prot e g e .
4424748	draft	disliked	3	3	1	1	Connery disliked his draft , so Maibaum returned .
4465074	fact	disliked	14	14	12	12	Despite the fact that Stephanie had a great presentation , the executives disliked the fact that the commercial featured people in a business meeting watching television on their phones .
4466433	spotlight	disliked	13	13	10	10	Despite the fame and donations , White stated that he disliked the public spotlight , loathed remarks that seemingly blamed his mother or his upbringing for his illness , and emphasized that he would be willing at any moment to trade his fame for freedom from the disease .
4471897	label	disliked	13	13	11	11	Despite their legacy as progenitors of gothic rock , these groups disliked the label .
4476565	rest	disliked	27	27	25	25	Despite the mixed reception , `` Bullet Train '' and `` Cathedral Spires '' are generally regarded as classics , even by some critics who disliked the rest of the album .
4483391	promotion	disliking	5	5	4	4	Despite the author specifically disliking promotion , it has easily made it to the most read of all drunk-duck story-based webcomics .
4495665	extent	disliking	13	13	6	6	Despite this , he refused , disliking the National Liberal policies and the extent to which they had aligned themselves with the Conservative Party .
4508001	idea	disliking	22	22	20	20	Despite the support of President Richard Nixon , some Republicans in the House of Representatives initially scuttled the legislation , disliking the idea of putting Eisenhower on a base metal coin .
4515028	character	dislike	20	20	18	18	Despite universal praise of Bobby by critics , Beaver commented on his blog that a minority of fans dislike the character .
4544814	program	dislike	26	26	24	24	By the way , I ' m a huge fan of the show , so please do not take this nomination to mean I dislike the program .
4600389	country	dislike	13	13	10	10	Campus-Watch alleged that Middle East scholars `` seem generally to dislike their own country and think even less of American allies abroad .
4603231	tolerance	disliking	15	15	11	11	Canada also refused to join the Organization of American States , disliking the support and tolerance of the Cold War OAS for dictators .
4629401	song	disliked	16	16	14	14	Decca wanted them to record `` Chim Chim Chiree '' , but the group disliked the song .
4666690	townsperson	disliked	28	28	32	32	Davis investigates the vault , and finds that the top coffin was one of inferior workmanship that Birch used as a repository for Asaph Sawyer , a vindictive townsperson whom Birch had disliked , even though the coffin had originally been built for the much shorter Matthew Fenner .
4667321	sound	disliked	24	24	19	19	Davis later suggested that his father ' s instrument choice was made largely to irk his wife , who disliked the trumpet ' s sound .
4680673	rule	dislike	12	12	10	10	December 2005 -LRB- UTC -RRB- To be frank , I dislike the rule .
4707876	idea	disliked	5	5	3	3	De Coubertin still disliked the idea , and did not do anything more than his function required him to .
4721141	meat	disliked	8	8	2	2	De Gerlache disliked the fresh penguin and seal meat that had been killed and stored before the onset of winter and forbade his men to eat it .
4731794	refusal	disliked	31	31	27	27	Dec , he explained that as a chef , he had a very open mind with trying new types of food , and that was why he disliked Dickinson ' s refusal to eat the food he had prepared .
4731795	refusal	disliked	32	32	27	27	Dec , he explained that as a chef , he had a very open mind with trying new types of food , and that was why he disliked Janice Dickinson ' s refusal to eat the food he had prepared .
4761844	phrasing	dislike	24	24	22	22	Despite having no idea that viruses existed , Louis Pasteur and Edward Jenner were the first to develop vaccines '' I strongly dislike this phrasing , as it suggests that they developed the vaccines by accident .
4765056	fighting	dislike	10	10	9	9	Despite her rather impressive temper , Mara seems to dislike fighting , although is initially very eager to learn to use magic .
4770536	process	disliked	9	9	6	6	Despite his large discography , Richter disliked the recording process , and most of Richter ' s recordings originate from live performances .
4773975	effect	disliked	9	9	7	7	Despite his success , however , he disliked the effect that movies were having on the theater , American cultural standards , and on his own creativity .
4783927	term	dislike	15	15	13	13	Despite being grouped together , Thomas 1997 , 135 the composers tend to dislike the term , and are by no means a `` school '' of close-knit associates .
4785166	company	disliking	7	7	5	5	Despite being naturally masculine and disliking the company of women and effeminate men , -LRB- Bullough , p .
4786750	structure	disliked	6	6	4	4	Democratic_peace_theory All the comments disliked his structure -LRB- one also disliked mine -RRB- but he continues to revert to it .
4786750	mine	disliked	11	11	10	10	Democratic_peace_theory All the comments disliked his structure -LRB- one also disliked mine -RRB- but he continues to revert to it .
4835812	film	disliked	16	16	14	14	Desperate Pyryev rushed to Moscow , but the Union of Cinematography ' s leaders disliked the film too .
4868590	interpretation	disliked	10	10	5	5	David Stratton of The Australian disliked the film ' s interpretation of the original Holmes stories and concluded , `` The makers of this film are mainly interested in action ; that , they believe , is all that gets young audiences into cinemas today .
4907060	experience	disliked	11	11	8	8	Deary went to Monkwearmouth Grammar School and intensely disliked his school experience , particularly the style of teaching he received .
4910630	industry	disliked	25	25	23	23	Death of a Porn Queen '' -LRB- airdate 8 June 1987 -RRB- , reported by Al Austin , produced by Andy Greenspan She disliked the industry , although she regarded Joey Silvera well .
4915619	character	disliked	6	6	4	4	DC Comics fans initially disliked the character ; Christopher Priest and editor Brian Augustyn decided to play to this by having the characters dislike him as well .
4918009	C-class	dislike	18	18	14	14	D class , which is bureaucracy for the sake of it , and intensely dislike the pointless new C-class as well .
4929865	costume	disliked	5	5	3	3	Deadpool mentioned he disliked the costume and after having bombed the wrong hangar , he never wore it again .
4931782	arrangement	disliked	3	3	1	1	Deakin disliked this arrangement and discontinued it and moved a substanyal expansion Australia ' s own navy in 1908 .
4985014	film	disliked	24	24	22	22	David Edwards , of Daily Mirror , stated that while he felt that the film is a `` success '' he overall disliked the film , having felt that `` as an exercise in wringing every last penny from Jackson ' s legacy '' the film `` most certainly is not it '' a tribute .
4992510	book	disliked	24	24	22	22	David Hume , a friend of Ferguson ' s and an admirer of his earlier Essay on Refinement -LRB- 1759 -RRB- , disliked the book .
4993690	stepfather	dislike	8	8	6	6	David is given good reason to dislike his stepfather and has similar feelings for Murdstone ' s sister Jane , who moves into the house soon afterwards .
5011875	film	disliked	8	8	6	6	Dave Davies says that the BBC disliked the film , claiming it was in bad taste .
5021203	profile	disliked	21	21	17	17	David later stated that as he had recently starred in the Granada Television series Knight Errant and disliked the high public profile it brought him , he was not keen to take on another leading role .
5063871	album	disliked	27	27	25	25	Daniel Kalabakov , in his review for RPGFan , said that while popular opinion of the album was split between those who liked and extremely disliked the album , he personally `` loved '' it .
5131207	band	disliked	45	45	43	43	Dethcentrik was one the article I had made the most total edits to when the member D o d Beverte edits I made are included , I think what did intrigue me to edit them was that he told me so many people disliked the band and they were so untalented the name just stuck with me and they were on the , as was Havok , and he has said something negative about them as well , but to a lesser extent than Dethcentrik .
5132381	tone	disliked	7	7	4	4	Detractors of the comic disliked the political tone of the book .
5193011	person	disliked	18	18	22	22	Dick Devine -LRB- later Lord Feverstone -RRB- , whom Ransom discovers to be his former schoolfellow , a person whom he cordially disliked .
5251623	WP	dislike	13	13	12	12	CV entry into the WP rolodex of eggheads -LRB- and I really dislike WP serving as a rolodex -RRB- .
5256961	Shiva	disliked	2	2	1	1	Daksha disliked Shiva intensely , calling him a dirty , Bhoot , roaming ascetic and reviling the great yogi ' s cohort of goblins and ghouls .
5256962	Shiva	disliked	2	2	1	1	Daksha disliked Shiva intensely , calling him a dirty , roaming ascetic and reviling the great yogi ' s cohort of goblins and ghouls .
5286420	microstrip	disliked	9	9	4	4	Curiously , Harold Wheeler disliked both the terms ' microstrip ' and ' characteristic impedance ' , and avoided using them in his papers .
