sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
63911	place	resume	41	41	39	39	In 1899 , the VFL competition consisted of eight teams of 18 on-the-field players each , with no `` reserves '' -LRB- although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match -RRB- .
64704	work	resumed	9	9	8	8	In 1900 , Ahmet Kemaleddin returned home and resumed work at the university .
65581	place	resumed	17	17	14	14	In 1900 he became managing editor of the Philadelphia North American , which soon resumed its old place among the successful publications of that city .
66534	activity	resumed	16	16	14	14	In 1900 , influenced by the Boxer Rebellion , the remnants of the Jindandao resumed their activity .
68234	place	resume	41	41	39	39	In 1900 , the VFL competition consisted of eight teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
69822	command	resumed	5	5	4	4	In 1901 , he resumed command at the Curragh , but in that same year was appointed the first post-Federation Governor of Queensland .
71882	journalism	resume	12	12	11	11	In 1891 , Pennington left Yankton , South Dakota , to resume journalism in the South .
71984	mining	resumed	7	7	5	5	In 1891 , several companies resumed coal mining at Iriomote but ceased their operations shortly thereafter .
77113	spelling	resumed	6	6	3	3	In 1893 he resumed the original spelling of the title , `` Atholl '' instead of `` Athole '' .
80015	practice	resumed	6	6	3	3	In 1894 he resumed his private practice in Minneapolis , which he continued until 1903 .
84781	place	resume	41	41	39	39	In 1907 , the VFL competition consisted of eight teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
86852	practice	resumed	6	6	4	4	In 1908 , he resumed the practice of law , but on October 13 of the same year he was reappointed to the Supreme Court by Gov .
87468	use	resumed	11	11	10	10	In 1908 however the six British lancer regiments in existence resumed use of this impressive but obsolete weapon for active service .
89240	place	resume	41	41	39	39	In 1908 , the VFL competition consisted of ten teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
89611	career	resumed	7	7	4	4	In 1909-10 , he resumed his coaching career with Renfrew , the so-called `` Millionaires '' of the new National Hockey Association -LRB- NHA -RRB- .
91668	side	resume	9	9	6	6	In 1909 it was decided to resume the south side of the street to widen the street into a larger boulevard style .
93318	place	resume	41	41	39	39	In 1909 , the VFL competition consisted of ten teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
93813	Professorship	resumed	11	11	9	9	In 1879 , Ruskin resigned from Oxford , but resumed his Professorship in 1883 , resigning again in 1884 .
94074	journalism	resumed	12	12	10	10	In 1879 the family returned to Chicago , and Booth resumed his journalism , writing primarily for the Chicago Tribune .
94987	duty	resumed	7	7	5	5	In 1880 , Commander Taylor resumed sea duty as the commanding officer of .
97311	content	resumed	30	30	14	14	In 1880 under the aupsices of then-current Spanish King Alphonse XII , coinage production resumed , this time with the King ' s image , and a slightly lower silver content for the ten , twenty , and fifty Centavo denominations .
98537	activity	resumed	10	10	8	8	In 1881 , he returned from exile and resumed his activity as a religious leader in the village of Aqquzha in Bashkortostan .
98867	electorate	resume	18	18	16	16	In 1881 Ihaia Tainui who had held the electorate since 1879 resigned so that Taiaroa could resume the electorate .
101106	career	resume	8	8	5	5	In 1882 he decided to resume his monastic career as archimandrite of the Monastery of Grgeteg .
104665	schedule	resumed	6	6	4	4	In 1883 , Michigan resumed a schedule of intercollegiate football , and Prettyman played `` forward '' for the team .
105892	place	resume	41	41	39	39	In 1904 , the VFL competition consisted of eight teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
108457	work	resumed	22	22	19	19	In 1905 Kennedy-Cox , who had achieved success as a playwright with several plays on the London stage , resumed his volunteer work at the mission .
109035	part	resumed	15	15	4	4	In 1905 , she resumed service with a now re-organised Channel Fleet and was also part of the Atlantic Fleet for a time .
110103	place	resume	41	41	39	39	In 1905 , the VFL competition consisted of eight teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
111064	practice	resumed	13	13	11	11	In 1906 , Butler moved to Condon , Oregon , and resumed the practice of law .
112047	apprenticeship	resumed	5	5	3	3	In 1906 he resumed his apprenticeship and , in 1907 , completed the trade test .
112339	exile	resumed	23	23	21	21	In 1906 , he was elected to the Presidium of the RSDLP ; and shuttled between Finland and Russia , but resumed his exile in December 1907 , after the Tsarist defeat of the revolution .
114338	place	resume	41	41	39	39	In 1906 , the VFL competition consisted of eight teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
130053	work	resumed	22	22	20	20	In 1917 he served as First Lieutenant , 364th Infantry , 91st Division during World War I and in 1922 resumed his work with Flick and Paul .
131747	property	resumed	7	7	5	5	In 1917 the Commonwealth Government resumed the property for use as a military arsenal .
131881	job	resumed	19	19	17	17	In 1917 , the family fell upon hard times when the elder Fingleton lost his seat and resumed his job as a tram driver , but in 1918 contracted tuberculosis .
131958	practice	resumed	6	6	4	4	In 1917 the Germans resumed the practice of unrestricted submarine warfare , in part leading to America ' s entry into the war .
131978	work	resumed	6	6	4	4	In 1917 the group resumed its work organizing the great First Free Exhibit of Artists of All Trends at the Hermitage -LRB- 1919 -RRB- .
132480	place	resume	41	41	39	39	In 1917 , the VFL competition consisted of six teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
133064	role	resumed	18	18	15	15	In 1918 , after the end of the war , the three Household Cavalry battalions resumed their old role as cavalry , with the 4th Battalion being disbanded in February 1919 .
133794	office	resumed	10	10	8	8	In 1918 , following the armistice , he resumed his office at Meudon until 1926 when its administration merged with that of the Paris Observatory , Mouchez assuming the role of director of both institutions until his retirement in 1929 .
133979	involvement	resumed	11	11	9	9	In 1918 , he became a journalist , and resumed his involvement in politics .
134539	practice	resumed	6	6	4	4	In 1918 , he resumed private practice as a partner in Livingston and Eicher in Washington , Iowa .
134540	teaching	resumed	5	5	4	4	In 1918 , he resumed teaching at the University of Modena , then went on to teach at the law school in Siena , and finally , in Florence .
135900	union	resumed	17	17	16	16	In 1918 , Rose joined the British Army , and upon returning to America in 1920 resumed union organizing activities .
137159	place	resume	41	41	39	39	In 1918 , the VFL competition consisted of eight teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
137419	control	resumed	7	7	6	6	In 1918 , when Romanian authorities resumed control , Cristescu and many other leaders of the PSDR -LRB- Ecaterina Arbore , Constantin Popovici , Ilie Moscovici , and Constantin Titel Petrescu among them -RRB- were arrested on charges of collaboration .
138766	life	resumed	21	21	18	18	In 1919 , Granet returned to France and in June , married Marie Terrien , after which he resumed his academic life .
139255	education	resumed	27	27	25	25	In 1919 , he interrupted his studies in the Fine Arts School of Porto -LRB- Escola Superior de Belas Artes do Porto -RRB- , and resumed his education in Paris , where Cormon and B e rard were among his teachers .
139597	duty	resumed	4	4	3	3	In 1919 he resumed duty in the diocese of Cape Town as an Assistant Priest of St .
139599	career	resumed	5	5	3	3	In 1919 he resumed his career but only made three appearances before getting a clearance back to his original club Hawthorn , who competed in the Victorian Football Association .
139601	residency	resumed	5	5	3	3	In 1919 he resumed his residency at New College , Oxford , where in 1921 he earned a BA degree second class in modern history , and in 1922 , a B .
139602	work	resumed	6	6	3	3	In 1919 he resumed his scientific work as assistant professor .
139603	study	resumed	5	5	3	3	In 1919 he resumed his study as a pupil of French composer and teacher Vincent d'Indy at the Schola Cantorum .
139641	practice	resumed	10	10	7	7	In 1919 he returned to New Zealand resumed his law practice and joined an Auckland law firm in 1923 .
140338	work	resumed	10	10	7	7	In 1919 Howard returned to Australia and resumed his design work , patenting a design with 5 rotary hoe cultivator blades and an internal combustion engine in 1920 .
140447	role	resumed	7	7	4	4	In 1919 , it resumed its commercial role with Huddart Parker .
140807	business	resumed	16	16	12	12	In 1919 , McLemore moved from Houston to Hebbronville , and he resumed the newspaper publishing business in south Texas , eventually residing in Laredo .
141013	practice	resumed	10	10	8	8	In 1919 , Picard returned to Saginaw and resumed private practice .
141758	place	resume	40	40	38	38	In 1923 , the VFL competition had nine teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
145727	time	resumed	12	12	9	9	In 1924 publication as ' The Scots Magazine ' resumed , this time by the St Andrew ' s Society -LRB- Glasgow -RRB- .
147240	place	resume	41	41	39	39	In 1924 , the VFL competition consisted of nine teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
149784	office	resumed	13	13	12	12	In 1925 , he was appointed Chancellor of Germany , but Marx resumed office the following year .
151192	career	resuming	19	19	15	15	In 1925 , she won a Rockefeller scholarship and traveled extensively in the USA before resuming her Civil Service career .
152021	production	resumed	7	7	6	6	In 1925 , the merged company resumed production of glassworks on Murano and began exhibiting again at the Monza Tirennale .
152497	place	resume	41	41	39	39	In 1925 , the VFL competition consisted of twelve teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
153600	production	resumed	17	17	16	16	In 1919 the Owen Magnetic Motor Car Company occupied the old Matheson works and in 1920 resumed production of the Owen Magnetic car .
153837	growth	resume	9	9	7	7	In 1919 the state government sought to resume economic growth through the introduction of soldier-settlement in the south-west region .
153945	place	resume	41	41	39	39	In 1919 , the VFL competition consisted of nine teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
154431	duty	resuming	23	23	22	22	In 1920-21 , he commanded the armored cruiser Brooklyn -LRB- ACR-3 -RRB- , then the protected cruiser Charleston -LRB- C-22 -RRB- before resuming duty in the Office of the Chief of Naval Operations .
155092	contribution	resumed	6	6	4	4	In 1920 , Bonciu resumed his contribution to Rampa , where he published his translation of poems by Anton Wildgans .
156536	career	resumed	6	6	3	3	In 1920 he resumed his concert career , but with the advent of Jascha Heifetz , his career dwindled somewhat .
157670	practice	resumed	7	7	4	4	In 1920 , Kem resumed the general practice of law in Kansas City .
160038	place	resume	41	41	39	39	In 1920 , the VFL competition consisted of nine teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
161125	part	resumed	7	7	4	4	In 1921 , Bethell resumed the small part of Chloe , with D'Oyly Carte , and the next year also began again to play Kate .
162410	study	resume	15	15	13	13	In 1921 he retired from the Red Army and returned to Moscow to resume his study of law at the Law School at Moscow University .
164189	practice	resumed	49	49	46	46	In 1912 he was a delegate to the Republican National Convention and served as Chairman on the Committee on Expenditures in the Department of Interior for the 68th and 69th Congresses ; Committee on Expenditures in Executive Departments for the 70th and 71st Congresses ; He resumed his law practice in Rapid City , and was special assistant attorney general of South Dakota also being assigned as general counsel for the Public Utilities Commission 1939-1951 .
166698	place	resume	41	41	39	39	In 1912 , the VFL competition consisted of ten teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
166760	career	resuming	14	14	11	11	In 1912 they parted , and she returned to France , resuming her theatrical career in Paris , in , among other shows , a French translation of The Quaker Girl .
171299	land	resumed	13	13	11	11	In 1913 the Sullivan family left the area after the government resumed their land in 1910 .
171385	place	resume	41	41	39	39	In 1913 , the VFL competition consisted of ten teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
178408	training	resumed	22	22	21	21	In 1926 Lambton was replaced by Frank Butters as Lord Derby ' s trainer but remained as his racing manager and resumed training for the Earl in 1931 .
179349	production	resume	9	9	8	8	In 1926 , the brewery was able to resume production , after it had been rebuilt and new equipment had been purchased .
180346	place	resume	41	41	39	39	In 1926 , the VFL competition consisted of twelve teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
180424	design	resumed	6	6	3	3	In 1926 they resumed aircraft engine design , producing a series of inverted inline and V engines .
182595	piloting	resumed	10	10	8	8	In 1927 , he moved to Trieste and resumed test piloting , for SISA Airline .
185187	wheat	resumed	9	9	6	6	In 1927 , the Kellogg Company resumed manufacturing shredded wheat , prompting a lawsuit from the Shredded Wheat Company ; the lawsuit was settled .
185766	place	resume	41	41	39	39	In 1927 , the VFL competition consisted of twelve teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
187558	place	resume	41	41	39	39	In 1921 , the VFL competition consisted of nine teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
189350	practice	resumed	13	13	11	11	In 1922 he declined to be a candidate for re-nomination and resumed the practice of law .
192728	place	resume	41	41	39	39	In 1922 , the VFL competition consisted of nine teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
195001	practice	resumed	10	10	8	8	In 1923 , he returned to Manila and resumed his practice with old friends and classmates , establishing his own clinic in the city .
195905	post	resumed	6	6	4	4	In 1923 , Mason resumed her post at the Richmond YWCA , working there until 1932 .
196080	activity	resumed	6	6	3	3	In 1923 Orlov resumed his academic activity , becoming very productive .
198225	place	resume	41	41	39	39	In 1914 , the VFL competition consisted of ten teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
199493	practice	resumed	11	11	9	9	In 1915 , Gamble moved to Sioux Falls and resumed the practice of law .
202308	place	resume	41	41	39	39	In 1915 , the VFL competition consisted of nine teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
204102	spelling	resumed	6	6	3	3	In 1916 he resumed the former spelling of the surname Bowyer-Smyth in lieu of Bowyer-Smijth .
205896	plan	resumed	9	9	5	5	In 1916 , the government resumed the delayed telephone-expansion plan , adding 75 , 000 subscribers and 326 , 000 kilometers of new toll lines .
206346	place	resume	41	41	39	39	In 1916 , the VFL competition consisted of four teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
207558	play	resume	22	22	21	21	In 1917 FC merged with SC Sparta Bremerhaven to become Bremerhaven-Lehe SC Sparta until , in 1919 , VfB left to resume play as a separate team .
207681	warfare	resume	9	9	5	5	In 1917 Germany decided to resume full unrestricted submarine warfare .
210544	post	resumed	5	5	3	3	In 1928 he resumed his post as a military attach e , this time in Berlin .
213796	place	resume	41	41	39	39	In 1928 , the VFL competition consisted of twelve teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
216296	publication	resumed	33	33	32	32	In 1929 , he republished Plumb and Sc a ntei galbene in a single edition , entitled Poezii and produced by Editura Ancora ; soon after , the dormant review Orizonturi noi resumed publication under his direction .
218218	billing	resuming	18	18	11	11	In 1929 , Stokes and Sane recorded again for Paramount , resuming their ' Beale Street Sheiks ' billing for a few cuts .
220926	practice	resuming	15	15	13	13	In 1910 , he moved to Oklahoma City , Oklahoma , once again resuming his practice .
223656	chair	resume	31	31	29	29	In 1910 , the university charter of the college was granted and he agreed to accept a vice-chancellorship on a temporary basis , with the understanding that he would resume the chair of his department .
223675	place	resume	40	40	38	38	In 1910 , the VFL competition comprised ten teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
225658	practice	resumed	14	14	12	12	In 1911 , he moved to The Dalles , Oregon , and resumed the practice of law .
225780	practice	resumed	6	6	3	3	In 1911 he resumed private law practice in Medford , Oregon .
228225	place	resume	41	41	39	39	In 1911 , the VFL competition consisted of ten teams of 18 on-the-field players each , with no `` reserves '' , although any of the 18 players who had left the playing field for any reason could later resume their place on the field at any time during the match .
231491	career	resumed	19	19	17	17	In 1945 , after a period of practice to regain his physical skills , Andr e Navarra resumed his career .
232053	production	resumed	5	5	4	4	In 1945 , AWE resumed production of the pre-war BMW R35 motorcycle .
232576	passion	resume	23	23	21	21	In 1945 , Ferenc Marki returned to Szeged after his mother died to manage the family paprika business , and to resume his passion of teaching fencing .
233669	education	resumed	5	5	3	3	In 1945 he resumed his education at Trinity College , Cambridge , and passed the bar examination to become a lawyer , but he never practiced ; instead he entered the hotel and restaurant business .
233670	post	resumed	6	6	3	3	In 1945 he resumed his Royal post as Deputy Surveyor , then under Anthony Blunt .
234413	practice	resumed	14	14	11	11	In 1945 , his World War II service concluded , Hunter resumed his private practice in Shreveport and was elected three years later to the legislature .
234455	curatorship	resumed	6	6	4	4	In 1945 , Hutchinson resumed the curatorship of Knossos , but only for a relatively short period .
235224	dollar	resumed	28	28	6	6	In 1945 , paper money production resumed essentially unaltered from before the war , with the government issuing notes of 1 , 5 and 10 cents and 1 dollar , and the three banks issuing notes of 5 , 10 , 50 , 100 and 500 dollars .
235604	career	resume	15	15	12	12	In 1945 Shepard was back in the United States and hoping to resume his pitching career .
236021	control	resumed	16	16	15	15	In 1945 , the Australian Army took over occupation from the Americans , and Australia resumed control of Bougainville and Papua New Guinea , which became a United Nations trusteeship .
236082	control	resumed	6	6	5	5	In 1945 , the British resumed control with the end of World War II .
236969	operation	resumed	6	6	4	4	In 1945 the school resumed its operation and opened a branch in Wan Chai , which became Precious Blood Secondary School in 1946 .
236997	function	resumed	10	10	7	7	In 1945 , the Sheffield Scientific School resumed its original function of graduate level instruction in science .
237564	title	resumed	6	6	4	4	In 1945 War Commentary resumed the title of Freedom .
237641	control	resumed	11	11	10	10	In 1945 , when World War II ended , Britain resumed control again , but Malaya ' s independence movement had matured and organized itself in an alliance under Tunku Abdul Rahman .
238418	play	resumed	7	7	6	6	In 1946 , as the WIL resumed play , Yakima again fielded a team , this time named the Stars .
238744	design	resumed	10	10	8	8	In 1946 CASA re-established the Projects Office and resumed the design of aircraft based on the firm ' s proprietary technology .
239183	work	resumed	7	7	4	4	In 1946 , Filbinger resumed his academic work at the university of Freiburg , subscribing to Walter Eucken ' s ordoliberalism , and settled down as lawyer .
240264	role	resumed	19	19	17	17	In 1946 , he moved the headquarters of the bank back to Hong Kong and the bank resumed its role as the central bank in Hong Kong .
240288	career	resumed	11	11	8	8	In 1946 he moved to Los Angeles and resumed his radio career .
240497	course	resumed	6	6	4	4	In 1946 , he resumed his course in RMIT University , but he left for Melbourne University to do the Atlier course .
240498	directorship	resumed	5	5	3	3	In 1946 he resumed the directorship of the British Institute , whose premises and `` magnificent library '' had survived the war intact .
240520	partnership	resumed	11	11	9	9	In 1946 , he returned to civilian life and resumed his partnership with the diocese of London , restoring several organs damaged during the war .
240546	career	resumed	13	13	10	10	In 1946 he returned to New Zealand , where he resumed his academic career , and lectured in zoology at Victoria University of Wellington .
240562	editorship	resumed	10	10	8	8	In 1946 , he returned to Shanghai and resumed his editorship at Kaiming Press .
240564	job	resume	10	10	7	7	In 1946 he returned to Sudan to resume his teaching job at Bakht Arrida .
241084	position	resumed	20	20	17	17	In 1946 he was invited back to England , to Sadler ' s Wells , where he resumed his regular position in the company , also making occasional guest appearances at Covent Garden .
243035	career	resuming	36	36	33	33	In 1943-44 he was a Staff Captain , HQ Eastern Command , and with a promotion to Major was Deputy Assistant Military Secretary at the War Office from 1944 to 1946 , before resuming his legal career .
243132	work	resumed	21	21	19	19	In 1943 , after breaking through the enemy blockade Tavricheskaya Art School became the first art schools of Leningrad resumed its work .
243509	production	resumed	6	6	5	5	In 1943 at the plant resumed production of steam locomotives and diesel engines .
244304	work	resumed	18	18	16	16	In 1943 he became the dean of the Physics Faculty of Belarusian State University , which resumed its work near the Skhodnia railroad station outside Moscow while Belarus was still under occupation .
244866	practice	resumed	5	5	3	3	In 1943 he resumed the practice of law in both Washington , D .
246525	life	resumed	12	12	8	8	In 1943 , she returned to Moscow and resumed her busy harpist life .
247685	function	resumed	11	11	9	9	In 1943 the two institutions were suspended , which resumed their function in May 1944 at the barracks of Pico Lecce as a Special Commando Royal Military Academy .
248708	life	resume	21	21	19	19	In 1944 , as signs indicated the war would be ending soon , and citizens would be able to resume normal life again , league owners decided to start the PCHL back up again .
249342	publication	resumed	19	19	18	18	In 1944 , following the re-establishment of Soviet control over Riga and most of Latvia , the newspaper resumed publication in Riga under the name Sovetskaya Latviya .
250194	command	resumed	5	5	4	4	In 1944 , he resumed command of the 4th Canadian Brigade and took part in the Battle of Normandy where he was wounded .
250920	residence	resume	14	14	12	12	In 1944 , Idris returned from exile in Cairo but declined to resume permanent residence in Cyrenaica until the removal in 1947 of some aspects of foreign control .
250921	residence	resume	14	14	12	12	In 1944 , Idris returned from exile in Cairo but declined to resume permanent residence in Cyrenaica until the removal of some aspects of foreign control in 1947 .
254035	employment	resumed	5	5	4	4	In 1948 , having resumed employment as a plumber , he was offered a place in an emergency Teachers ' Training College .
255013	teaching	resumed	5	5	4	4	In 1948 , he resumed teaching at the University of Bucharest .
256133	production	resume	7	7	6	6	In 1948 it was proposed to resume production , but lack of capacity and data about the aircraft meant that the project was eventually abandoned .
256501	career	resumed	5	5	3	3	In 1948 Manganas resumed a career of banditry in the Olympia region .
257500	profession	resumed	6	6	4	4	In 1948 , Smith resumed his profession as a writer and teacher at the University of Syracuse until his retirement in 1959 .
258913	operation	resumed	7	7	5	5	In 1948 , the School resumed its operation after the war with 83 pupils .
260062	work	resumed	15	15	13	13	In 1949 , after World War II , Hess returned to Yale and resumed his work , along with postdoctoral fellow Dr .
261963	career	resumed	11	11	8	8	In 1949 he moved back to Hollywood and resumed his film career .
262219	career	resumed	6	6	3	3	In 1949 he resumed his business career , first as Managing Director of A .
262235	work	resumed	9	9	7	7	In 1949 he returned to Cologne and resumed his work , producing many paintings of horses shortly before adopting an abstract style in 1957 .
264252	composition	resumed	4	4	3	3	In 1946 Lloyd resumed composition and wrote two symphonies and the opera John Socman , the last commissioned for the 1951 Festival of Britain .
264314	position	resumed	24	24	20	20	In 1946 , Major Claude McGrath , who had been head coach from 1933-1942 , returned from military service and resumed the head coaching position .
265732	operation	resumed	9	9	7	7	In 1946 , the Chicago Night Express resumed independent operation from Willard to Chicago .
265794	operation	resumed	6	6	5	5	In 1946 , the college resumed operation as a separate entity .
265801	publishing	resumed	6	6	5	5	In 1946 , the Collegian resumed publishing , maintaining an anti-colonialist perspective .
266336	Government	resume	22	22	20	20	In 1946 , the National Convention dispatched the London Delegation to seek guarantees of continued assistance if Newfoundland were to resume Responsible Government .
266870	operation	resumed	10	10	8	8	In 1946 , the West Virginia Night Express resumed independent operation from Willard to Chicago .
267094	production	resumed	4	4	3	3	In 1946 Victoria resumed production with the 38 cc FM 38 bicycle engine .
267309	collaboration	resume	19	19	17	17	In 1946 , with the war ended , he was able to take this up and to resume his collaboration with Hodgkin on understanding how nerves transmit signals .
267454	career	resumed	5	5	3	3	In 1947-67 he resumed his career as an artist and freelance journalist .
269014	production	resumed	6	6	5	5	In 1947 , Hal Roach resumed production for theaters , with former Harold Lloyd co-star Bebe Daniels as an associate producer .
270084	leadership	resumed	5	5	3	3	In 1947 he resumed the leadership of the Gorsedd .
271634	presidency	resumed	6	6	4	4	In 1947 , Milton resumed the presidency of New Mexico State University .
