30132911	simulcast	resuming	10	10	8	8	Fort Wayne switched to an oldies format , resuming their simulcast after three years of separate programming ; WGL had been an adult standards station , while WGL-FM programmed adult contemporary .
30864065	practice	resuming	20	20	18	18	He attended the Philadelphia College -LRB- now the University of Pennsylvania -RRB- , and graduated in 1760 before resuming the practice of law in Cambridge , Maryland .
30926230	campaign	resume	18	18	16	16	Haakon over-wintered at the Bishop ' s Palace in Kirkwall , Orkney , with plans to resume his campaign the next year .
31498201	dance	resuming	14	14	12	12	Halfway through , he takes a seat and drinks some Drench before resuming the dance .
31640974	practice	resumed	4	4	2	2	He again resumed the practice of law in New Orleans , Louisiana .
31706273	practice	resumed	12	12	10	10	Hare settled in Sherman , Texas , in 1865 and resumed the practice of law .
31712374	practice	resumed	8	8	6	6	Harlan returned to Dayton where he resumed the practice of law .
33069352	war	resumed	4	4	1	1	Kagame resumed the civil war , and ended the genocide with a military victory .
33298990	interaction	resume	33	33	31	31	It is not until after the Dilkes move to Westminster that spring , leaving the Brawne family six months half rent in their home neighboring Brown , that Fanny and Keats resume their interaction and fall deeply in love .
35314665	government	resumed	8	8	6	6	King Oscar , who again had resumed the government , made use of his constitutional right to veto the bill on May 27 , and according to plan , the Norwegian ministry tendered their resignation .
35860695	practice	resuming	40	40	37	37	He was returned to the military as a Lieutenant in the JAG Corps from 1950 to 1952 , and was thereafter a state ' s attorney of Turner County , South Dakota from 1952 to 1954 , resuming his private practice in Parker from 1954 to 1957 , and then in Canton , South Dakota until 1967 .
36216774	war	resumed	20	20	18	18	He was released nine years afterwards against a ransom of about half a million e cus , and resumed the war against the Montforts .
36699276	attack	resume	11	11	9	9	His dauntless courage and heroism inspired his platoon to resume the attack and to penetrate the enemy defensive position .
36780305	education	resume	34	34	32	32	His mother wanted him to go to university , and then either into the City or the Civil Service , but she agreed to his request with the proviso that he would resume his education later .
37197395	career	resume	8	8	6	6	Keith Windon did manage to briefly resume his career after the war , touring to New Zealand with the 1946 Wallabies where his career ended .
37329936	control	resuming	25	25	24	24	Later in April , Sloan sought to resolve the differences of opinion with a position paper that he hoped would set up conditions for resuming control of Opel that would put at rest the doubts of GM ' s more conservative financial minds .
39561835	practice	resumed	3	3	1	1	Maybury resumed the practice of law in Detroit .
39935056	role	resumed	4	4	2	2	Mary Baddeley resumed her role as housekeeper , which he appreciated in part because of her excellent managerial skills .
41808470	presidency	resumed	3	3	1	1	Miramon resumed the presidency on August 15 .
42530170	activity	resumed	5	5	2	2	The band resumed their touring activity in September 2011 .
43504352	debate	resume	6	6	1	1	Please resume a new , fresh debate below the closed off section .
43662524	pursuit	resumed	20	20	18	18	Smith ' s 10th Division and Stevenson ' s Brigade of McPherson ' s XVII Corp , McClernand resumed the pursuit .
43738323	role	resumed	9	9	7	7	Since the early 1990s however , they resumed their role as the primary riot control units of the Police .
44205642	career	resumed	4	4	1	1	Slenczynska resumed her concert career establishing herself as a well-known pianist .
46693874	work	resume	26	26	23	23	Returning to Saipan on 3 March 1945 , Bering Strait spent the next six days in a shipyard availability before setting out to resume her lifeguard work on 9 March .
49267545	war	resumed	9	9	6	6	Once his block expired , he resumed the edit war .
49377668	career	resuming	43	43	40	40	October 2001 -RRB- was an Australian pop singer who had success with a number of Top 40 hits in Australia in the 1960s , then success internationally as a member of the New Seekers in the early 1970s , before resuming a solo career in 1973 .
49886205	role	resumed	11	11	7	7	On 1 January 1934 , the destroyer resumed a more active role with the Fleet when she began a year of duty with the Scouting Force Training Squadron .
50700471	profession	resumed	3	3	1	1	Nolan resumed his profession as a lecturer .
51740741	career	resume	12	12	8	8	On leaving prison Creech Jones was unable to resume a civil service career , and instead did research on prisons for the Labour Research Department , a trade union-funded body -LRB- it did not have any formal connections with the Labour Party -RRB- .
53287246	career	resume	25	25	22	22	Scalabrine described the job as `` a trial run '' , and said there was a `` small possibility '' he would resume his playing career overseas in 2013 .
53389845	debate	resume	17	17	15	15	Sankara was then given a month to research certain aspects of sex-love sciences and then resume the debate .
53492704	command	resumed	3	3	1	1	Salcedo resumed his command on December 15 .
53877395	relationship	resumes	4	4	1	1	She resumes her previous relationship with Josh , later becoming engaged .
53909058	position	resumed	12	12	10	10	She paid off for a long refit in 1873 and resumed her position in 1875 when she rejoined the Channel Fleet .
54694882	work	resume	18	18	16	16	She makes contact with Krycek at the behest of The Smoking Man , who wishes to resume the work of the now-eradicated Syndicate .
58342357	internment	resumed	22	22	20	20	The French were accordingly warned that the auxiliary cruiser would be sunk or captured unless she returned to port and resumed her internment .
60746425	apprenticeship	resumed	4	4	2	2	Subsequently he resumed his apprenticeship and attended the University of Sydney ; he was registered as a pharmacist in 1913 .
61206915	mass-changing	resume	22	22	20	20	The correct thing for him to do would be to launch a community discussion about the issue , and only resume his mass-changing of date formats if a consensus is formed that supports what he is doing .
62024830	work	resume	16	16	14	14	Superior of the Jesuit Mission in Mindanao , the Sisters returned to Zamboanga to resume their work in the school and in the parish as catechists .
62056570	relationship	resumed	3	3	1	1	Superboy resumed his relationship with Tana , just before Roxy revealed to him during the Final Night that she had always loved him .
63973018	journey	resumed	16	16	14	14	The ferry stopped at Garden Island to pick up dock workers , and then resumed its journey on a course that would have taken it just north of the lighthouse near Shark Island .
64950924	POV-pushing	resumed	6	6	3	3	Today , Gazifikator resumed his Armenian POV-pushing with this edit .
66921438	name	resumed	24	24	21	21	The Ministry of Transport absorbed the Ministry of Shipping and was renamed the Ministry of War Transport in 1941 , but resumed its previous name at the end of the war .
68168546	role	resuming	18	18	16	16	The party returns to their normal lives with Jude joining a Spyrite research team , Milla resuming her role as Maxwell , and Gaius uniting Rieze Maxia as a single country .
69366360	break	resumed	8	8	36	36	Therefore , regular season schedule had a month break after June 13 games during 2010 FIFA World Cup , first World Cup break as J2 since the 2002 events held in Japan , then the season resumed from July 17 .
75863141	role	resumed	10	10	8	8	With the appointment of Brian Horton , he resumed the role of Director of Development .
76550898	romance	resuming	22	22	20	20	When Malcolm ' s old love , singer Callie Rogers , arrived in town , Liv was convinced they were resuming their romance .
76722117	career	resume	11	11	6	6	While he recovered well enough to resume his singing and recording career , his health began to decline afterward and in 1926 , Collins retired , relocating to Florida with his wife .
