sentence_id	n	v	n_first_index	n_last_index	v_first_index	v_last_index	sentence_text
10123981	article	mind	4	4	2	2	Comment Never mind this article , moreover I have beaten my brain out repeatedly trying to figure out whether the USACE parented the combat engineer branch of the army -LRB- none of its material mentions combat engineer tasks , only dams etc -RRB- and if not , when did they split and under what circumstances .
10124328	disease	mind	12	12	10	10	Comment No ghits for von Aachen or Strauss , never mind the disease .
10135547	List	mind	6	6	5	5	Comment - This brings to mind List of movies considered the worst ever .
10219169	business	mind	10	10	7	7	Contrary to popular belief , WikiDragons typically mind their own business and do not pay much attention to other creatures .
10542669	business	mind	51	51	48	48	He said , `` when it comes to the inappropriate actions the government takes , businessmen do not have the courage or capacity to go against them ; second , they lack the social responsibility to care for the whole world and what they do is to ' mind their own business .
10580551	quality	mind	7	7	5	5	He says he do not mind the quality of the page .
10744818	business	mind	14	14	11	11	He was engaged on the talk page and kindly told to mind his own business .
10826692	business	mind	6	6	4	4	He told her to mind her business , but she refused .
10828757	light	mind	17	17	15	15	He told the people it was their day of visitation , and desired them to mind the light within them , the light of Christ , his testimony for which he was going to seal with his blood .
11108513	business	mind	7	7	4	4	He tells her to mind her own business but she later visits Tommy only to find he has been admitted to hospital .
11282591	business	mind	19	19	16	16	He reverted this , and replied to an editor who attempted to reinstate it , `` mind your own business , nutjob '' Though his AfDing has not really subsided since March , the recent escalation and mass-removal edit-war at List of big-bust models and performers coincided with the deletion and failed deletion review of Kerry Marie , an article Epbr123 strongly defended .
11348050	guestbook	mind	9	9	15	15	He removed my signature and comment from his userpage guestbook , which I would not mind , but he called it `` garbage '' on my talk page and removed it saying it was vandalism , and added it to the number of times his page has been vandalized .
11427039	redirect	mind	12	12	10	10	As for the rest , delete or I would not mind a redirect without merge , as they are nn survivor articles which had very few sentences written and has no way of being expanded .
11449173	BLP	mind	28	28	26	26	As far as I can tell , a source like that should not be used to support any statement of objective fact in Wikipedia , never mind a BLP .
11456219	way	mind	14	14	12	12	As far as table-at-the-side versus section-at-the-bottom is concerned , I do not mind either way .
11496893	death	mind	43	43	41	41	As he wrote in The Monsters and the Critics , Tolkien was inspired by the apocalyptical Norse legend of Ragnar o k where the gods are doomed in their final battle for the world but they and their allies do not mind their death .
11557683	way	mind	1	1	7	7	Any way , what I have in mind is Derivatives on top with 2 columns and then Integrals on the bottom half with 2 columns .
11645683	Im	mind	6	6	5	5	Also if you do not mind Im going to strike through your recommendations as I deal with them .
11645965	guest	mind	17	17	14	14	Also , if you live near home , ask your Mom if she would mind one more guest .
11724054	christianity	mind	18	18	14	14	But , if you want to attack some of it , I wo not mind -LRB- particularly the christianity one .
11824455	business	mind	15	15	12	12	But , Emma is rude to Holly J and tells her to mind her own business .
11826879	article	mind	9	9	7	7	But even still , I would not mind this article if not for the fact that it made absolutely no sense .
11827454	side	mind	18	18	16	16	But even though he is very perverted , nobody , even the girls , seem to mind this side of him .
11831708	form	mind	44	44	41	41	But , being concerned with human forms -LRB- at least in Schopenhauer ' s day -RRB- and human emotions , these art forms were inferior to music , which being a direct manifestation of will , was to Schopenhauer ' s mind the highest form of art .
11838977	right	mind	8	8	7	7	Butch Wynegar and Butch Buchholz come to mind right off the bat .
11842071	loss	mind	6	6	4	4	But DelGiorno did not mind the loss of permanent employment and it had little effect on his lifestyle .
11877511	job	mind	46	46	43	43	But when the mare she ' s responsible for goes into labour , Montgomery ' s not pleased to discover that she ' s been sired by a gypsy pony and Matt is the person whose been taking his stable girl ' s mind off the job .
11901708	money	mind	31	31	26	26	But the real lure is Kay Kay ' s full bodied portrayal of the trigger-happy cop who is wedded to his duty , yet does not mind a bit of black money .
11916442	jigsaw	mind	5	5	4	4	But Webb did not mind jigsaw cutting at all .
11920249	o	mind	5	5	3	3	But whit I mind best o ' was the wee wally dug .
11927570	icon	mind	9	9	6	6	But you do not seem to mind the Dislike icon .
11932249	flaw	mind	25	25	22	22	But there must surely be all sorts of bacteria which could contaminate water without affecting its ability to support earwax , never mind the obvious flaw that however pure your water was to begin with , it ' s now got earwax in !
11967284	read	mind	5	5	4	4	But I can not mind read .
11970249	way	mind	6	6	4	4	But I do not mind either way .
11970907	anything	mind	6	6	4	4	But i do not mind editing anything .
11992968	store	mind	22	22	20	20	By 1918 , he took off for 5 years and let his children , Elsie , Frank , and Howard mind the store .
12085247	head	mind	7	7	5	5	Because these covers bring to mind the head of coal shovels when inverted , the name shovelhead was a natural progression .
12155557	language	mind	5	5	3	3	Be civil and mind your language , such outrageous accusations are not taken lightly .
12208929	advice	mind	6	6	4	4	But I would not mind some advice .
12251933	template	mind	26	26	24	24	But on the template talk page , where he made the comments after doing so on my talkpage , he did not seem to mind the template minus the images .
12254785	fact	mind	23	23	21	21	But Peacemaker is but new around these parts - and even if he were not - I think I do not mind the fact that he does not give a damn about that sort of thing .
12256449	piece	mind	12	12	9	9	But , please , believe that I do not mind this particular piece of information never showing up -LRB- I have seen much worse , and I trust this process of rejection and dispute be the hallmark of a community project -RRB- .
12272265	language	mind	20	20	18	18	But sometimes this young man might be too reckless in communicating with other contributors -LRB- maybe he should mind his language every now and then -RRB- .
12281662	material	mind	10	10	8	8	But that does not mean that they actually mind their material being re-used as a non-commercial public good .
12371916	sport	mind	22	22	18	18	British University sports teams are rarely notable even within their own institution in mainstream British sports -LRB- never mind a niche interest sport such as American Football in the UK -RRB- .
12371918	afield	mind	14	14	12	12	British University sports teams are rarely notable on their own campus never mind further afield .
12371920	world	mind	16	16	13	13	British university sports teams are rarely notable within their own institution , never mind the wider world .
12431864	singing	mind	40	40	19	19	Bugs is stranded in a barrel in the middle of the ocean , but he does not seem to mind - he ' s reading Esquire magazine -LRB- considered an `` adults only '' magazine at that time -RRB- and singing the song `` Down Where the Trade Winds Play '' -LRB- a song made popular by Bing Crosby -RRB- .
12526266	argument	mind	4	4	2	2	Brings to mind the argument that anti-spam measures are a plot of the Lumber Cartel , who want to eliminate the competition for paper advertisements .
12548753	ll	mind	9	9	5	5	If you guys do not mind , I ' ll be going out now .
12557329	bugger	mind	17	17	13	13	If you are talking to me as a fellow Member of Parliament , mind your business and bugger off .
12580015	commute	mind	7	7	4	4	If you do not mind a long commute .
12580016	book	mind	8	8	4	4	If you do not mind a rather old book , start with How to Lie with Statistics by Darrell Huff .
12580017	conversion	mind	7	7	4	4	If you do not mind a two-step conversion , one of the tools of choice for this sort of thing is -LSB- -LSB- netpbm -RSB- -RSB- .
12580030	ll	mind	8	8	4	4	If you do not mind , I ' ll pass it by you before posting it .
12580032	m	mind	8	8	4	4	If you do not mind , I ' m going to abbridge some of the links you have provided above as just sumply `` diff '' ; this is generally the format we use in ANI discussions .
12580053	input	mind	6	6	4	4	If you do not mind my input , I ' ve eaten at the Symposium and it ' s quite excellent .
12580062	opinion	mind	7	7	4	4	If you do not mind some pure opinion , the Civil War thing was poorly executed and badly written .
12580065	state	mind	6	6	4	4	If you do not mind this state of things , please state it clearly .
12585064	money	mind	11	11	9	9	If you ' re using Windows and do not mind spending money , -LSB- -LSB- Adobe -RSB- -RSB- has a couple of well-regarded video editors , a low end version called Premiere Elements , and the full-featured but more expensive Premiere .
12597883	essay	mind	8	8	12	12	I know several of you know exactly which essay I have in mind , however , please lets keep this general , because my interest in this topic goes beyond any one essay .
12623386	m	mind	9	9	5	5	I hope you do not mind but I ' m going to call this the `` Influence of a Frozen Beef Pie '' .
12623420	focus	mind	7	7	5	5	I hope you do not mind my focus on minute details here ; as a former resident of the PGH area for a few years , I thought I ' d lend a more thorough review than usual .
12623421	frankness	mind	7	7	5	5	I hope you do not mind my frankness , but I do not think it does a very good job of summarizing the argument .
12623423	style	mind	9	9	5	5	I hope you do not mind my perhaps breezy style here .
12623431	change	mind	7	7	5	5	I hope you do not mind this change to your post .
12623433	review	mind	8	8	5	5	I hope you do not mind yet another review .
12625261	vandalism	mind	8	8	5	5	I hope you wo not mind a little vandalism '' - - it was not vandalism , it was clearly a joke .
12625262	work	mind	8	8	5	5	I hope you wo not mind the extra work .
12633102	top	mind	19	19	16	16	I know , from both personal experience and from reliable research -LRB- Ilona Leki comes to mind off the top of my head -RRB- that the perspective is common across other parts of Asia .
12690003	business	mind	29	29	26	26	If you overhear someone saying they are going to rob a bank , next you see them buying a gun and a mask , you could mind your own business , after all they might just be going to a fancy dress party , or you could alert the cops , which is probably how most tips are received .
12691103	business	mind	18	18	15	15	If you prefer secular slogans , anything which encourages these bigots to go away and mind their own business would be good ; be careful not to include anything which could be construed as hate speech , though .
12694278	inability	mind	18	18	13	13	If you ' re a fan of online shooters , but do not mind the clunky menus or inability to easily play with friends , this is the game for you .
12703625	fight	mind	13	13	7	7	If we ' re behind then never mind we ' ll fight and fight and win .
12711289	business	mind	28	28	25	25	If you use it to protect the weak , then you might get respect , but you might also be told to butt out and mind your own business .
12720426	banner	mind	24	24	22	22	If you want to have a reasoned conversation about my editing my talk page would be a good place to start -LRB- mind the banner at the top though -RRB- .
12743134	loss	mind	13	13	9	9	If you like retro things , and do not mind some noise and loss of efficiency , you could use a 110V DC motor to drive an alternator to produce the frequency or frequencies and voltage or voltages you desire to operate your equipment .
12781643	bite	mind	27	27	23	23	If you wish to catch it , it is legal to keep it , and you can handle it if you do not mind an occasional bee-sting-bad bite .
12801788	input	mind	19	19	17	17	I have a thick skin , so if I am out of line , I do not mind any input .
12814084	feedback	mind	20	20	18	18	I have alerted the author , who states that , the authors of the original quotes do not mind their feedback being printed .
12895813	statement	mind	30	30	28	28	I have seen many cases like this - - often pointing to irrelevant or random sources which have nothing to do with the subject at hand , never mind the statement to be supported .
12915965	editing	mind	33	33	30	30	I have told you plenty of times -LRB- you could say warn -RRB- on the talk page on other sections that you should EDIT sections instead of deleting it -LRB- mind the selective editing -RRB- .
12968843	business	mind	11	11	8	8	I hate it when games do not just mind their own business .
12971456	business	mind	9	9	6	6	I have a better alternative ; mind your own business .
13005189	pair	mind	20	20	17	17	I ' m trying to separate the content dispute from the personal attacks , and would not mind an extra pair of eyeballs .
13006127	safety	mind	18	18	16	16	I ' m unaware of any case where the harm done to the morale -LRB- never mind the safety -RRB- of victims by linking to sites that engage habitually in outing editors is outweighed by some comparable benefit to the encyclopaedia .
13049281	rest	mind	28	28	26	26	I myself can not name any anchors in Providence RI , or Manchester NH , or in any of the other surrounding media markets , never mind the rest of the country .
13101542	restriction	mind	28	28	26	26	I mean I followed my restriction , he did as he pleased and now he continues to edit exactly as before , while I have to mind the restriction for another 10 months .
13105961	quality	mind	28	28	25	25	I ' m also very unimpressed by this editor ' s persistent arguing that an embarrassing nickname should be included in a BLP , never mind the dubious quality of sources .
13129820	assistance	mind	15	15	13	13	I ' m a bit out of my depth now and would not mind some assistance from a user with more experience in this area .
13159245	business	mind	22	22	19	19	I grew up in New York City and in the 1960's-70 ' s we commonly used the phrase `` mind your BI business '' to say `` mind your own business .
13159245	business	mind	30	30	27	27	I grew up in New York City and in the 1960's-70 ' s we commonly used the phrase `` mind your BI business '' to say `` mind your own business .
13160578	hominem	mind	18	18	14	14	I guess an editor here then needs to consider motive but this is essentially mind reading and ad hominem .
