40965454	leisure	afford	21	21	19	19	Middle-class individuals in general value expanding one ' s horizon , partially because they are more educated and can afford greater leisure and travels .
43103497	defense	afford	13	13	11	11	The absence of `` malice '' in the publisher does not afford a defense .
43169647	access	afforded	19	19	17	17	The ADF assisted in this case in which the Supreme Court ruled that religious clubs must be afforded equal access to school facilities .
44711166	service	afford	11	11	8	8	I would imagine libraries would be able to afford a subscription service to Wikipedia .
45127940	degree	afforded	14	14	11	11	The change in terminology reflects the fact that these divisions are afforded a larger degree of autonomy than before , with each state having its own constitution .
45431368	status	afforded	7	7	4	4	Mount Mantalingajan is already afforded Protected Area status and there is local interest in having it recognised as a UNESCO World Heritage Site .
46526758	fine	afford	10	10	8	8	Pitt was already very wealthy and could easily afford the fine .
47112627	discretion	afforded	22	22	18	18	Recognizing that juries in capital cases found discretion in sentencing desirable , Tennessee , Alabama , and Louisiana afforded their juries this discretion in the 1840s .
47153274	view	afford	22	22	19	19	Realizing that this notion alone was not quite sufficient to carry a play , Egri broadened his vision to afford a comprehensive view of the world ' s front page .
47624660	fee	afford	17	17	15	15	Q said he dropped some quotes because he -LRB- or the publisher -RRB- could not afford the fee .
49580933	view	affording	16	16	13	13	Now the downtown area borders a park -LRB- Niagara Falls State Park -RRB- affording a close-up view of the American , Horseshoe and Bridal Veil Falls .
49627862	lawyer	afford	25	25	23	23	Now , for more than one hundred years , the Legal Aid Society of Cleveland has provided legal services to those unable to afford a lawyer .
50464443	proof	afforded	5	5	3	3	Nothing could have afforded better proof of patriotic zeal than Mr .
51114547	standard	afford	17	17	14	14	Nationalist stage -LRB- 1873 - 1903 -RRB- During these years , Filipinos who could afford the European standard of living began to send their children to Spain for education .
51517347	camouflage	affording	15	15	12	12	Opheodrys aestivus is bright green above and has a yellowish belly , affording it excellent camouflage in green vegetation .
53041412	immunity	affords	24	24	21	21	Sabreclaw inherited his father ' s healing factor , which rapidly regenerates damaged or destroyed areas of his cellular structure and affords him virtual immunity to poisons and most drugs , as well as enhanced resistance to diseases .
53608417	application	afford	40	40	38	38	Rosenberg said that upon graduating in 1972 from Case Western Reserve University , he found another passion , poker , and subsequently gambled away most of the money his parents sent him , leaving him only able to afford one application , to the Yale School of Drama .
55093118	lifestyle	afford	30	30	26	26	The show ' s premise involves a Chicago detective taking a South Florida job with the Florida Department of Law Enforcement , which he believes will afford a more relaxing lifestyle , but he finds things are more complicated than he imagined .
55536361	setting	afford	35	35	28	28	The study of palla has led many to suggest that the first tennis courts were made by those who wanted to play the street game , but could afford a more private and much cleaner setting .
55965297	site	affording	20	20	16	16	There is absolutely no waste of land , and scarce a quarter of a section not affording an admirable building site .
57498647	point	afforded	18	18	14	14	The command post was situated in a central location , often on terrain which afforded it a vantage point overlooking the ambush site .
58235475	headstone	afford	9	9	7	7	The families of the men could not afford a headstone although , a century later , a memorial was raised to commemorate their actions .
58722976	mass	afford	8	8	4	4	The committee could not afford such a large mass of granite , though it was considered .
59885420	opportunity	afforded	8	8	6	6	Students who participate in Chorus are afforded the opportunity to sing and perform in an environment that will promote student success .
60035771	protection	afforded	21	21	19	19	That being said , I still have a lot of trouble coming to the conclusion that 23 would be afforded copyright protection .
60369278	power	affords	26	26	24	24	TFI members believe that referring by name to spirit helpers when calling on their help , or demons when rebuking or cursing them , affords greater power to their prayers .
61646133	head	affords	14	14	10	10	The drop in elevation from the intake to the turbine affords a maximum hydraulic head of .
61846713	transportation	affords	12	12	11	11	The dam ' s navigation lock is long , wide and affords transportation on the Paran a and Tiet e Rivers .
62179312	supply	affords	15	15	12	12	The club is composed of anglers of all levels of ability which affords an ample supply of `` seasoned pros '' to assist newcomers .
62742486	protection	affords	6	6	3	3	The Russian Government affords the same protection to the Jews that it does to any other of its citizens , and when a riot occurs and Jews are attacked the officials immediately take steps to apprehend those who began the riot , and visit severe punishement upon them .
62785610	freedom	afford	6	6	3	3	These positions usually afford more intellectual freedom and give the researcher more latitude in the direction and content of the research .
63206009	language	afforded	14	14	12	12	These concepts that flipped the Augustinian tradition upside-down laid the groundwork and afforded the language that would enable Christians to persecute the Jews for the purpose of conversion .
64159232	luxury	afford	31	31	28	28	The financial burden of developing the Lavi were such that the Governor of the Bank of Israel , Michael Bruno , publicly stated that Israel could not realistically afford the `` luxury of producing fighter-aircraft '' and would harm economic growth .
65451890	time	afford	20	20	19	19	They force an enemy to land forty miles below the city to attack it by land , and thus afford time for the arrival of succors -LSB- .
65634080	opportunity	afforded	4	4	1	1	This afforded him the opportunity to take part in a series of shows performed in Portugal and Spain .
65634086	opportunity	afforded	4	4	1	1	This afforded Mendonca the opportunity to experiment with sampling and sequencing technologies .
65702982	opportunity	afford	5	5	3	3	This could possibly afford an opportunity for soldiers to approach to a range where grenades could be used effectively .
66608690	advantage	afford	3	3	1	1	They afford the advantage of allowing editors to organize their efforts around a topic without having to expend time and energy organizing and duplicating the overall structure , style , and guidelines for a descendant WikiProject which would be completely or mostly covered by the Animation WikiProject .
68293197	ransom	afford	16	16	14	14	The only time Dugard spoke was when she pleaded that her parents could not afford a ransom .
68373086	view	afforded	18	18	15	15	The present location on top of the bluffs in Jefferson City was chosen because it afforded the best view of the Missouri River of any place which they had seen within the limits prescribed by the Constitution .
68379763	delay	afford	15	15	14	14	The president argued that `` now decisions are upon us and we can not afford delay .
70803494	enhancement	afford	14	14	13	13	Wealth-based genetic enhancement could create a social hierarchy , with those who can afford enhancement gaining power over the unenhanced .
71114226	weight	afforded	33	33	31	31	When deciding whether to include a name , its publication in secondary sources other than news media , such as scholarly journals or the work of recognized experts , should be afforded greater weight than the brief appearance of names in news stories .
71306208	move	afford	5	5	3	3	Warner can likely afford the move because of Christopher Nolan ' s The Dark Knight Rises , which opened in July .
71387132	quality	afford	30	30	27	27	Using this definition , the World Bank works towards improving quality of life through neoliberal means , with the stated goal of lowering poverty and helping people afford a better quality of life .
74153477	opportunity	afforded	8	8	2	2	This location afforded early weather scientists a unique opportunity for recording extremes of weather and experimenting with weather-recording instruments .
74412002	cover	affords	9	9	6	6	This staple crop , kaoliang , affords a perfect cover for troops or cutthroats , and one has a frightful ordeal in riding through it in August , with the thermometer in the nineties and its high growth cuts off the free circulation of air .
74430841	opportunity	afforded	4	4	2	2	This struggle afforded an opportunity to King Taksin to resuscitate Thai suzerainty over Cambodia as in the days of Ayutthaya .
75222363	place	afforded	24	24	16	16	Without the further expense and responsibility of a monument above the grave , the catacombs have afforded a secure , dignified and exclusive resting place for the well-to-do , particularly the unmarried , the childless and young children of those without family plots or mausolea elsewhere .
75616774	commission	afford	34	34	30	30	With three sons already in the army and another already put up for the 7th Queen ' s Own Hussars , Byng ' s father did not think he could afford a regular army commission for his youngest son .
75840811	number	affords	12	12	9	9	With the beginning of the thirteenth century Gothic art affords the greatest number and the best representations of animal forms .
77279730	role	afforded	6	6	3	3	While this situation afforded Petrograd the role of the more honorable , less compromised city , to some it seemed the town of the has-beens .
